bias,error-frac,errors,expressed-tpms,log-tpm-rho,median-percent-error,noise_perc,paired_end,quant_method,read_depth,read_length,sensitivity,specificity,stranded,transcript length
True,0.95096,True,3161.00000,0.90223,-31.28173,10,False,Kallisto,50,75,0.91933,0.53769,True,3
True,0.78821,True,1714.00000,0.92121,-13.40314,0,False,Kallisto,50,100,0.83781,0.90510,True,0
True,0.79349,True,8111.00000,0.93838,-16.51515,0,False,Kallisto,50,100,0.87067,0.87834,True,1
True,0.79501,True,5854.00000,0.93786,-17.70588,0,False,Kallisto,50,100,0.89375,0.85621,True,2
True,0.82989,True,3192.00000,0.95678,-18.10438,0,False,Kallisto,50,100,0.91729,0.86447,True,3
True,0.91398,True,1767.00000,0.88467,-25.90890,10,False,Kallisto,50,100,0.86927,0.63153,True,0
True,0.93912,True,8164.00000,0.87462,-29.88068,10,False,Kallisto,50,100,0.89356,0.59252,True,1
True,0.95760,True,5944.00000,0.88814,-33.39505,10,False,Kallisto,50,100,0.88812,0.59903,True,2
True,0.95817,True,3132.00000,0.89175,-32.11859,10,False,Kallisto,50,100,0.90549,0.53722,True,3
True,0.86848,True,1726.00000,0.93049,18.80826,0,False,Express,50,50,0.85632,0.92358,True,0
True,0.78042,True,8202.00000,0.95887,-10.90379,0,False,Express,50,50,0.85455,0.92401,True,1
True,0.93025,True,5835.00000,0.96683,-29.26228,0,False,Express,50,50,0.88415,0.88408,True,2
True,0.96329,True,3160.00000,0.97349,-34.01148,0,False,Express,50,50,0.91582,0.87396,True,3
True,0.84593,True,1720.00000,0.86946,-1.81170,10,False,Express,50,50,0.87616,0.59785,True,0
True,0.92891,True,8088.00000,0.88440,-29.54485,10,False,Express,50,50,0.86622,0.61191,True,1
True,0.97363,True,5915.00000,0.88559,-47.03023,10,False,Express,50,50,0.86526,0.60004,True,2
True,0.97213,True,3157.00000,0.89622,-48.69179,10,False,Express,50,50,0.91828,0.47927,True,3
True,0.85655,True,1701.00000,0.94298,14.58783,0,False,Express,50,75,0.83363,0.94641,True,0
True,0.78037,True,8068.00000,0.95979,-8.87678,0,False,Express,50,75,0.84705,0.93518,True,1
True,0.90854,True,5817.00000,0.96788,-25.84664,0,False,Express,50,75,0.88637,0.88595,True,2
True,0.95762,True,3162.00000,0.96990,-31.88987,0,False,Express,50,75,0.91398,0.86237,True,3
True,0.82751,True,1774.00000,0.89018,-1.11053,10,False,Express,50,75,0.87373,0.64801,True,0
True,0.90780,True,8069.00000,0.88490,-26.39693,10,False,Express,50,75,0.86293,0.63651,True,1
True,0.96756,True,5888.00000,0.89521,-43.01242,10,False,Express,50,75,0.87058,0.60650,True,2
True,0.96520,True,3161.00000,0.89387,-45.08032,10,False,Express,50,75,0.92566,0.46759,True,3
True,0.88273,True,1714.00000,0.94476,14.51251,0,False,Express,50,100,0.81330,0.96104,True,0
True,0.76970,True,8111.00000,0.95828,-8.14334,0,False,Express,50,100,0.83676,0.94336,True,1
True,0.89238,True,5854.00000,0.96326,-23.58473,0,False,Express,50,100,0.87820,0.88681,True,2
True,0.93954,True,3192.00000,0.97170,-28.46607,0,False,Express,50,100,0.92231,0.85845,True,3
True,0.82796,True,1767.00000,0.90297,-1.34613,10,False,Express,50,100,0.85059,0.67173,True,0
True,0.89564,True,8164.00000,0.89594,-24.61525,10,False,Express,50,100,0.85779,0.64350,True,1
True,0.96484,True,5944.00000,0.89919,-40.94899,10,False,Express,50,100,0.87365,0.60543,True,2
True,0.96871,True,3132.00000,0.89606,-42.89457,10,False,Express,50,100,0.91890,0.46687,True,3
True,0.85052,True,1726.00000,0.92616,21.45547,0,False,Sailfish,50,50,0.92584,0.79644,True,0
True,0.76164,True,8202.00000,0.95569,-9.04608,0,False,Sailfish,50,50,0.91770,0.84934,True,1
True,0.94944,True,5835.00000,0.95846,-32.59967,0,False,Sailfish,50,50,0.88620,0.90889,True,2
True,0.97785,True,3160.00000,0.96828,-38.10051,0,False,Sailfish,50,50,0.89715,0.93395,True,3
True,0.82616,True,1720.00000,0.86511,0.08617,10,False,Sailfish,50,50,0.93779,0.50176,True,0
True,0.92718,True,8088.00000,0.88509,-27.69412,10,False,Sailfish,50,50,0.90950,0.56023,True,1
True,0.97650,True,5915.00000,0.88431,-48.58635,10,False,Sailfish,50,50,0.86593,0.65436,True,2
True,0.98258,True,3157.00000,0.89682,-51.02442,10,False,Sailfish,50,50,0.88217,0.60397,True,3
True,0.83480,True,1701.00000,0.94261,23.39891,0,False,Sailfish,50,75,0.92357,0.82623,True,0
True,0.74430,True,8068.00000,0.96250,-6.56235,0,False,Sailfish,50,75,0.91076,0.86703,True,1
True,0.93381,True,5817.00000,0.96754,-30.01623,0,False,Sailfish,50,75,0.89651,0.91356,True,2
True,0.97565,True,3162.00000,0.97268,-36.63828,0,False,Sailfish,50,75,0.89658,0.93141,True,3
True,0.80722,True,1774.00000,0.87710,4.79850,10,False,Sailfish,50,75,0.95096,0.53042,True,0
True,0.89503,True,8069.00000,0.88927,-22.80569,10,False,Sailfish,50,75,0.91647,0.57342,True,1
True,0.97537,True,5888.00000,0.90089,-44.08212,10,False,Sailfish,50,75,0.87364,0.65483,True,2
True,0.97564,True,3161.00000,0.90703,-47.16401,10,False,Sailfish,50,75,0.90509,0.59597,True,3
True,0.86406,True,1714.00000,0.95171,25.34497,0,False,Sailfish,50,100,0.90782,0.86772,True,0
True,0.72174,True,8111.00000,0.96435,-3.22487,0,False,Sailfish,50,100,0.90297,0.88538,True,1
True,0.89734,True,5854.00000,0.96308,-26.08112,0,False,Sailfish,50,100,0.89170,0.91332,True,2
True,0.96429,True,3192.00000,0.97520,-32.69935,0,False,Sailfish,50,100,0.90382,0.93463,True,3
True,0.80589,True,1767.00000,0.90383,3.86120,10,False,Sailfish,50,100,0.92586,0.55253,True,0
True,0.89748,True,8164.00000,0.89994,-22.19147,10,False,Sailfish,50,100,0.91512,0.57720,True,1
True,0.97241,True,5944.00000,0.90432,-43.00741,10,False,Sailfish,50,100,0.87921,0.64408,True,2
True,0.96839,True,3132.00000,0.91055,-46.32584,10,False,Sailfish,50,100,0.89783,0.58762,True,3
True,0.87228,True,1746.00000,0.91521,22.24878,0,False,Cufflinks,30,50,0.87858,0.85818,False,0
True,0.83395,True,8058.00000,0.93549,-7.06952,0,False,Cufflinks,30,50,0.88856,0.88565,False,1
True,0.88205,True,5850.00000,0.92660,-31.42141,0,False,Cufflinks,30,50,0.86581,0.91388,False,2
True,0.84027,True,3124.00000,0.94104,-23.76022,0,False,Cufflinks,30,50,0.89437,0.92929,False,3
True,0.85541,True,1729.00000,0.86122,12.21053,10,False,Cufflinks,30,50,0.91093,0.61030,False,0
True,0.87409,True,8101.00000,0.89928,-15.90940,10,False,Cufflinks,30,50,0.89791,0.64054,False,1
True,0.90866,True,5945.00000,0.87796,-39.76953,10,False,Cufflinks,30,50,0.86459,0.72996,False,2
True,0.87862,True,3213.00000,0.90833,-32.92863,10,False,Cufflinks,30,50,0.89231,0.74982,False,3
True,0.86671,True,1733.00000,0.93987,19.49293,0,False,Cufflinks,30,75,0.87825,0.87208,False,0
True,0.86130,True,8205.00000,0.94140,-10.31323,0,False,Cufflinks,30,75,0.86642,0.89061,False,1
True,0.88862,True,5863.00000,0.93506,-33.64971,0,False,Cufflinks,30,75,0.86133,0.91200,False,2
True,0.86023,True,3055.00000,0.95332,-24.51913,0,False,Cufflinks,30,75,0.88380,0.92408,False,3
True,0.85870,True,1649.00000,0.89489,15.67973,10,False,Cufflinks,30,75,0.90237,0.65020,False,0
True,0.85878,True,8207.00000,0.90722,-12.69038,10,False,Cufflinks,30,75,0.88802,0.66864,False,1
True,0.90136,True,5890.00000,0.89318,-36.21291,10,False,Cufflinks,30,75,0.86859,0.73673,False,2
True,0.84900,True,3053.00000,0.92084,-29.09109,10,False,Cufflinks,30,75,0.88405,0.75001,False,3
True,0.86659,True,1754.00000,0.93642,21.38195,0,False,Cufflinks,30,100,0.85690,0.89982,False,0
True,0.85474,True,8130.00000,0.94307,-9.57737,0,False,Cufflinks,30,100,0.84920,0.90262,False,1
True,0.87924,True,5722.00000,0.93896,-29.34698,0,False,Cufflinks,30,100,0.85355,0.91621,False,2
True,0.85465,True,3041.00000,0.94833,-21.27458,0,False,Cufflinks,30,100,0.87603,0.92914,False,3
True,0.85330,True,1786.00000,0.91268,12.09922,10,False,Cufflinks,30,100,0.86898,0.70021,False,0
True,0.86491,True,8106.00000,0.90969,-14.62135,10,False,Cufflinks,30,100,0.86973,0.70421,False,1
True,0.90341,True,5839.00000,0.90383,-38.45979,10,False,Cufflinks,30,100,0.85391,0.74564,False,2
True,0.85923,True,3218.00000,0.92871,-28.24184,10,False,Cufflinks,30,100,0.88440,0.75906,False,3
True,0.88144,True,1746.00000,0.89643,-18.01502,0,False,Salmon,30,50,0.89462,0.79256,False,0
True,0.95197,True,8058.00000,0.93236,-42.58035,0,False,Salmon,30,50,0.87565,0.85544,False,1
True,0.98838,True,5850.00000,0.93928,-60.32542,0,False,Salmon,30,50,0.84205,0.91591,False,2
True,0.99488,True,3124.00000,0.96168,-60.48971,0,False,Salmon,30,50,0.86140,0.89564,False,3
True,0.93407,True,1729.00000,0.81500,-28.58584,10,False,Salmon,30,50,0.92539,0.51193,False,0
True,0.97420,True,8101.00000,0.87345,-52.68982,10,False,Salmon,30,50,0.88409,0.58250,False,1
True,0.98654,True,5945.00000,0.86338,-69.64388,10,False,Salmon,30,50,0.82675,0.68687,False,2
True,0.98817,True,3213.00000,0.88169,-68.96689,10,False,Salmon,30,50,0.86119,0.61836,False,3
True,0.84305,True,1733.00000,0.91052,-3.79988,0,False,Salmon,30,75,0.89556,0.81913,False,0
True,0.89567,True,8205.00000,0.94021,-32.01371,0,False,Salmon,30,75,0.86557,0.86751,False,1
True,0.98516,True,5863.00000,0.95324,-52.12606,0,False,Salmon,30,75,0.85093,0.91398,False,2
True,0.99018,True,3055.00000,0.96549,-53.00129,0,False,Salmon,30,75,0.86219,0.88719,False,3
True,0.91510,True,1649.00000,0.85078,-19.41453,10,False,Salmon,30,75,0.91571,0.52348,False,0
True,0.96418,True,8207.00000,0.88890,-45.19162,10,False,Salmon,30,75,0.89168,0.58139,False,1
True,0.98557,True,5890.00000,0.88654,-63.82608,10,False,Salmon,30,75,0.84550,0.67240,False,2
True,0.98330,True,3053.00000,0.90230,-64.49023,10,False,Salmon,30,75,0.86178,0.59464,False,3
True,0.84835,True,1754.00000,0.92274,-2.05024,0,False,Salmon,30,100,0.87058,0.85790,False,0
True,0.88536,True,8130.00000,0.94653,-30.69064,0,False,Salmon,30,100,0.85203,0.88976,False,1
True,0.98130,True,5722.00000,0.95129,-48.84597,0,False,Salmon,30,100,0.84970,0.91964,False,2
True,0.99013,True,3041.00000,0.97056,-50.05975,0,False,Salmon,30,100,0.85893,0.89028,False,3
True,0.90314,True,1786.00000,0.87508,-15.90216,10,False,Salmon,30,100,0.90873,0.55753,False,0
True,0.96472,True,8106.00000,0.89111,-44.98219,10,False,Salmon,30,100,0.88132,0.59891,False,1
True,0.98579,True,5839.00000,0.89308,-62.80292,10,False,Salmon,30,100,0.84227,0.67013,False,2
True,0.98571,True,3218.00000,0.92009,-63.23998,10,False,Salmon,30,100,0.86513,0.60053,False,3
True,0.85338,True,1746.00000,0.95555,-8.32333,0,False,RSEM,30,50,0.87342,0.92644,False,0
True,0.81373,True,8058.00000,0.95958,-8.83852,0,False,RSEM,30,50,0.88930,0.91737,False,1
True,0.80615,True,5850.00000,0.95253,-14.89153,0,False,RSEM,30,50,0.88650,0.91518,False,2
True,0.83355,True,3124.00000,0.96660,-25.06315,0,False,RSEM,30,50,0.89853,0.93534,False,3
True,0.83516,True,1729.00000,0.89364,-18.62521,10,False,RSEM,30,50,0.90168,0.63276,False,0
True,0.85520,True,8101.00000,0.90414,-22.85831,10,False,RSEM,30,50,0.89038,0.62843,False,1
True,0.88797,True,5945.00000,0.89429,-29.02621,10,False,RSEM,30,50,0.86997,0.65782,False,2
True,0.91472,True,3213.00000,0.89544,-31.78347,10,False,RSEM,30,50,0.89013,0.60895,False,3
True,0.83901,True,1733.00000,0.96046,-4.98948,0,False,RSEM,30,75,0.87998,0.93401,False,0
True,0.81280,True,8205.00000,0.96294,-6.66823,0,False,RSEM,30,75,0.87434,0.92354,False,1
True,0.79499,True,5863.00000,0.96192,-14.13402,0,False,RSEM,30,75,0.87873,0.92168,False,2
True,0.81997,True,3055.00000,0.96318,-24.68211,0,False,RSEM,30,75,0.88903,0.93779,False,3
True,0.83263,True,1649.00000,0.91243,-17.44671,10,False,RSEM,30,75,0.89024,0.66375,False,0
True,0.84087,True,8207.00000,0.91779,-20.25500,10,False,RSEM,30,75,0.89290,0.64767,False,1
True,0.87267,True,5890.00000,0.90739,-27.71495,10,False,RSEM,30,75,0.87453,0.66974,False,2
True,0.90992,True,3053.00000,0.91249,-32.04936,10,False,RSEM,30,75,0.88863,0.61175,False,3
True,0.84778,True,1754.00000,0.95403,-18.99987,0,False,RSEM,30,100,0.85633,0.94457,False,0
True,0.82891,True,8130.00000,0.96377,-23.91942,0,False,RSEM,30,100,0.85744,0.93109,False,1
True,0.86106,True,5722.00000,0.95917,-32.49367,0,False,RSEM,30,100,0.86526,0.92998,False,2
True,0.92108,True,3041.00000,0.96622,-41.53949,0,False,RSEM,30,100,0.86814,0.94395,False,3
True,0.89194,True,1786.00000,0.92398,-28.72132,10,False,RSEM,30,100,0.87514,0.70243,False,0
True,0.92499,True,8106.00000,0.92084,-33.07790,10,False,RSEM,30,100,0.87515,0.67990,False,1
True,0.96626,True,5839.00000,0.91378,-40.14938,10,False,RSEM,30,100,0.86128,0.69031,False,2
True,0.97141,True,3218.00000,0.93265,-44.41079,10,False,RSEM,30,100,0.88285,0.63987,False,3
True,0.87400,True,1746.00000,0.93158,-6.25484,0,False,Kallisto,30,50,0.85338,0.88393,False,0
True,0.79288,True,8058.00000,0.93304,-15.08444,0,False,Kallisto,30,50,0.87838,0.85113,False,1
True,0.85932,True,5850.00000,0.92951,-22.32303,0,False,Kallisto,30,50,0.88120,0.84144,False,2
True,0.90653,True,3124.00000,0.95526,-24.65729,0,False,Kallisto,30,50,0.90173,0.85833,False,3
True,0.86177,True,1729.00000,0.86274,-16.73033,10,False,Kallisto,30,50,0.87739,0.62105,False,0
True,0.92902,True,8101.00000,0.87989,-28.76862,10,False,Kallisto,30,50,0.88508,0.58645,False,1
True,0.96299,True,5945.00000,0.87081,-37.27017,10,False,Kallisto,30,50,0.86728,0.61115,False,2
True,0.96327,True,3213.00000,0.88503,-35.62457,10,False,Kallisto,30,50,0.89916,0.55047,False,3
True,0.86382,True,1733.00000,0.92645,-3.96503,0,False,Kallisto,30,75,0.85343,0.88820,False,0
True,0.79159,True,8205.00000,0.94202,-13.76931,0,False,Kallisto,30,75,0.86228,0.86356,False,1
True,0.85212,True,5863.00000,0.94005,-21.11764,0,False,Kallisto,30,75,0.87481,0.85110,False,2
True,0.88838,True,3055.00000,0.95408,-23.04457,0,False,Kallisto,30,75,0.88969,0.86085,False,3
True,0.84961,True,1649.00000,0.88259,-12.91292,10,False,Kallisto,30,75,0.88114,0.61950,False,0
True,0.91483,True,8207.00000,0.89484,-25.48803,10,False,Kallisto,30,75,0.88571,0.58832,False,1
True,0.96180,True,5890.00000,0.88203,-34.56091,10,False,Kallisto,30,75,0.87674,0.60478,False,2
True,0.95709,True,3053.00000,0.89410,-34.99972,10,False,Kallisto,30,75,0.88307,0.53696,False,3
True,0.88198,True,1754.00000,0.92933,-3.71221,0,False,Kallisto,30,100,0.82839,0.90415,False,0
True,0.79287,True,8130.00000,0.94357,-13.36264,0,False,Kallisto,30,100,0.84748,0.87558,False,1
True,0.85215,True,5722.00000,0.93649,-20.67970,0,False,Kallisto,30,100,0.86823,0.86243,False,2
True,0.88984,True,3041.00000,0.95420,-23.49879,0,False,Kallisto,30,100,0.88491,0.86857,False,3
True,0.86394,True,1786.00000,0.88216,-11.44198,10,False,Kallisto,30,100,0.86730,0.64056,False,0
True,0.91192,True,8106.00000,0.88947,-25.46240,10,False,Kallisto,30,100,0.87281,0.60425,False,1
True,0.95307,True,5839.00000,0.88545,-34.36550,10,False,Kallisto,30,100,0.87121,0.60869,False,2
True,0.95712,True,3218.00000,0.91380,-34.51386,10,False,Kallisto,30,100,0.89155,0.54688,False,3
True,0.89404,True,1746.00000,0.91901,-0.03257,0,False,Express,30,50,0.81615,0.93262,False,0
True,0.87739,True,8058.00000,0.94037,-24.19028,0,False,Express,30,50,0.83346,0.93085,False,1
True,0.90188,True,5850.00000,0.95348,-38.60792,0,False,Express,30,50,0.86564,0.87875,False,2
True,0.86908,True,3124.00000,0.95993,-34.21497,0,False,Express,30,50,0.91325,0.86389,False,3
True,0.89127,True,1729.00000,0.83809,-10.51477,10,False,Express,30,50,0.86871,0.60837,False,0
True,0.92519,True,8101.00000,0.87147,-36.18896,10,False,Express,30,50,0.84459,0.61612,False,1
True,0.96299,True,5945.00000,0.87323,-52.43783,10,False,Express,30,50,0.85870,0.58810,False,2
True,0.96483,True,3213.00000,0.87211,-45.99879,10,False,Express,30,50,0.91908,0.45325,False,3
True,0.89209,True,1733.00000,0.93471,3.36109,0,False,Express,30,75,0.80439,0.94811,False,0
True,0.87227,True,8205.00000,0.94880,-21.17083,0,False,Express,30,75,0.81718,0.93886,False,1
True,0.89118,True,5863.00000,0.95703,-35.30416,0,False,Express,30,75,0.85707,0.88277,False,2
True,0.85925,True,3055.00000,0.96410,-29.75800,0,False,Express,30,75,0.90671,0.85857,False,3
True,0.89388,True,1649.00000,0.87122,-6.49368,10,False,Express,30,75,0.83808,0.64626,False,0
True,0.92056,True,8207.00000,0.88315,-34.00058,10,False,Express,30,75,0.83746,0.63123,False,1
True,0.95925,True,5890.00000,0.88202,-48.51727,10,False,Express,30,75,0.85705,0.58978,False,2
True,0.94956,True,3053.00000,0.87656,-42.71322,10,False,Express,30,75,0.91615,0.43379,False,3
True,0.89282,True,1754.00000,0.93266,1.18615,0,False,Express,30,100,0.78905,0.96681,False,0
True,0.87884,True,8130.00000,0.94765,-23.41744,0,False,Express,30,100,0.79496,0.94625,False,1
True,0.87994,True,5722.00000,0.95139,-32.40510,0,False,Express,30,100,0.85460,0.88499,False,2
True,0.85334,True,3041.00000,0.96069,-27.21827,0,False,Express,30,100,0.90266,0.85638,False,3
True,0.89922,True,1786.00000,0.87834,-10.81029,10,False,Express,30,100,0.83371,0.68977,False,0
True,0.91883,True,8106.00000,0.88136,-33.52478,10,False,Express,30,100,0.83272,0.65439,False,1
True,0.95787,True,5839.00000,0.88069,-47.27993,10,False,Express,30,100,0.85939,0.59545,False,2
True,0.94655,True,3218.00000,0.89730,-39.80324,10,False,Express,30,100,0.91827,0.43984,False,3
True,0.86082,True,1746.00000,0.91938,20.96134,0,False,Sailfish,30,50,0.90664,0.80340,False,0
True,0.77339,True,8058.00000,0.94918,-10.44249,0,False,Sailfish,30,50,0.90171,0.85376,False,1
True,0.95299,True,5850.00000,0.94854,-34.15423,0,False,Sailfish,30,50,0.87402,0.90987,False,2
True,0.98079,True,3124.00000,0.96905,-39.48555,0,False,Sailfish,30,50,0.88828,0.93329,False,3
True,0.83516,True,1729.00000,0.84335,-0.12519,10,False,Sailfish,30,50,0.92770,0.52021,False,0
True,0.92902,True,8101.00000,0.88365,-27.96100,10,False,Sailfish,30,50,0.89977,0.57135,False,1
True,0.97881,True,5945.00000,0.87649,-48.74859,10,False,Sailfish,30,50,0.85534,0.66392,False,2
True,0.97946,True,3213.00000,0.88947,-50.76387,10,False,Sailfish,30,50,0.87488,0.61728,False,3
True,0.85920,True,1733.00000,0.93748,23.12729,0,False,Sailfish,30,75,0.90017,0.83473,False,0
True,0.76539,True,8205.00000,0.95636,-5.74427,0,False,Sailfish,30,75,0.88507,0.87144,False,1
True,0.92598,True,5863.00000,0.96093,-29.33993,0,False,Sailfish,30,75,0.87617,0.91171,False,2
True,0.97218,True,3055.00000,0.96457,-35.42229,0,False,Sailfish,30,75,0.87823,0.93409,False,3
True,0.83505,True,1649.00000,0.87711,3.92166,10,False,Sailfish,30,75,0.91753,0.54202,False,0
True,0.88863,True,8207.00000,0.89856,-22.83466,10,False,Sailfish,30,75,0.90143,0.58027,False,1
True,0.97029,True,5890.00000,0.89278,-43.97834,10,False,Sailfish,30,75,0.86537,0.65633,False,2
True,0.97609,True,3053.00000,0.90952,-47.63772,10,False,Sailfish,30,75,0.87815,0.59858,False,3
True,0.87115,True,1754.00000,0.94182,25.86878,0,False,Sailfish,30,100,0.87685,0.87732,False,0
True,0.76433,True,8130.00000,0.96213,-4.49324,0,False,Sailfish,30,100,0.86950,0.89297,False,1
True,0.91052,True,5722.00000,0.95910,-27.16292,0,False,Sailfish,30,100,0.86735,0.91969,False,2
True,0.97040,True,3041.00000,0.97219,-33.51587,0,False,Sailfish,30,100,0.87767,0.93735,False,3
True,0.84658,True,1786.00000,0.89014,6.00765,10,False,Sailfish,30,100,0.90258,0.58055,False,0
True,0.88354,True,8106.00000,0.89797,-21.84216,10,False,Sailfish,30,100,0.88909,0.60050,False,1
True,0.97071,True,5839.00000,0.89682,-42.50059,10,False,Sailfish,30,100,0.85956,0.65444,False,2
True,0.97234,True,3218.00000,0.92160,-45.92940,10,False,Sailfish,30,100,0.88036,0.60298,False,3
True,0.86544,True,1739.00000,0.90198,19.73354,0,False,Cufflinks,30,50,0.86486,0.84319,True,0
True,0.78198,True,8270.00000,0.92690,-8.16236,0,False,Cufflinks,30,50,0.87328,0.86727,True,1
True,0.85549,True,5861.00000,0.92156,-23.04355,0,False,Cufflinks,30,50,0.87357,0.90173,True,2
True,0.87597,True,3217.00000,0.95796,-21.91439,0,False,Cufflinks,30,50,0.90270,0.91966,True,3
True,0.82534,True,1752.00000,0.86806,9.10035,10,False,Cufflinks,30,50,0.90696,0.62001,True,0
True,0.85567,True,8224.00000,0.88766,-17.89317,10,False,Cufflinks,30,50,0.89178,0.63505,True,1
True,0.94652,True,5853.00000,0.88039,-32.12199,10,False,Cufflinks,30,50,0.86691,0.72470,True,2
True,0.95845,True,3129.00000,0.92021,-32.17369,10,False,Cufflinks,30,50,0.89294,0.74918,True,3
True,0.86599,True,1761.00000,0.92134,19.90632,0,False,Cufflinks,30,75,0.87110,0.86585,True,0
True,0.82970,True,8168.00000,0.93572,-9.70393,0,False,Cufflinks,30,75,0.87059,0.88221,True,1
True,0.85743,True,5878.00000,0.93089,-28.69102,0,False,Cufflinks,30,75,0.85965,0.90515,True,2
True,0.83573,True,3056.00000,0.96069,-25.07423,0,False,Cufflinks,30,75,0.89136,0.91582,True,3
True,0.86047,True,1720.00000,0.89667,19.81975,10,False,Cufflinks,30,75,0.89419,0.65180,True,0
True,0.83647,True,8237.00000,0.90069,-13.46016,10,False,Cufflinks,30,75,0.88916,0.66450,True,1
True,0.89734,True,5971.00000,0.89901,-33.29974,10,False,Cufflinks,30,75,0.86250,0.73552,True,2
True,0.92667,True,3041.00000,0.92573,-36.91886,10,False,Cufflinks,30,75,0.89148,0.75511,True,3
True,0.87091,True,1681.00000,0.92731,12.40519,0,False,Cufflinks,30,100,0.84593,0.88810,True,0
True,0.88836,True,8151.00000,0.92664,-18.74807,0,False,Cufflinks,30,100,0.85548,0.89667,True,1
True,0.92067,True,5811.00000,0.92275,-40.37426,0,False,Cufflinks,30,100,0.85923,0.90856,True,2
True,0.91346,True,3097.00000,0.93092,-31.58756,0,False,Cufflinks,30,100,0.88634,0.91501,True,3
True,0.84315,True,1664.00000,0.89991,13.70995,10,False,Cufflinks,30,100,0.85637,0.70385,True,0
True,0.82678,True,8117.00000,0.91505,-11.45558,10,False,Cufflinks,30,100,0.87434,0.71045,True,1
True,0.89708,True,5820.00000,0.90464,-30.36040,10,False,Cufflinks,30,100,0.85808,0.74717,True,2
True,0.87686,True,3151.00000,0.93369,-27.59848,10,False,Cufflinks,30,100,0.89178,0.75375,True,3
True,0.89649,True,1739.00000,0.89350,-24.08230,0,False,Salmon,30,50,0.88844,0.79824,True,0
True,0.95998,True,8270.00000,0.92838,-45.08970,0,False,Salmon,30,50,0.86868,0.85674,True,1
True,0.98789,True,5861.00000,0.93964,-63.69135,0,False,Salmon,30,50,0.83672,0.91539,True,2
True,0.99316,True,3217.00000,0.95759,-63.18993,0,False,Salmon,30,50,0.85390,0.89957,True,3
True,0.91667,True,1752.00000,0.84736,-24.65107,10,False,Salmon,30,50,0.92237,0.51941,True,0
True,0.97082,True,8224.00000,0.87445,-49.99475,10,False,Salmon,30,50,0.88752,0.57673,True,1
True,0.98548,True,5853.00000,0.87302,-67.39766,10,False,Salmon,30,50,0.83530,0.68374,True,2
True,0.98945,True,3129.00000,0.88014,-67.75029,10,False,Salmon,30,50,0.85299,0.61680,True,3
True,0.86655,True,1761.00000,0.92081,-13.76324,0,False,Salmon,30,75,0.87961,0.82434,True,0
True,0.93095,True,8168.00000,0.93643,-37.22216,0,False,Salmon,30,75,0.86827,0.87104,True,1
True,0.98809,True,5878.00000,0.95796,-56.34546,0,False,Salmon,30,75,0.85216,0.91553,True,2
True,0.99411,True,3056.00000,0.97105,-57.95741,0,False,Salmon,30,75,0.86158,0.89560,True,3
True,0.89709,True,1720.00000,0.85850,-10.86896,10,False,Salmon,30,75,0.92849,0.52200,True,0
True,0.96273,True,8237.00000,0.88932,-42.65335,10,False,Salmon,30,75,0.89656,0.57663,True,1
True,0.98342,True,5971.00000,0.89597,-62.12908,10,False,Salmon,30,75,0.84341,0.66938,True,2
True,0.98422,True,3041.00000,0.90316,-63.66807,10,False,Salmon,30,75,0.86912,0.60518,True,3
True,0.83462,True,1681.00000,0.92647,-1.97669,0,False,Salmon,30,100,0.87745,0.85995,True,0
True,0.89326,True,8151.00000,0.94929,-30.81451,0,False,Salmon,30,100,0.86284,0.88917,True,1
True,0.98124,True,5811.00000,0.95500,-50.85270,0,False,Salmon,30,100,0.85992,0.91589,True,2
True,0.98870,True,3097.00000,0.96552,-52.86444,0,False,Salmon,30,100,0.87213,0.89062,True,3
True,0.85938,True,1664.00000,0.88130,-6.80709,10,False,Salmon,30,100,0.89784,0.55884,True,0
True,0.95454,True,8117.00000,0.90090,-37.31036,10,False,Salmon,30,100,0.89183,0.59918,True,1
True,0.98144,True,5820.00000,0.90049,-58.06207,10,False,Salmon,30,100,0.84674,0.67315,True,2
True,0.98191,True,3151.00000,0.91330,-60.63425,10,False,Salmon,30,100,0.87052,0.60530,True,3
True,0.83611,True,1739.00000,0.95219,-6.44253,0,False,RSEM,30,50,0.86429,0.92437,True,0
True,0.80653,True,8270.00000,0.96060,-10.69366,0,False,RSEM,30,50,0.88235,0.91235,True,1
True,0.80003,True,5861.00000,0.95628,-14.81650,0,False,RSEM,30,50,0.89080,0.91791,True,2
True,0.82965,True,3217.00000,0.96492,-26.55747,0,False,RSEM,30,50,0.90084,0.93597,True,3
True,0.83676,True,1752.00000,0.91187,-19.42392,10,False,RSEM,30,50,0.89897,0.65196,True,0
True,0.85506,True,8224.00000,0.90384,-22.64352,10,False,RSEM,30,50,0.88935,0.63140,True,1
True,0.88433,True,5853.00000,0.89231,-28.18086,10,False,RSEM,30,50,0.87186,0.66712,True,2
True,0.92074,True,3129.00000,0.90068,-32.65734,10,False,RSEM,30,50,0.88750,0.61568,True,3
True,0.83873,True,1761.00000,0.96275,-6.92171,0,False,RSEM,30,75,0.87166,0.93323,True,0
True,0.81195,True,8168.00000,0.96099,-8.83587,0,False,RSEM,30,75,0.87292,0.92369,True,1
True,0.80538,True,5878.00000,0.96019,-18.30919,0,False,RSEM,30,75,0.87394,0.92285,True,2
True,0.83475,True,3056.00000,0.96960,-27.97102,0,False,RSEM,30,75,0.89431,0.93910,True,3
