bias,error-frac,errors,expressed-tpms,log-tpm-rho,median-percent-error,noise_perc,paired_end,quant_method,read_depth,read_length,sensitivity,specificity,stranded,unique sequence length
True,0.73272,True,1201.00000,0.96612,-11.84005,0,True,Cufflinks,10,50,0.90508,0.95027,False,4
True,0.87245,True,8193.00000,0.90989,-23.85565,10,True,Cufflinks,10,50,0.78994,0.80609,False,0
True,0.85779,True,3094.00000,0.91630,-19.02016,10,True,Cufflinks,10,50,0.80672,0.81269,False,1
True,0.84183,True,3414.00000,0.92699,-15.12023,10,True,Cufflinks,10,50,0.81429,0.79287,False,2
True,0.83748,True,2812.00000,0.92277,-10.79214,10,True,Cufflinks,10,50,0.85811,0.70643,False,3
True,0.80402,True,1245.00000,0.92929,-14.15639,10,True,Cufflinks,10,50,0.92851,0.72176,False,4
True,0.83364,True,8163.00000,0.92076,-20.17744,0,True,Cufflinks,10,75,0.73943,0.91885,False,0
True,0.82383,True,3122.00000,0.91675,-14.74846,0,True,Cufflinks,10,75,0.75272,0.90862,False,1
True,0.82469,True,3588.00000,0.94042,-12.37579,0,True,Cufflinks,10,75,0.75808,0.93769,False,2
True,0.82318,True,2856.00000,0.94635,-11.39730,0,True,Cufflinks,10,75,0.78571,0.95306,False,3
True,0.71730,True,1231.00000,0.97543,-10.85231,0,True,Cufflinks,10,75,0.88871,0.95033,False,4
True,0.87767,True,8232.00000,0.90428,-27.29791,10,True,Cufflinks,10,75,0.75328,0.82451,False,0
True,0.86254,True,3070.00000,0.90904,-21.72526,10,True,Cufflinks,10,75,0.76938,0.83271,False,1
True,0.86540,True,3425.00000,0.92240,-17.52245,10,True,Cufflinks,10,75,0.78161,0.81647,False,2
True,0.83237,True,2935.00000,0.90763,-10.15386,10,True,Cufflinks,10,75,0.83612,0.73375,False,3
True,0.78159,True,1282.00000,0.93981,-13.18352,10,True,Cufflinks,10,75,0.91888,0.72148,False,4
True,0.85260,True,8168.00000,0.91960,-23.43383,0,True,Cufflinks,10,100,0.71192,0.92244,False,0
True,0.85002,True,3127.00000,0.90562,-19.50736,0,True,Cufflinks,10,100,0.70931,0.91684,False,1
True,0.84430,True,3449.00000,0.92695,-16.16046,0,True,Cufflinks,10,100,0.72282,0.94119,False,2
True,0.83858,True,2825.00000,0.94033,-13.37995,0,True,Cufflinks,10,100,0.74478,0.95227,False,3
True,0.72953,True,1209.00000,0.97116,-9.22045,0,True,Cufflinks,10,100,0.86766,0.95228,False,4
True,0.87958,True,8296.00000,0.88632,-29.20832,10,True,Cufflinks,10,100,0.72203,0.83875,False,0
True,0.86302,True,3088.00000,0.91154,-20.68495,10,True,Cufflinks,10,100,0.75615,0.84386,False,1
True,0.86215,True,3482.00000,0.91515,-19.48052,10,True,Cufflinks,10,100,0.75445,0.83200,False,2
True,0.85473,True,2843.00000,0.91115,-13.23290,10,True,Cufflinks,10,100,0.80795,0.75463,False,3
True,0.80225,True,1244.00000,0.92237,-11.87695,10,True,Cufflinks,10,100,0.89871,0.73902,False,4
True,0.88919,True,8122.00000,0.93906,-27.82669,0,True,Salmon,10,50,0.77629,0.90990,False,0
True,0.87114,True,3174.00000,0.93659,-25.23085,0,True,Salmon,10,50,0.78040,0.90192,False,1
True,0.86584,True,3533.00000,0.94917,-24.03207,0,True,Salmon,10,50,0.77413,0.94036,False,2
True,0.85057,True,2784.00000,0.96385,-22.04373,0,True,Salmon,10,50,0.81897,0.94827,False,3
True,0.92007,True,1201.00000,0.98473,-26.32732,0,True,Salmon,10,50,0.91174,0.89427,False,4
True,0.94947,True,8193.00000,0.89631,-42.45291,10,True,Salmon,10,50,0.78482,0.74543,False,0
True,0.92986,True,3094.00000,0.89055,-36.77876,10,True,Salmon,10,50,0.82482,0.67732,False,1
True,0.92033,True,3414.00000,0.88661,-29.80245,10,True,Salmon,10,50,0.85179,0.61701,False,2
True,0.92105,True,2812.00000,0.88137,-27.46977,10,True,Salmon,10,50,0.89687,0.55832,False,3
True,0.95181,True,1245.00000,0.87958,-33.47593,10,True,Salmon,10,50,0.95100,0.41233,False,4
True,0.89697,True,8163.00000,0.92750,-30.20026,0,True,Salmon,10,75,0.73882,0.91854,False,0
True,0.88020,True,3122.00000,0.92491,-25.65454,0,True,Salmon,10,75,0.75016,0.90698,False,1
True,0.85981,True,3588.00000,0.94789,-24.29047,0,True,Salmon,10,75,0.75808,0.94232,False,2
True,0.86029,True,2856.00000,0.95966,-23.47261,0,True,Salmon,10,75,0.78817,0.95447,False,3
True,0.91633,True,1231.00000,0.97219,-26.30462,0,True,Salmon,10,75,0.90008,0.89764,False,4
True,0.95238,True,8232.00000,0.89002,-41.19539,10,True,Salmon,10,75,0.75887,0.76048,False,0
True,0.92801,True,3070.00000,0.89234,-34.73694,10,True,Salmon,10,75,0.80228,0.69904,False,1
True,0.91358,True,3425.00000,0.89290,-30.24691,10,True,Salmon,10,75,0.82219,0.63931,False,2
True,0.92095,True,2935.00000,0.87457,-26.14318,10,True,Salmon,10,75,0.86882,0.58204,False,3
True,0.94696,True,1282.00000,0.91525,-33.10366,10,True,Salmon,10,75,0.94618,0.41687,False,4
True,0.89667,True,8168.00000,0.92455,-31.35128,0,True,Salmon,10,100,0.71413,0.92198,False,0
True,0.88935,True,3127.00000,0.92177,-28.18222,0,True,Salmon,10,100,0.72306,0.91585,False,1
True,0.87794,True,3449.00000,0.93386,-26.31042,0,True,Salmon,10,100,0.72659,0.94518,False,2
True,0.86619,True,2825.00000,0.94747,-25.13793,0,True,Salmon,10,100,0.75115,0.95828,False,3
True,0.92308,True,1209.00000,0.97346,-26.60815,0,True,Salmon,10,100,0.87841,0.90298,False,4
True,0.94443,True,8296.00000,0.87921,-40.09657,10,True,Salmon,10,100,0.74096,0.77483,False,0
True,0.91807,True,3088.00000,0.89760,-33.21655,10,True,Salmon,10,100,0.79534,0.71657,False,1
True,0.91528,True,3482.00000,0.88324,-28.82691,10,True,Salmon,10,100,0.81132,0.66978,False,2
True,0.91910,True,2843.00000,0.88877,-28.65656,10,True,Salmon,10,100,0.84981,0.61613,False,3
True,0.94453,True,1244.00000,0.90526,-33.28215,10,True,Salmon,10,100,0.93408,0.43618,False,4
True,0.87220,True,8122.00000,0.94103,-30.01878,0,True,RSEM,10,50,0.78601,0.91988,False,0
True,0.86200,True,3174.00000,0.94067,-27.14074,0,True,RSEM,10,50,0.78450,0.91331,False,1
True,0.86131,True,3533.00000,0.95159,-27.06021,0,True,RSEM,10,50,0.78121,0.94424,False,2
True,0.86638,True,2784.00000,0.96310,-29.54676,0,True,RSEM,10,50,0.81717,0.95524,False,3
True,0.90425,True,1201.00000,0.98041,-38.74826,0,True,RSEM,10,50,0.90425,0.92613,False,4
True,0.91554,True,8193.00000,0.91489,-37.92057,10,True,RSEM,10,50,0.78628,0.80191,False,0
True,0.89334,True,3094.00000,0.92176,-33.48952,10,True,RSEM,10,50,0.79832,0.80808,False,1
True,0.89807,True,3414.00000,0.92664,-31.27560,10,True,RSEM,10,50,0.81166,0.78209,False,2
True,0.89794,True,2812.00000,0.91562,-28.00800,10,True,RSEM,10,50,0.87660,0.65436,False,3
True,0.94378,True,1245.00000,0.89342,-33.18316,10,True,RSEM,10,50,0.93896,0.51996,False,4
True,0.87064,True,8163.00000,0.92944,-26.85668,0,True,RSEM,10,75,0.74519,0.92884,False,0
True,0.85714,True,3122.00000,0.92998,-20.93037,0,True,RSEM,10,75,0.75689,0.91800,False,1
True,0.85730,True,3588.00000,0.94864,-18.93193,0,True,RSEM,10,75,0.75920,0.94725,False,2
True,0.85889,True,2856.00000,0.95698,-23.20816,0,True,RSEM,10,75,0.78676,0.95848,False,3
True,0.87409,True,1231.00000,0.97457,-29.59009,0,True,RSEM,10,75,0.89115,0.90672,False,4
True,0.89735,True,8232.00000,0.91024,-33.65222,10,True,RSEM,10,75,0.75207,0.82178,False,0
True,0.88371,True,3070.00000,0.91471,-28.99081,10,True,RSEM,10,75,0.76710,0.83212,False,1
True,0.87387,True,3425.00000,0.93094,-25.40228,10,True,RSEM,10,75,0.77956,0.81374,False,2
True,0.88927,True,2935.00000,0.90424,-23.03169,10,True,RSEM,10,75,0.84702,0.69450,False,3
True,0.91654,True,1282.00000,0.92332,-28.52810,10,True,RSEM,10,75,0.93916,0.54510,False,4
True,0.87476,True,8168.00000,0.92459,-29.69423,0,True,RSEM,10,100,0.71119,0.93692,False,0
True,0.88168,True,3127.00000,0.91958,-28.00096,0,True,RSEM,10,100,0.71091,0.93005,False,1
True,0.86605,True,3449.00000,0.93431,-25.00100,0,True,RSEM,10,100,0.71876,0.95468,False,2
True,0.85876,True,2825.00000,0.94550,-27.40097,0,True,RSEM,10,100,0.73982,0.96429,False,3
True,0.86931,True,1209.00000,0.97122,-32.86975,0,True,RSEM,10,100,0.86518,0.92932,False,4
True,0.89790,True,8296.00000,0.89459,-33.25982,10,True,RSEM,10,100,0.72553,0.84443,False,0
True,0.88180,True,3088.00000,0.92073,-26.97792,10,True,RSEM,10,100,0.75648,0.85011,False,1
True,0.87938,True,3482.00000,0.92195,-27.20280,10,True,RSEM,10,100,0.74986,0.84386,False,2
True,0.89307,True,2843.00000,0.91095,-25.57004,10,True,RSEM,10,100,0.80619,0.73768,False,3
True,0.90032,True,1244.00000,0.92188,-28.72409,10,True,RSEM,10,100,0.91318,0.58711,False,4
True,0.85053,True,8122.00000,0.94252,-21.23151,0,True,Kallisto,10,50,0.78158,0.92735,False,0
True,0.83428,True,3174.00000,0.94626,-15.89889,0,True,Kallisto,10,50,0.79364,0.91525,False,1
True,0.83527,True,3533.00000,0.95664,-14.58299,0,True,Kallisto,10,50,0.78856,0.94633,False,2
True,0.81645,True,2784.00000,0.96679,-15.59179,0,True,Kallisto,10,50,0.82399,0.96086,False,3
True,0.85928,True,1201.00000,0.98465,-23.07024,0,True,Kallisto,10,50,0.91091,0.95486,False,4
True,0.94239,True,8193.00000,0.89498,-41.12209,10,True,Kallisto,10,50,0.78030,0.75683,False,0
True,0.91467,True,3094.00000,0.89372,-33.60677,10,True,Kallisto,10,50,0.82612,0.68401,False,1
True,0.90890,True,3414.00000,0.88807,-27.45669,10,True,Kallisto,10,50,0.85179,0.62199,False,2
True,0.91430,True,2812.00000,0.88310,-26.14487,10,True,Kallisto,10,50,0.89972,0.56557,False,3
True,0.95743,True,1245.00000,0.88252,-34.01330,10,True,Kallisto,10,50,0.94779,0.44036,False,4
True,0.85373,True,8163.00000,0.93398,-23.15269,0,True,Kallisto,10,75,0.74813,0.93693,False,0
True,0.83760,True,3122.00000,0.93593,-16.20660,0,True,Kallisto,10,75,0.76553,0.91860,False,1
True,0.83250,True,3588.00000,0.95409,-13.80668,0,True,Kallisto,10,75,0.77230,0.94991,False,2
True,0.83403,True,2856.00000,0.96338,-15.84032,0,True,Kallisto,10,75,0.79657,0.96769,False,3
True,0.85540,True,1231.00000,0.98190,-22.56765,0,True,Kallisto,10,75,0.89439,0.96099,False,4
True,0.93926,True,8232.00000,0.89261,-39.47839,10,True,Kallisto,10,75,0.75705,0.77170,False,0
True,0.91792,True,3070.00000,0.89438,-31.11675,10,True,Kallisto,10,75,0.81010,0.70825,False,1
True,0.91066,True,3425.00000,0.89660,-26.31797,10,True,Kallisto,10,75,0.83416,0.64204,False,2
True,0.90903,True,2935.00000,0.87927,-25.07077,10,True,Kallisto,10,75,0.87053,0.58813,False,3
True,0.94852,True,1282.00000,0.91687,-32.31681,10,True,Kallisto,10,75,0.94618,0.43942,False,4
True,0.85884,True,8168.00000,0.93308,-23.69327,0,True,Kallisto,10,100,0.72319,0.94017,False,0
True,0.86313,True,3127.00000,0.93117,-18.84006,0,True,Kallisto,10,100,0.73073,0.92881,False,1
True,0.84227,True,3449.00000,0.94407,-15.55873,0,True,Kallisto,10,100,0.74224,0.95420,False,2
True,0.83398,True,2825.00000,0.95339,-17.98789,0,True,Kallisto,10,100,0.75540,0.96986,False,3
True,0.87345,True,1209.00000,0.97859,-22.48499,0,True,Kallisto,10,100,0.87262,0.96303,False,4
True,0.93684,True,8296.00000,0.88299,-38.10007,10,True,Kallisto,10,100,0.74397,0.78499,False,0
True,0.89702,True,3088.00000,0.90143,-29.81995,10,True,Kallisto,10,100,0.80084,0.72444,False,1
True,0.90235,True,3482.00000,0.88720,-25.71479,10,True,Kallisto,10,100,0.81706,0.67299,False,2
True,0.91312,True,2843.00000,0.89230,-26.66817,10,True,Kallisto,10,100,0.85016,0.62214,False,3
True,0.93971,True,1244.00000,0.91215,-31.78734,10,True,Kallisto,10,100,0.93167,0.46251,False,4
True,0.87380,True,8122.00000,0.92479,-31.29907,0,True,Express,10,50,0.75917,0.89047,False,0
True,0.87933,True,3174.00000,0.92614,-25.65181,0,True,Express,10,50,0.74921,0.90435,False,1
True,0.86074,True,3533.00000,0.94062,-25.19063,0,True,Express,10,50,0.75007,0.94306,False,2
True,0.84411,True,2784.00000,0.95630,-17.52420,0,True,Express,10,50,0.81106,0.94714,False,3
True,0.74688,True,1201.00000,0.97679,-12.76385,0,True,Express,10,50,0.91590,0.87556,False,4
True,0.91725,True,8193.00000,0.89786,-35.42820,10,True,Express,10,50,0.75809,0.78041,False,0
True,0.89722,True,3094.00000,0.90375,-31.36231,10,True,Express,10,50,0.75889,0.80719,False,1
True,0.88928,True,3414.00000,0.91331,-27.07940,10,True,Express,10,50,0.79057,0.78980,False,2
True,0.88336,True,2812.00000,0.90664,-19.97329,10,True,Express,10,50,0.86664,0.64954,False,3
True,0.91004,True,1245.00000,0.88384,-20.82852,10,True,Express,10,50,0.95100,0.48137,False,4
True,0.88766,True,8163.00000,0.91420,-34.22930,0,True,Express,10,75,0.73698,0.88753,False,0
True,0.88085,True,3122.00000,0.91164,-27.93029,0,True,Express,10,75,0.72998,0.89557,False,1
True,0.87988,True,3588.00000,0.93629,-25.73930,0,True,Express,10,75,0.73774,0.93826,False,2
True,0.86380,True,2856.00000,0.94611,-20.33717,0,True,Express,10,75,0.77626,0.94184,False,3
True,0.80097,True,1231.00000,0.97070,-14.82999,0,True,Express,10,75,0.89846,0.85318,False,4
True,0.91800,True,8232.00000,0.88968,-39.77367,10,True,Express,10,75,0.72607,0.78532,False,0
True,0.89837,True,3070.00000,0.89739,-33.80354,10,True,Express,10,75,0.74169,0.81197,False,1
True,0.90015,True,3425.00000,0.91731,-30.55455,10,True,Express,10,75,0.74891,0.80733,False,2
True,0.88041,True,2935.00000,0.89012,-20.12644,10,True,Express,10,75,0.83748,0.67409,False,3
True,0.89002,True,1282.00000,0.91016,-17.06586,10,True,Express,10,75,0.93838,0.48940,False,4
True,0.88479,True,8168.00000,0.90598,-34.47883,0,True,Express,10,100,0.71535,0.87482,False,0
True,0.87016,True,3127.00000,0.90541,-30.41318,0,True,Express,10,100,0.71154,0.89445,False,1
True,0.87330,True,3449.00000,0.92252,-27.88934,0,True,Express,10,100,0.71006,0.92896,False,2
True,0.86549,True,2825.00000,0.93720,-21.98573,0,True,Express,10,100,0.73805,0.93517,False,3
True,0.77337,True,1209.00000,0.97010,-13.30531,0,True,Express,10,100,0.87924,0.86070,False,4
True,0.91876,True,8296.00000,0.87298,-41.13477,10,True,Express,10,100,0.72059,0.79221,False,0
True,0.89605,True,3088.00000,0.89755,-33.25040,10,True,Express,10,100,0.73964,0.81800,False,1
True,0.89920,True,3482.00000,0.90213,-33.02273,10,True,Express,10,100,0.73808,0.82340,False,2
True,0.88744,True,2843.00000,0.89621,-22.20617,10,True,Express,10,100,0.80584,0.70556,False,3
True,0.87942,True,1244.00000,0.90623,-18.97589,10,True,Express,10,100,0.92605,0.50971,False,4
True,0.90015,True,8122.00000,0.94213,-32.63381,0,True,Sailfish,10,50,0.78010,0.92622,False,0
True,0.87870,True,3174.00000,0.94584,-27.46003,0,True,Sailfish,10,50,0.79238,0.91356,False,1
True,0.87150,True,3533.00000,0.95581,-26.23132,0,True,Sailfish,10,50,0.78772,0.94515,False,2
True,0.86818,True,2784.00000,0.96659,-27.93917,0,True,Sailfish,10,50,0.82364,0.96107,False,3
True,0.95587,True,1201.00000,0.98471,-35.05490,0,True,Sailfish,10,50,0.90258,0.95848,False,4
True,0.96338,True,8193.00000,0.89488,-50.13716,10,True,Sailfish,10,50,0.78054,0.75473,False,0
True,0.94635,True,3094.00000,0.89345,-43.43987,10,True,Sailfish,10,50,0.82547,0.68431,False,1
True,0.93878,True,3414.00000,0.88940,-38.11423,10,True,Sailfish,10,50,0.85325,0.62268,False,2
True,0.94808,True,2812.00000,0.88335,-37.59710,10,True,Sailfish,10,50,0.89794,0.56773,False,3
True,0.95663,True,1245.00000,0.88492,-44.83761,10,True,Sailfish,10,50,0.94458,0.44897,False,4
True,0.88215,True,8163.00000,0.93222,-29.37422,0,True,Sailfish,10,75,0.74752,0.93579,False,0
True,0.86067,True,3122.00000,0.93416,-22.71939,0,True,Sailfish,10,75,0.76714,0.91701,False,1
True,0.84783,True,3588.00000,0.95321,-20.28422,0,True,Sailfish,10,75,0.77341,0.94821,False,2
True,0.85539,True,2856.00000,0.96255,-22.89432,0,True,Sailfish,10,75,0.79622,0.96742,False,3
True,0.92039,True,1231.00000,0.98179,-30.05332,0,True,Sailfish,10,75,0.89358,0.96063,False,4
True,0.96040,True,8232.00000,0.89139,-46.06891,10,True,Sailfish,10,75,0.75656,0.77005,False,0
True,0.93485,True,3070.00000,0.89317,-37.97140,10,True,Sailfish,10,75,0.80945,0.70786,False,1
True,0.93080,True,3425.00000,0.89669,-33.93609,10,True,Sailfish,10,75,0.83212,0.64222,False,2
True,0.93322,True,2935.00000,0.87952,-32.87229,10,True,Sailfish,10,75,0.87155,0.59015,False,3
True,0.95476,True,1282.00000,0.91739,-40.03993,10,True,Sailfish,10,75,0.94384,0.44759,False,4
True,0.90463,True,8168.00000,0.93252,-34.24235,0,True,Sailfish,10,100,0.72282,0.93896,False,0
True,0.88839,True,3127.00000,0.93040,-29.98318,0,True,Sailfish,10,100,0.73073,0.92667,False,1
True,0.87881,True,3449.00000,0.94334,-26.78257,0,True,Sailfish,10,100,0.74195,0.95312,False,2
True,0.86903,True,2825.00000,0.95304,-29.06747,0,True,Sailfish,10,100,0.75504,0.96921,False,3
True,0.94872,True,1209.00000,0.97854,-34.26305,0,True,Sailfish,10,100,0.86931,0.96291,False,4
True,0.95733,True,8296.00000,0.88199,-46.05876,10,True,Sailfish,10,100,0.74421,0.78397,False,0
True,0.93459,True,3088.00000,0.90077,-38.13823,10,True,Sailfish,10,100,0.80181,0.72311,False,1
True,0.93194,True,3482.00000,0.88667,-34.55454,10,True,Sailfish,10,100,0.81505,0.67373,False,2
True,0.93880,True,2843.00000,0.89079,-36.27277,10,True,Sailfish,10,100,0.85121,0.62371,False,3
True,0.95498,True,1244.00000,0.91309,-41.15851,10,True,Sailfish,10,100,0.92926,0.47452,False,4
True,0.83724,True,8233.00000,0.92422,-20.46654,0,True,Cufflinks,10,50,0.76898,0.91204,True,0
True,0.83242,True,3103.00000,0.93193,-15.16873,0,True,Cufflinks,10,50,0.76893,0.90345,True,1
True,0.82828,True,3494.00000,0.94264,-8.78157,0,True,Cufflinks,10,50,0.79851,0.93169,True,2
True,0.81684,True,2850.00000,0.94798,-8.63356,0,True,Cufflinks,10,50,0.81614,0.95568,True,3
True,0.73501,True,1234.00000,0.96369,-12.45679,0,True,Cufflinks,10,50,0.90924,0.95456,True,4
True,0.87191,True,8330.00000,0.91254,-24.36480,10,True,Cufflinks,10,50,0.78595,0.81300,True,0
True,0.84001,True,3144.00000,0.91365,-17.33068,10,True,Cufflinks,10,50,0.80916,0.81744,True,1
True,0.82864,True,3408.00000,0.93342,-14.19721,10,True,Cufflinks,10,50,0.82512,0.80557,True,2
True,0.84032,True,2768.00000,0.93028,-9.50236,10,True,Cufflinks,10,50,0.87392,0.72784,True,3
True,0.80704,True,1306.00000,0.95054,-16.80132,10,True,Cufflinks,10,50,0.92190,0.73619,True,4
True,0.83954,True,8357.00000,0.92199,-20.56727,0,True,Cufflinks,10,75,0.74871,0.91428,True,0
True,0.84188,True,3061.00000,0.91694,-15.28925,0,True,Cufflinks,10,75,0.74714,0.90509,True,1
True,0.82840,True,3549.00000,0.94541,-10.35531,0,True,Cufflinks,10,75,0.76360,0.93357,True,2
True,0.82924,True,2811.00000,0.94437,-10.52946,0,True,Cufflinks,10,75,0.78549,0.94923,True,3
True,0.72923,True,1252.00000,0.96898,-11.73300,0,True,Cufflinks,10,75,0.89058,0.94790,True,4
True,0.87787,True,8106.00000,0.89793,-28.26814,10,True,Cufflinks,10,75,0.75142,0.82757,True,0
True,0.86800,True,3053.00000,0.90216,-23.38476,10,True,Cufflinks,10,75,0.76089,0.83310,True,1
True,0.85775,True,3536.00000,0.92512,-18.14884,10,True,Cufflinks,10,75,0.78761,0.82512,True,2
True,0.85360,True,2821.00000,0.90493,-11.13127,10,True,Cufflinks,10,75,0.82311,0.74318,True,3
True,0.79695,True,1246.00000,0.93291,-12.94803,10,True,Cufflinks,10,75,0.93098,0.73204,True,4
True,0.85852,True,8199.00000,0.91258,-23.36213,0,True,Cufflinks,10,100,0.72387,0.92130,True,0
True,0.85366,True,3198.00000,0.91387,-17.98824,0,True,Cufflinks,10,100,0.73046,0.91779,True,1
True,0.84856,True,3513.00000,0.92037,-14.75294,0,True,Cufflinks,10,100,0.72303,0.93798,True,2
True,0.85014,True,2776.00000,0.93560,-12.09820,0,True,Cufflinks,10,100,0.75720,0.95332,True,3
True,0.76016,True,1280.00000,0.96211,-10.97083,0,True,Cufflinks,10,100,0.88516,0.95320,True,4
True,0.88685,True,8157.00000,0.89836,-28.31192,10,True,Cufflinks,10,100,0.73189,0.84153,True,0
True,0.86671,True,3061.00000,0.90874,-24.21836,10,True,Cufflinks,10,100,0.73832,0.84556,True,1
True,0.86968,True,3499.00000,0.91416,-19.15036,10,True,Cufflinks,10,100,0.75879,0.83353,True,2
True,0.85369,True,2816.00000,0.89780,-13.34885,10,True,Cufflinks,10,100,0.79261,0.75553,True,3
True,0.77907,True,1290.00000,0.93111,-12.51190,10,True,Cufflinks,10,100,0.90000,0.74805,True,4
True,0.87161,True,8233.00000,0.93003,-26.84646,0,True,Salmon,10,50,0.75829,0.90998,True,0
True,0.85047,True,3103.00000,0.93490,-23.00040,0,True,Salmon,10,50,0.76636,0.90152,True,1
True,0.84230,True,3494.00000,0.94785,-20.11381,0,True,Salmon,10,50,0.78935,0.93616,True,2
True,0.83088,True,2850.00000,0.95979,-19.58534,0,True,Salmon,10,50,0.81825,0.95140,True,3
True,0.92382,True,1234.00000,0.97270,-24.71813,0,True,Salmon,10,50,0.91896,0.89263,True,4
True,0.94538,True,8330.00000,0.90305,-40.57479,10,True,Salmon,10,50,0.78752,0.75128,True,0
True,0.92525,True,3144.00000,0.89803,-33.47757,10,True,Salmon,10,50,0.83174,0.68631,True,1
True,0.91080,True,3408.00000,0.89195,-27.52081,10,True,Salmon,10,50,0.85886,0.62473,True,2
True,0.90932,True,2768.00000,0.89607,-24.47320,10,True,Salmon,10,50,0.90101,0.57480,True,3
True,0.94640,True,1306.00000,0.91044,-34.63515,10,True,Salmon,10,50,0.93951,0.42127,True,4
True,0.89769,True,8357.00000,0.93175,-31.28145,0,True,Salmon,10,75,0.74201,0.91668,True,0
True,0.87912,True,3061.00000,0.92479,-27.08131,0,True,Salmon,10,75,0.75204,0.90553,True,1
True,0.87095,True,3549.00000,0.94799,-25.89553,0,True,Salmon,10,75,0.76050,0.94119,True,2
True,0.86339,True,2811.00000,0.95627,-24.70103,0,True,Salmon,10,75,0.78869,0.95280,True,3
True,0.93930,True,1252.00000,0.95204,-29.03677,0,True,Salmon,10,75,0.90735,0.89568,True,4
True,0.94856,True,8106.00000,0.88814,-42.00340,10,True,Salmon,10,75,0.75364,0.76375,True,0
True,0.92859,True,3053.00000,0.89214,-36.11219,10,True,Salmon,10,75,0.79758,0.70128,True,1
True,0.92279,True,3536.00000,0.88938,-29.98411,10,True,Salmon,10,75,0.83032,0.64445,True,2
True,0.91918,True,2821.00000,0.87715,-26.72538,10,True,Salmon,10,75,0.85431,0.58672,True,3
True,0.94222,True,1246.00000,0.90026,-33.23853,10,True,Salmon,10,75,0.95506,0.41784,True,4
True,0.89365,True,8199.00000,0.92216,-30.35514,0,True,Salmon,10,100,0.72838,0.92292,True,0
True,0.87899,True,3198.00000,0.92786,-27.05460,0,True,Salmon,10,100,0.73796,0.91620,True,1
True,0.86849,True,3513.00000,0.93626,-25.69861,0,True,Salmon,10,100,0.73328,0.94577,True,2
True,0.85843,True,2776.00000,0.94985,-24.50697,0,True,Salmon,10,100,0.76117,0.95753,True,3
True,0.91953,True,1280.00000,0.97131,-27.18177,0,True,Salmon,10,100,0.89609,0.90714,True,4
True,0.93711,True,8157.00000,0.89150,-39.57188,10,True,Salmon,10,100,0.75015,0.77547,True,0
True,0.92355,True,3061.00000,0.88537,-34.52816,10,True,Salmon,10,100,0.77393,0.71091,True,1
True,0.91483,True,3499.00000,0.88856,-29.61634,10,True,Salmon,10,100,0.80937,0.67058,True,2
True,0.92223,True,2816.00000,0.88389,-26.20345,10,True,Salmon,10,100,0.83949,0.61204,True,3
True,0.95116,True,1290.00000,0.90648,-32.92204,10,True,Salmon,10,100,0.93643,0.43912,True,4
True,0.84902,True,8233.00000,0.93453,-25.97011,0,True,RSEM,10,50,0.77165,0.92365,True,0
True,0.85433,True,3103.00000,0.94573,-22.85863,0,True,RSEM,10,50,0.77763,0.91600,True,1
True,0.84430,True,3494.00000,0.95059,-18.28253,0,True,RSEM,10,50,0.79393,0.94507,True,2
True,0.85298,True,2850.00000,0.95954,-23.71575,0,True,RSEM,10,50,0.81965,0.96478,True,3
True,0.88088,True,1234.00000,0.97664,-34.31571,0,True,RSEM,10,50,0.90600,0.95431,True,4
True,0.89568,True,8330.00000,0.91846,-32.89084,10,True,RSEM,10,50,0.78956,0.80691,True,0
True,0.88104,True,3144.00000,0.92501,-27.77758,10,True,RSEM,10,50,0.80789,0.81168,True,1
True,0.86649,True,3408.00000,0.93686,-25.17928,10,True,RSEM,10,50,0.82570,0.79210,True,2
True,0.88548,True,2768.00000,0.92647,-23.44977,10,True,RSEM,10,50,0.88114,0.67481,True,3
True,0.92190,True,1306.00000,0.92508,-31.07480,10,True,RSEM,10,50,0.93109,0.53716,True,4
True,0.87041,True,8357.00000,0.93387,-29.53290,0,True,RSEM,10,75,0.74883,0.93024,True,0
True,0.86410,True,3061.00000,0.93143,-27.00481,0,True,RSEM,10,75,0.75727,0.92082,True,1
True,0.86700,True,3549.00000,0.94733,-25.47312,0,True,RSEM,10,75,0.76190,0.95017,True,2
True,0.87015,True,2811.00000,0.95434,-28.42236,0,True,RSEM,10,75,0.78193,0.96566,True,3
True,0.91613,True,1252.00000,0.97708,-38.72801,0,True,RSEM,10,75,0.88978,0.95009,True,4
True,0.89255,True,8106.00000,0.90579,-32.20920,10,True,RSEM,10,75,0.75278,0.82681,True,0
True,0.88536,True,3053.00000,0.91879,-29.35445,10,True,RSEM,10,75,0.76580,0.83592,True,1
True,0.86991,True,3536.00000,0.92753,-25.92067,10,True,RSEM,10,75,0.78874,0.82421,True,2
True,0.87877,True,2821.00000,0.90831,-23.28542,10,True,RSEM,10,75,0.82311,0.70575,True,3
True,0.91814,True,1246.00000,0.91269,-28.90659,10,True,RSEM,10,75,0.94703,0.55850,True,4
True,0.86596,True,8199.00000,0.92441,-27.96918,0,True,RSEM,10,100,0.72667,0.93841,True,0
True,0.85991,True,3198.00000,0.92902,-25.66882,0,True,RSEM,10,100,0.73577,0.93040,True,1
True,0.86593,True,3513.00000,0.93284,-23.08895,0,True,RSEM,10,100,0.72360,0.95438,True,2
True,0.85951,True,2776.00000,0.95162,-28.61296,0,True,RSEM,10,100,0.75108,0.96978,True,3
