bias,error-frac,errors,expressed-tpms,log-tpm-rho,median-percent-error,noise_perc,paired_end,quant_method,read_depth,read_length,sensitivity,specificity,stranded,unique sequence percentage
True,0.90472,True,2183.00000,0.90314,-21.87334,10,False,Sailfish,30,75,0.93907,0.50639,True,1
True,0.89001,True,1482.00000,0.88802,-22.46448,10,False,Sailfish,30,75,0.94939,0.47511,True,2
True,0.87595,True,1048.00000,0.89902,-18.32639,10,False,Sailfish,30,75,0.94752,0.44226,True,3
True,0.90397,True,1083.00000,0.87464,-23.29338,10,False,Sailfish,30,75,0.96584,0.51682,True,4
True,0.85736,True,13096.00000,0.95404,-22.29031,0,False,Sailfish,30,100,0.87049,0.89640,True,0
True,0.81402,True,2097.00000,0.97242,-11.92759,0,False,Sailfish,30,100,0.89747,0.91284,True,1
True,0.80097,True,1442.00000,0.97411,-14.10977,0,False,Sailfish,30,100,0.90083,0.93029,True,2
True,0.80428,True,1027.00000,0.97929,-14.33723,0,False,Sailfish,30,100,0.91821,0.95132,True,3
True,0.83488,True,1078.00000,0.97852,-17.72695,0,False,Sailfish,30,100,0.92486,0.96514,True,4
True,0.92585,True,13015.00000,0.90126,-36.54998,10,False,Sailfish,30,100,0.85724,0.67205,True,0
True,0.87294,True,2125.00000,0.92016,-19.36092,10,False,Sailfish,30,100,0.92800,0.52952,True,1
True,0.85350,True,1413.00000,0.90566,-14.44262,10,False,Sailfish,30,100,0.93135,0.49658,True,2
True,0.87274,True,1053.00000,0.88204,-15.11233,10,False,Sailfish,30,100,0.96011,0.46523,True,3
True,0.89616,True,1146.00000,0.90583,-23.69029,10,False,Sailfish,30,100,0.93281,0.52064,True,4
True,0.82921,True,13133.00000,0.93330,-18.95230,0,True,Cufflinks,10,50,0.78779,0.90774,False,0
True,0.82549,True,2126.00000,0.94977,-12.93041,0,True,Cufflinks,10,50,0.79445,0.93546,False,1
True,0.79710,True,1449.00000,0.95045,-7.60313,0,True,Cufflinks,10,50,0.80400,0.94586,False,2
True,0.77649,True,1038.00000,0.95458,-4.70716,0,True,Cufflinks,10,50,0.80732,0.96170,False,3
True,0.80993,True,1068.00000,0.92871,-8.72138,0,True,Cufflinks,10,50,0.82584,0.97917,False,4
True,0.86775,True,13149.00000,0.91364,-22.86531,10,True,Cufflinks,10,50,0.79991,0.80410,False,0
True,0.84082,True,2048.00000,0.92113,-13.52475,10,True,Cufflinks,10,50,0.83887,0.76523,False,1
True,0.81213,True,1368.00000,0.93681,-8.60478,10,True,Cufflinks,10,50,0.84795,0.71337,False,2
True,0.78976,True,1094.00000,0.93281,-4.24304,10,True,Cufflinks,10,50,0.87569,0.69815,False,3
True,0.84167,True,1099.00000,0.90539,-8.92546,10,True,Cufflinks,10,50,0.87625,0.76201,False,4
True,0.82634,True,13066.00000,0.92296,-18.47153,0,True,Cufflinks,10,75,0.75165,0.91680,False,0
True,0.81368,True,2222.00000,0.94362,-12.19100,0,True,Cufflinks,10,75,0.76733,0.93847,False,1
True,0.80600,True,1500.00000,0.94852,-6.75993,0,True,Cufflinks,10,75,0.78467,0.95204,False,2
True,0.80899,True,1068.00000,0.94539,-5.29026,0,True,Cufflinks,10,75,0.80337,0.95700,False,3
True,0.80797,True,1104.00000,0.95066,-9.46880,0,True,Cufflinks,10,75,0.79982,0.97934,False,4
True,0.87397,True,13092.00000,0.90754,-25.67705,10,True,Cufflinks,10,75,0.76680,0.82256,False,0
True,0.85245,True,2162.00000,0.92271,-15.17823,10,True,Cufflinks,10,75,0.80250,0.78746,False,1
True,0.82018,True,1407.00000,0.91726,-9.91369,10,True,Cufflinks,10,75,0.82658,0.73994,False,2
True,0.80536,True,1120.00000,0.90614,-3.72340,10,True,Cufflinks,10,75,0.83839,0.72476,False,3
True,0.80911,True,1163.00000,0.92562,-6.18138,10,True,Cufflinks,10,75,0.85641,0.77656,False,4
True,0.84557,True,13093.00000,0.91892,-22.02045,0,True,Cufflinks,10,100,0.71725,0.92174,False,0
True,0.85012,True,2135.00000,0.92611,-15.17155,0,True,Cufflinks,10,100,0.73724,0.94364,False,1
True,0.83176,True,1379.00000,0.94059,-12.04664,0,True,Cufflinks,10,100,0.76287,0.94741,False,2
True,0.81576,True,1053.00000,0.94443,-6.24161,0,True,Cufflinks,10,100,0.75689,0.95695,False,3
True,0.79875,True,1118.00000,0.93832,-5.90021,0,True,Cufflinks,10,100,0.77370,0.97764,False,4
True,0.87338,True,13205.00000,0.89831,-26.71722,10,True,Cufflinks,10,100,0.73904,0.83595,False,0
True,0.86321,True,2120.00000,0.91276,-15.55346,10,True,Cufflinks,10,100,0.77500,0.80603,False,1
True,0.85069,True,1440.00000,0.91379,-10.05024,10,True,Cufflinks,10,100,0.80347,0.75917,False,2
True,0.81750,True,1063.00000,0.91448,-4.70056,10,True,Cufflinks,10,100,0.82408,0.74302,False,3
True,0.83111,True,1125.00000,0.89471,-7.44613,10,True,Cufflinks,10,100,0.82844,0.79749,False,4
True,0.88578,True,13133.00000,0.94058,-27.27121,0,True,Salmon,10,50,0.78215,0.90700,False,0
True,0.86312,True,2126.00000,0.95529,-23.30703,0,True,Salmon,10,50,0.79821,0.94039,False,1
True,0.86888,True,1449.00000,0.96059,-22.54745,0,True,Salmon,10,50,0.81021,0.94522,False,2
True,0.84489,True,1038.00000,0.96198,-21.14506,0,True,Salmon,10,50,0.81503,0.94488,False,3
True,0.85674,True,1068.00000,0.96392,-20.60360,0,True,Salmon,10,50,0.84551,0.95943,False,4
True,0.94669,True,13149.00000,0.89479,-40.96810,10,True,Salmon,10,50,0.80569,0.71061,False,0
True,0.90918,True,2048.00000,0.88232,-26.44151,10,True,Salmon,10,50,0.87646,0.58718,False,1
True,0.92105,True,1368.00000,0.88266,-24.57404,10,True,Salmon,10,50,0.88962,0.53003,False,2
True,0.91499,True,1094.00000,0.87790,-20.17119,10,True,Salmon,10,50,0.90768,0.48419,False,3
True,0.91174,True,1099.00000,0.86681,-23.78653,10,True,Salmon,10,50,0.90719,0.54811,False,4
True,0.89461,True,13066.00000,0.93071,-28.67240,0,True,Salmon,10,75,0.75119,0.91440,False,0
True,0.85374,True,2222.00000,0.94760,-24.93492,0,True,Salmon,10,75,0.77048,0.94293,False,1
True,0.85600,True,1500.00000,0.95587,-22.16640,0,True,Salmon,10,75,0.78400,0.94599,False,2
True,0.85955,True,1068.00000,0.95547,-21.75551,0,True,Salmon,10,75,0.80056,0.94848,False,3
True,0.86232,True,1104.00000,0.96026,-23.61825,0,True,Salmon,10,75,0.80978,0.96667,False,4
True,0.94691,True,13092.00000,0.89287,-39.55861,10,True,Salmon,10,75,0.78193,0.72655,False,0
True,0.92044,True,2162.00000,0.88531,-29.16255,10,True,Salmon,10,75,0.83580,0.60573,False,1
True,0.90760,True,1407.00000,0.87676,-24.46888,10,True,Salmon,10,75,0.86851,0.55564,False,2
True,0.90268,True,1120.00000,0.88128,-18.86775,10,True,Salmon,10,75,0.87946,0.51358,False,3
True,0.91144,True,1163.00000,0.89722,-23.34553,10,True,Salmon,10,75,0.89252,0.56881,False,4
True,0.89582,True,13093.00000,0.92661,-30.02551,0,True,Salmon,10,100,0.72382,0.91891,False,0
True,0.88431,True,2135.00000,0.93472,-26.63827,0,True,Salmon,10,100,0.73489,0.94922,False,1
True,0.86657,True,1379.00000,0.93842,-24.98521,0,True,Salmon,10,100,0.76432,0.95003,False,2
True,0.85850,True,1053.00000,0.95116,-23.52083,0,True,Salmon,10,100,0.76923,0.94930,False,3
True,0.87657,True,1118.00000,0.94900,-23.23597,0,True,Salmon,10,100,0.78175,0.96991,False,4
True,0.94025,True,13205.00000,0.88801,-38.12852,10,True,Salmon,10,100,0.76706,0.74377,False,0
True,0.91132,True,2120.00000,0.87988,-28.02223,10,True,Salmon,10,100,0.81934,0.63814,False,1
True,0.91111,True,1440.00000,0.87844,-22.58355,10,True,Salmon,10,100,0.85903,0.57855,False,2
True,0.90593,True,1063.00000,0.88986,-21.92912,10,True,Salmon,10,100,0.86830,0.54985,False,3
True,0.90844,True,1125.00000,0.88673,-25.19351,10,True,Salmon,10,100,0.87111,0.59718,False,4
True,0.86873,True,13133.00000,0.94277,-30.27159,0,True,RSEM,10,50,0.78923,0.91935,False,0
True,0.86783,True,2126.00000,0.95818,-26.21241,0,True,RSEM,10,50,0.80292,0.94446,False,1
True,0.87164,True,1449.00000,0.95705,-29.92411,0,True,RSEM,10,50,0.81643,0.94955,False,2
True,0.88728,True,1038.00000,0.95886,-31.82188,0,True,RSEM,10,50,0.81599,0.95407,False,3
True,0.86423,True,1068.00000,0.96480,-30.15368,0,True,RSEM,10,50,0.83614,0.96272,False,4
True,0.91467,True,13149.00000,0.91766,-37.04977,10,True,RSEM,10,50,0.79588,0.79666,False,0
True,0.88672,True,2048.00000,0.92096,-28.95418,10,True,RSEM,10,50,0.84033,0.73886,False,1
True,0.89693,True,1368.00000,0.92014,-27.81710,10,True,RSEM,10,50,0.86330,0.65341,False,2
True,0.88757,True,1094.00000,0.91423,-26.09581,10,True,RSEM,10,50,0.88848,0.59758,False,3
True,0.90082,True,1099.00000,0.89318,-26.86577,10,True,RSEM,10,50,0.88990,0.63758,False,4
True,0.86377,True,13066.00000,0.93275,-25.95630,0,True,RSEM,10,75,0.75578,0.92628,False,0
True,0.86139,True,2222.00000,0.94826,-18.75543,0,True,RSEM,10,75,0.76958,0.94545,False,1
True,0.86267,True,1500.00000,0.95703,-21.56652,0,True,RSEM,10,75,0.78467,0.95183,False,2
True,0.86985,True,1068.00000,0.95380,-23.52586,0,True,RSEM,10,75,0.80712,0.94976,False,3
True,0.87409,True,1104.00000,0.95947,-25.21695,0,True,RSEM,10,75,0.80616,0.95537,False,4
True,0.89436,True,13092.00000,0.91378,-32.34382,10,True,RSEM,10,75,0.76535,0.81782,False,0
True,0.87835,True,2162.00000,0.92255,-22.66719,10,True,RSEM,10,75,0.80805,0.76997,False,1
True,0.88344,True,1407.00000,0.91179,-23.07171,10,True,RSEM,10,75,0.82658,0.69486,False,2
True,0.89464,True,1120.00000,0.90426,-19.98524,10,True,RSEM,10,75,0.85714,0.64098,False,3
True,0.88134,True,1163.00000,0.91951,-22.27412,10,True,RSEM,10,75,0.87360,0.67616,False,4
True,0.87390,True,13093.00000,0.92604,-29.56616,0,True,RSEM,10,100,0.71611,0.93564,False,0
True,0.86604,True,2135.00000,0.93479,-24.48156,0,True,RSEM,10,100,0.73068,0.95566,False,1
True,0.85497,True,1379.00000,0.94212,-25.30712,0,True,RSEM,10,100,0.75707,0.95746,False,2
True,0.88889,True,1053.00000,0.94459,-29.42999,0,True,RSEM,10,100,0.76068,0.95680,False,3
True,0.85868,True,1118.00000,0.94423,-27.25384,0,True,RSEM,10,100,0.77460,0.96798,False,4
True,0.89474,True,13205.00000,0.90605,-31.96337,10,True,RSEM,10,100,0.74063,0.84073,False,0
True,0.88208,True,2120.00000,0.91562,-25.04655,10,True,RSEM,10,100,0.76981,0.80160,False,1
True,0.87917,True,1440.00000,0.91178,-21.98414,10,True,RSEM,10,100,0.80278,0.73007,False,2
True,0.88899,True,1063.00000,0.91317,-22.92976,10,True,RSEM,10,100,0.82408,0.68770,False,3
True,0.88622,True,1125.00000,0.90556,-21.39402,10,True,RSEM,10,100,0.84444,0.72234,False,4
True,0.84390,True,13133.00000,0.94585,-20.48727,0,True,Kallisto,10,50,0.78954,0.92519,False,0
True,0.84055,True,2126.00000,0.96097,-14.96538,0,True,Kallisto,10,50,0.80856,0.94882,False,1
True,0.83644,True,1449.00000,0.96406,-15.09179,0,True,Kallisto,10,50,0.82126,0.95673,False,2
True,0.82466,True,1038.00000,0.96396,-15.42587,0,True,Kallisto,10,50,0.82177,0.96481,False,3
True,0.81835,True,1068.00000,0.96656,-15.87353,0,True,Kallisto,10,50,0.85206,0.97985,False,4
True,0.93802,True,13149.00000,0.89485,-39.03197,10,True,Kallisto,10,50,0.80287,0.72235,False,0
True,0.89551,True,2048.00000,0.88309,-24.85439,10,True,Kallisto,10,50,0.87988,0.58981,False,1
True,0.91667,True,1368.00000,0.88425,-24.15871,10,True,Kallisto,10,50,0.88889,0.53684,False,2
True,0.92139,True,1094.00000,0.87949,-19.84523,10,True,Kallisto,10,50,0.91042,0.49473,False,3
True,0.89809,True,1099.00000,0.86866,-23.19930,10,True,Kallisto,10,50,0.90628,0.55416,False,4
True,0.84808,True,13066.00000,0.93767,-21.05513,0,True,Kallisto,10,75,0.76098,0.93274,False,0
True,0.82943,True,2222.00000,0.95559,-13.00591,0,True,Kallisto,10,75,0.78533,0.95250,False,1
True,0.83667,True,1500.00000,0.96230,-14.06488,0,True,Kallisto,10,75,0.79467,0.96286,False,2
True,0.85206,True,1068.00000,0.96251,-15.68363,0,True,Kallisto,10,75,0.80993,0.97204,False,3
True,0.83062,True,1104.00000,0.96437,-19.19005,0,True,Kallisto,10,75,0.81431,0.98471,False,4
True,0.93599,True,13092.00000,0.89550,-37.15641,10,True,Kallisto,10,75,0.78338,0.73857,False,0
True,0.91443,True,2162.00000,0.88806,-25.27020,10,True,Kallisto,10,75,0.84736,0.60724,False,1
True,0.90192,True,1407.00000,0.88035,-22.65985,10,True,Kallisto,10,75,0.87207,0.55847,False,2
True,0.90000,True,1120.00000,0.88390,-17.69876,10,True,Kallisto,10,75,0.88571,0.51959,False,3
True,0.89854,True,1163.00000,0.90011,-23.65918,10,True,Kallisto,10,75,0.89166,0.57242,False,4
True,0.85626,True,13093.00000,0.93523,-22.53096,0,True,Kallisto,10,100,0.73131,0.93807,False,0
True,0.85059,True,2135.00000,0.94619,-13.89030,0,True,Kallisto,10,100,0.75269,0.95780,False,1
True,0.84336,True,1379.00000,0.94853,-16.57634,0,True,Kallisto,10,100,0.77592,0.96291,False,2
True,0.85660,True,1053.00000,0.95333,-17.86648,0,True,Kallisto,10,100,0.76828,0.97139,False,3
True,0.83989,True,1118.00000,0.95367,-17.81338,0,True,Kallisto,10,100,0.78712,0.98551,False,4
True,0.92821,True,13205.00000,0.89151,-36.01901,10,True,Kallisto,10,100,0.77009,0.75491,False,0
True,0.90566,True,2120.00000,0.88657,-24.94674,10,True,Kallisto,10,100,0.82217,0.64164,False,1
True,0.90139,True,1440.00000,0.88096,-19.58630,10,True,Kallisto,10,100,0.86181,0.58267,False,2
True,0.89370,True,1063.00000,0.89271,-19.53482,10,True,Kallisto,10,100,0.87770,0.55481,False,3
True,0.91022,True,1125.00000,0.89180,-24.63685,10,True,Kallisto,10,100,0.87111,0.60091,False,4
True,0.87185,True,13133.00000,0.92783,-29.51770,0,True,Express,10,50,0.76464,0.89288,False,0
True,0.85466,True,2126.00000,0.94627,-22.85891,0,True,Express,10,50,0.76199,0.95461,False,1
True,0.81919,True,1449.00000,0.95302,-16.87339,0,True,Express,10,50,0.79710,0.94839,False,2
True,0.81407,True,1038.00000,0.95320,-9.06649,0,True,Express,10,50,0.81792,0.94305,False,3
True,0.82116,True,1068.00000,0.95723,-11.29844,0,True,Express,10,50,0.82959,0.94367,False,4
True,0.91421,True,13149.00000,0.90089,-33.72603,10,True,Express,10,50,0.76926,0.77750,False,0
True,0.88574,True,2048.00000,0.90101,-23.81969,10,True,Express,10,50,0.81299,0.75777,False,1
True,0.87939,True,1368.00000,0.90956,-20.89638,10,True,Express,10,50,0.84284,0.65896,False,2
True,0.85832,True,1094.00000,0.90569,-13.83443,10,True,Express,10,50,0.88117,0.59544,False,3
True,0.87989,True,1099.00000,0.89015,-15.04848,10,True,Express,10,50,0.89354,0.62904,False,4
True,0.88191,True,13066.00000,0.91731,-31.36859,0,True,Express,10,75,0.74552,0.88725,False,0
True,0.87759,True,2222.00000,0.93602,-25.64978,0,True,Express,10,75,0.74167,0.94523,False,1
True,0.85667,True,1500.00000,0.94652,-17.66653,0,True,Express,10,75,0.76400,0.94641,False,2
True,0.85674,True,1068.00000,0.94461,-14.90466,0,True,Express,10,75,0.79213,0.93585,False,3
True,0.84511,True,1104.00000,0.95247,-12.87459,0,True,Express,10,75,0.80072,0.93843,False,4
True,0.91353,True,13092.00000,0.89415,-37.06640,10,True,Express,10,75,0.74274,0.78138,False,0
True,0.88899,True,2162.00000,0.90632,-26.82946,10,True,Express,10,75,0.77475,0.77614,False,1
True,0.88770,True,1407.00000,0.89268,-20.52014,10,True,Express,10,75,0.80668,0.68961,False,2
True,0.88125,True,1120.00000,0.89379,-14.99476,10,True,Express,10,75,0.83929,0.62825,False,3
True,0.86414,True,1163.00000,0.91302,-13.58001,10,True,Express,10,75,0.86500,0.65366,False,4
True,0.87658,True,13093.00000,0.91005,-32.44041,0,True,Express,10,100,0.72321,0.87707,False,0
True,0.87541,True,2135.00000,0.91897,-27.99424,0,True,Express,10,100,0.70867,0.93778,False,1
True,0.84989,True,1379.00000,0.93267,-20.29792,0,True,Express,10,100,0.74329,0.94185,False,2
True,0.84046,True,1053.00000,0.93925,-11.87572,0,True,Express,10,100,0.75594,0.93669,False,3
True,0.83810,True,1118.00000,0.94161,-12.21084,0,True,Express,10,100,0.77102,0.94273,False,4
True,0.91170,True,13205.00000,0.88478,-37.76685,10,True,Express,10,100,0.73669,0.78918,False,0
True,0.89340,True,2120.00000,0.89739,-29.63688,10,True,Express,10,100,0.75472,0.79481,False,1
True,0.88819,True,1440.00000,0.88759,-22.90208,10,True,Express,10,100,0.78194,0.70825,False,2
True,0.87582,True,1063.00000,0.89636,-12.58531,10,True,Express,10,100,0.82408,0.66118,False,3
True,0.88356,True,1125.00000,0.89115,-15.28529,10,True,Express,10,100,0.84000,0.68918,False,4
True,0.89896,True,13133.00000,0.94545,-31.90780,0,True,Sailfish,10,50,0.78809,0.92420,False,0
True,0.86312,True,2126.00000,0.96011,-26.23634,0,True,Sailfish,10,50,0.80762,0.94761,False,1
True,0.87164,True,1449.00000,0.96348,-27.14794,0,True,Sailfish,10,50,0.81919,0.95652,False,2
True,0.86802,True,1038.00000,0.96352,-28.02672,0,True,Sailfish,10,50,0.82081,0.96651,False,3
True,0.87921,True,1068.00000,0.96673,-28.18204,0,True,Sailfish,10,50,0.84738,0.98040,False,4
True,0.96083,True,13149.00000,0.89496,-48.31812,10,True,Sailfish,10,50,0.80280,0.72145,False,0
True,0.93652,True,2048.00000,0.88343,-35.71642,10,True,Sailfish,10,50,0.87939,0.59222,False,1
True,0.92982,True,1368.00000,0.88605,-35.53865,10,True,Sailfish,10,50,0.88889,0.53966,False,2
True,0.93967,True,1094.00000,0.87953,-32.44977,10,True,Sailfish,10,50,0.90951,0.49644,False,3
True,0.93813,True,1099.00000,0.86974,-35.22598,10,True,Sailfish,10,50,0.90537,0.55747,False,4
True,0.87808,True,13066.00000,0.93600,-27.60688,0,True,Sailfish,10,75,0.76121,0.93147,False,0
True,0.84878,True,2222.00000,0.95491,-20.00710,0,True,Sailfish,10,75,0.78533,0.95135,False,1
True,0.85267,True,1500.00000,0.96166,-21.45688,0,True,Sailfish,10,75,0.79467,0.96212,False,2
True,0.85581,True,1068.00000,0.96123,-22.74289,0,True,Sailfish,10,75,0.80899,0.97133,False,3
True,0.86413,True,1104.00000,0.96340,-25.85942,0,True,Sailfish,10,75,0.81431,0.98430,False,4
True,0.95646,True,13092.00000,0.89465,-43.88009,10,True,Sailfish,10,75,0.78284,0.73764,False,0
True,0.92461,True,2162.00000,0.88785,-33.29276,10,True,Sailfish,10,75,0.84459,0.60824,False,1
True,0.92822,True,1407.00000,0.88116,-30.79955,10,True,Sailfish,10,75,0.87278,0.56100,False,2
True,0.91607,True,1120.00000,0.88307,-26.90879,10,True,Sailfish,10,75,0.88482,0.52273,False,3
True,0.92347,True,1163.00000,0.90009,-31.42358,10,True,Sailfish,10,75,0.89166,0.57673,False,4
True,0.90354,True,13093.00000,0.93466,-33.32913,0,True,Sailfish,10,100,0.73100,0.93684,False,0
True,0.87307,True,2135.00000,0.94547,-25.33826,0,True,Sailfish,10,100,0.75222,0.95616,False,1
True,0.86947,True,1379.00000,0.94788,-27.88766,0,True,Sailfish,10,100,0.77447,0.96145,False,2
True,0.87179,True,1053.00000,0.95260,-29.16631,0,True,Sailfish,10,100,0.76733,0.97083,False,3
True,0.88462,True,1118.00000,0.95325,-29.07079,0,True,Sailfish,10,100,0.78623,0.98565,False,4
True,0.95449,True,13205.00000,0.89061,-44.18089,10,True,Sailfish,10,100,0.77024,0.75429,False,0
True,0.92123,True,2120.00000,0.88664,-33.70716,10,True,Sailfish,10,100,0.82170,0.64121,False,1
True,0.92778,True,1440.00000,0.87892,-29.85073,10,True,Sailfish,10,100,0.86319,0.58678,False,2
True,0.92850,True,1063.00000,0.89093,-30.21143,10,True,Sailfish,10,100,0.87488,0.55850,False,3
True,0.93333,True,1125.00000,0.89139,-34.51134,10,True,Sailfish,10,100,0.86933,0.60879,False,4
True,0.83124,True,13131.00000,0.92975,-18.90606,0,True,Cufflinks,10,50,0.77785,0.91082,True,0
True,0.82471,True,2145.00000,0.94136,-7.59314,0,True,Cufflinks,10,50,0.80653,0.93458,True,1
True,0.79400,True,1500.00000,0.95100,-5.03770,0,True,Cufflinks,10,50,0.82133,0.95183,True,2
True,0.81127,True,1065.00000,0.95882,-3.26507,0,True,Cufflinks,10,50,0.82254,0.96297,True,3
True,0.80708,True,1073.00000,0.93049,-5.17101,0,True,Cufflinks,10,50,0.84157,0.97943,True,4
True,0.86220,True,13229.00000,0.91634,-22.67319,10,True,Cufflinks,10,50,0.80142,0.81119,True,0
True,0.82747,True,2133.00000,0.93029,-12.91181,10,True,Cufflinks,10,50,0.84623,0.78497,True,1
True,0.82703,True,1428.00000,0.94072,-10.09572,10,True,Cufflinks,10,50,0.85084,0.73189,True,2
True,0.81446,True,1051.00000,0.92380,-2.26744,10,True,Cufflinks,10,50,0.87441,0.70777,True,3
True,0.80717,True,1115.00000,0.93533,-7.10252,10,True,Cufflinks,10,50,0.88341,0.78149,True,4
True,0.83456,True,13225.00000,0.92427,-19.18666,0,True,Cufflinks,10,75,0.75705,0.91292,True,0
True,0.84004,True,2138.00000,0.94371,-11.86122,0,True,Cufflinks,10,75,0.76333,0.93454,True,1
True,0.80041,True,1468.00000,0.95732,-7.24156,0,True,Cufflinks,10,75,0.80041,0.94374,True,2
True,0.80608,True,1119.00000,0.95016,-3.43509,0,True,Cufflinks,10,75,0.78999,0.95397,True,3
True,0.80278,True,1080.00000,0.93409,-4.84355,0,True,Cufflinks,10,75,0.80926,0.97707,True,4
True,0.87213,True,12958.00000,0.90265,-26.80023,10,True,Cufflinks,10,75,0.76308,0.82574,True,0
True,0.85398,True,2171.00000,0.92568,-15.48422,10,True,Cufflinks,10,75,0.79963,0.79937,True,1
True,0.83726,True,1444.00000,0.91523,-9.24290,10,True,Cufflinks,10,75,0.82687,0.75179,True,2
True,0.84230,True,1097.00000,0.91828,-2.46017,10,True,Cufflinks,10,75,0.84412,0.72681,True,3
True,0.83516,True,1092.00000,0.89411,-4.31158,10,True,Cufflinks,10,75,0.85806,0.78424,True,4
True,0.85216,True,13197.00000,0.91423,-21.74581,0,True,Cufflinks,10,100,0.73411,0.92117,True,0
True,0.84837,True,2117.00000,0.92874,-14.47209,0,True,Cufflinks,10,100,0.71800,0.94114,True,1
True,0.83227,True,1407.00000,0.93290,-9.16657,0,True,Cufflinks,10,100,0.77257,0.94694,True,2
True,0.83957,True,1016.00000,0.93484,-5.53502,0,True,Cufflinks,10,100,0.75984,0.95717,True,3
True,0.82750,True,1229.00000,0.93641,-6.27707,0,True,Cufflinks,10,100,0.79658,0.97786,True,4
True,0.88095,True,13020.00000,0.90418,-27.41545,10,True,Cufflinks,10,100,0.74178,0.83850,True,0
True,0.84684,True,2135.00000,0.90702,-15.24415,10,True,Cufflinks,10,100,0.78642,0.80890,True,1
True,0.84477,True,1443.00000,0.91335,-12.00681,10,True,Cufflinks,10,100,0.78170,0.76363,True,2
True,0.83504,True,1073.00000,0.90727,-6.46520,10,True,Cufflinks,10,100,0.80615,0.74180,True,3
True,0.82118,True,1152.00000,0.89574,-7.47598,10,True,Cufflinks,10,100,0.82292,0.79978,True,4
True,0.87137,True,13131.00000,0.93472,-25.95464,0,True,Salmon,10,50,0.77054,0.90652,True,0
True,0.82984,True,2145.00000,0.94651,-20.01777,0,True,Salmon,10,50,0.79114,0.93788,True,1
True,0.82933,True,1500.00000,0.95627,-17.76122,0,True,Salmon,10,50,0.82333,0.94376,True,2
True,0.83286,True,1065.00000,0.96514,-18.58599,0,True,Salmon,10,50,0.82723,0.94652,True,3
True,0.85089,True,1073.00000,0.95649,-17.83439,0,True,Salmon,10,50,0.85182,0.96269,True,4
True,0.94376,True,13229.00000,0.90217,-38.83317,10,True,Salmon,10,50,0.81057,0.71670,True,0
True,0.91327,True,2133.00000,0.88877,-25.83948,10,True,Salmon,10,50,0.87857,0.59818,True,1
True,0.89636,True,1428.00000,0.90700,-23.24376,10,True,Salmon,10,50,0.87605,0.54570,True,2
True,0.88011,True,1051.00000,0.88702,-16.23318,10,True,Salmon,10,50,0.91532,0.49441,True,3
True,0.89955,True,1115.00000,0.89515,-22.81842,10,True,Salmon,10,50,0.90852,0.56849,True,4
True,0.89853,True,13225.00000,0.93263,-30.30090,0,True,Salmon,10,75,0.75440,0.91242,True,0
True,0.86717,True,2138.00000,0.94198,-25.76763,0,True,Salmon,10,75,0.76567,0.94191,True,1
True,0.85967,True,1468.00000,0.95060,-25.47708,0,True,Salmon,10,75,0.79428,0.94363,True,2
True,0.86148,True,1119.00000,0.95086,-24.00613,0,True,Salmon,10,75,0.78820,0.94482,True,3
True,0.85556,True,1080.00000,0.95826,-23.03286,0,True,Salmon,10,75,0.82685,0.97076,True,4
True,0.94536,True,12958.00000,0.89139,-40.30293,10,True,Salmon,10,75,0.77689,0.73009,True,0
True,0.92400,True,2171.00000,0.88749,-28.88384,10,True,Salmon,10,75,0.83924,0.60756,True,1
True,0.91274,True,1444.00000,0.87860,-24.26577,10,True,Salmon,10,75,0.86357,0.56065,True,2
True,0.90884,True,1097.00000,0.88376,-21.38649,10,True,Salmon,10,75,0.87329,0.51503,True,3
True,0.90018,True,1092.00000,0.87130,-21.48171,10,True,Salmon,10,75,0.90293,0.57426,True,4
True,0.89346,True,13197.00000,0.92586,-29.29706,0,True,Salmon,10,100,0.74115,0.92026,True,0
True,0.86443,True,2117.00000,0.93393,-25.72145,0,True,Salmon,10,100,0.72367,0.94700,True,1
True,0.85501,True,1407.00000,0.95334,-24.00224,0,True,Salmon,10,100,0.77683,0.94809,True,2
True,0.86811,True,1016.00000,0.94103,-23.66525,0,True,Salmon,10,100,0.75492,0.95294,True,3
True,0.84866,True,1229.00000,0.96069,-22.30000,0,True,Salmon,10,100,0.80960,0.97071,True,4
True,0.93740,True,13020.00000,0.89282,-38.13636,10,True,Salmon,10,100,0.76674,0.74148,True,0
True,0.91241,True,2135.00000,0.87493,-26.61585,10,True,Salmon,10,100,0.83981,0.64161,True,1
True,0.91615,True,1443.00000,0.88565,-23.53468,10,True,Salmon,10,100,0.83437,0.58949,True,2
True,0.91426,True,1073.00000,0.87939,-22.93320,10,True,Salmon,10,100,0.85834,0.54168,True,3
True,0.90278,True,1152.00000,0.89336,-24.87555,10,True,Salmon,10,100,0.86024,0.59664,True,4
True,0.85287,True,13131.00000,0.94015,-25.92002,0,True,RSEM,10,50,0.78060,0.92295,True,0
True,0.83310,True,2145.00000,0.94905,-17.82749,0,True,RSEM,10,50,0.80140,0.94618,True,1
True,0.84600,True,1500.00000,0.96143,-19.22357,0,True,RSEM,10,50,0.82733,0.96244,True,2
True,0.86761,True,1065.00000,0.96165,-27.01633,0,True,RSEM,10,50,0.82629,0.96936,True,3
True,0.86673,True,1073.00000,0.95714,-25.00144,0,True,RSEM,10,50,0.84250,0.97970,True,4
True,0.89629,True,13229.00000,0.92272,-32.33374,10,True,RSEM,10,50,0.80324,0.80198,True,0
