bias,error-frac,errors,expressed-tpms,gene transcript number,log-tpm-rho,median-percent-error,noise_perc,paired_end,quant_method,read_depth,read_length,sensitivity,specificity,stranded
True,0.90516,True,5504.00000,1,0.91007,-32.29535,10,False,Sailfish,30,100,0.88499,0.63681,True
True,0.90553,True,4287.00000,2,0.90315,-30.93874,10,False,Sailfish,30,100,0.87940,0.60908,True
True,0.90347,True,2507.00000,3,0.89048,-30.21691,10,False,Sailfish,30,100,0.86877,0.59334,True
True,0.91988,True,3033.00000,4,0.84832,-30.64057,10,False,Sailfish,30,100,0.85889,0.57552,True
True,0.81314,True,3425.00000,0,0.93479,-17.52831,0,True,Cufflinks,10,50,0.82277,0.94954,False
True,0.81233,True,5403.00000,1,0.93787,-14.43986,0,True,Cufflinks,10,50,0.79696,0.92554,False
True,0.82491,True,4335.00000,2,0.93992,-16.93019,0,True,Cufflinks,10,50,0.78639,0.91436,False
True,0.82996,True,2570.00000,3,0.93796,-16.29749,0,True,Cufflinks,10,50,0.77471,0.90984,False
True,0.83999,True,3081.00000,4,0.93585,-16.73202,0,True,Cufflinks,10,50,0.77767,0.90050,False
True,0.84711,True,3447.00000,0,0.92179,-19.40357,10,True,Cufflinks,10,50,0.84363,0.84057,False
True,0.84461,True,5438.00000,1,0.92541,-17.91996,10,True,Cufflinks,10,50,0.82990,0.79171,False
True,0.85583,True,4238.00000,2,0.91483,-17.22561,10,True,Cufflinks,10,50,0.81760,0.77326,False
True,0.86560,True,2567.00000,3,0.91326,-20.21108,10,True,Cufflinks,10,50,0.79860,0.76277,False
True,0.87027,True,3068.00000,4,0.90020,-21.38337,10,True,Cufflinks,10,50,0.77608,0.74195,False
True,0.79437,True,3409.00000,0,0.93946,-14.21742,0,True,Cufflinks,10,75,0.81344,0.95316,False
True,0.81244,True,5497.00000,1,0.93081,-14.42923,0,True,Cufflinks,10,75,0.76569,0.93019,False
True,0.82637,True,4308.00000,2,0.93179,-16.19609,0,True,Cufflinks,10,75,0.75116,0.92222,False
True,0.83262,True,2575.00000,3,0.93466,-16.15864,0,True,Cufflinks,10,75,0.74641,0.92047,False
True,0.84894,True,3171.00000,4,0.91442,-18.68801,0,True,Cufflinks,10,75,0.72658,0.90982,False
True,0.84480,True,3531.00000,0,0.92260,-20.08906,10,True,Cufflinks,10,75,0.81223,0.84919,False
True,0.84240,True,5406.00000,1,0.92333,-19.72085,10,True,Cufflinks,10,75,0.80078,0.81644,False
True,0.86430,True,4289.00000,2,0.90592,-20.94069,10,True,Cufflinks,10,75,0.76871,0.79346,False
True,0.86935,True,2656.00000,3,0.90379,-21.67126,10,True,Cufflinks,10,75,0.77485,0.77627,False
True,0.89125,True,3062.00000,4,0.88579,-24.66969,10,True,Cufflinks,10,75,0.75767,0.77027,False
True,0.81220,True,3376.00000,0,0.93072,-17.27434,0,True,Cufflinks,10,100,0.77044,0.95651,False
True,0.82784,True,5460.00000,1,0.92677,-16.62171,0,True,Cufflinks,10,100,0.73663,0.93649,False
True,0.85270,True,4345.00000,2,0.92567,-19.72468,0,True,Cufflinks,10,100,0.71853,0.92347,False
True,0.85663,True,2518.00000,3,0.91040,-20.70034,0,True,Cufflinks,10,100,0.70572,0.92292,False
True,0.86424,True,3079.00000,4,0.91962,-23.64107,0,True,Cufflinks,10,100,0.70055,0.91316,False
True,0.85038,True,3442.00000,0,0.91290,-20.41085,10,True,Cufflinks,10,100,0.79402,0.86039,False
True,0.85496,True,5426.00000,1,0.91185,-20.98219,10,True,Cufflinks,10,100,0.76760,0.82835,False
True,0.87251,True,4259.00000,2,0.90434,-21.80371,10,True,Cufflinks,10,100,0.76004,0.80973,False
True,0.87269,True,2592.00000,3,0.89685,-24.60485,10,True,Cufflinks,10,100,0.73727,0.79698,False
True,0.88064,True,3234.00000,4,0.86557,-26.51806,10,True,Cufflinks,10,100,0.71769,0.78859,False
True,0.88350,True,3425.00000,0,0.95916,-25.16407,0,True,Salmon,10,50,0.82891,0.94324,False
True,0.88025,True,5403.00000,1,0.94450,-26.01648,0,True,Salmon,10,50,0.79271,0.91999,False
True,0.87982,True,4335.00000,2,0.94496,-26.83195,0,True,Salmon,10,50,0.78131,0.91141,False
True,0.87043,True,2570.00000,3,0.93681,-26.43220,0,True,Salmon,10,50,0.76887,0.90848,False
True,0.87179,True,3081.00000,4,0.94529,-25.04613,0,True,Salmon,10,50,0.78124,0.90939,False
True,0.93966,True,3447.00000,0,0.90993,-36.78348,10,True,Salmon,10,50,0.86191,0.69210,False
True,0.93656,True,5438.00000,1,0.89174,-37.38874,10,True,Salmon,10,50,0.83891,0.66361,False
True,0.93700,True,4238.00000,2,0.88331,-36.17196,10,True,Salmon,10,50,0.82987,0.65530,False
True,0.93222,True,2567.00000,3,0.87991,-36.92250,10,True,Salmon,10,50,0.82275,0.65173,False
True,0.93774,True,3068.00000,4,0.86705,-37.61617,10,True,Salmon,10,50,0.79335,0.63349,False
True,0.87240,True,3409.00000,0,0.95590,-25.03185,0,True,Salmon,10,75,0.82106,0.94709,False
True,0.88648,True,5497.00000,1,0.93671,-27.21429,0,True,Salmon,10,75,0.76223,0.92419,False
True,0.88463,True,4308.00000,2,0.93521,-27.86747,0,True,Salmon,10,75,0.74791,0.91775,False
True,0.88311,True,2575.00000,3,0.93664,-27.65816,0,True,Salmon,10,75,0.74485,0.91745,False
True,0.88553,True,3171.00000,4,0.92534,-28.93407,0,True,Salmon,10,75,0.73258,0.91840,False
True,0.93798,True,3531.00000,0,0.90922,-36.19394,10,True,Salmon,10,75,0.82923,0.70200,False
True,0.93322,True,5406.00000,1,0.90376,-35.42356,10,True,Salmon,10,75,0.82094,0.68684,False
True,0.93682,True,4289.00000,2,0.87640,-35.82354,10,True,Salmon,10,75,0.79622,0.67121,False
True,0.94127,True,2656.00000,3,0.87575,-35.58999,10,True,Salmon,10,75,0.79443,0.65358,False
True,0.93403,True,3062.00000,4,0.86281,-36.13380,10,True,Salmon,10,75,0.78315,0.66891,False
True,0.88181,True,3376.00000,0,0.94505,-25.94832,0,True,Salmon,10,100,0.78258,0.95009,False
True,0.88974,True,5460.00000,1,0.93442,-28.16935,0,True,Salmon,10,100,0.74249,0.93091,False
True,0.88331,True,4345.00000,2,0.93131,-28.91308,0,True,Salmon,10,100,0.72612,0.92023,False
True,0.90151,True,2518.00000,3,0.91729,-30.76841,0,True,Salmon,10,100,0.71009,0.92310,False
True,0.89412,True,3079.00000,4,0.92317,-31.24007,0,True,Salmon,10,100,0.69665,0.92204,False
True,0.93405,True,3442.00000,0,0.91663,-35.15350,10,True,Salmon,10,100,0.82423,0.72483,False
True,0.93255,True,5426.00000,1,0.88927,-34.72052,10,True,Salmon,10,100,0.79469,0.70304,False
True,0.92627,True,4259.00000,2,0.87976,-34.90264,10,True,Salmon,10,100,0.79432,0.69534,False
True,0.93480,True,2592.00000,3,0.87977,-35.50433,10,True,Salmon,10,100,0.77045,0.68631,False
True,0.92826,True,3234.00000,4,0.85010,-34.91447,10,True,Salmon,10,100,0.76592,0.68195,False
True,0.86949,True,3425.00000,0,0.95892,-30.58955,0,True,RSEM,10,50,0.83328,0.94351,False
True,0.87470,True,5403.00000,1,0.94548,-30.85470,0,True,RSEM,10,50,0.80048,0.93172,False
True,0.86759,True,4335.00000,2,0.94743,-30.15409,0,True,RSEM,10,50,0.78685,0.92364,False
True,0.87393,True,2570.00000,3,0.94340,-28.56775,0,True,RSEM,10,50,0.77821,0.92328,False
True,0.86011,True,3081.00000,4,0.94499,-27.33471,0,True,RSEM,10,50,0.78059,0.92062,False
True,0.90688,True,3447.00000,0,0.92848,-32.35275,10,True,RSEM,10,50,0.85321,0.77554,False
True,0.91247,True,5438.00000,1,0.92105,-34.77434,10,True,RSEM,10,50,0.82990,0.76148,False
True,0.90444,True,4238.00000,2,0.91143,-33.61252,10,True,RSEM,10,50,0.81477,0.75753,False
True,0.90690,True,2567.00000,3,0.91109,-33.71562,10,True,RSEM,10,50,0.79938,0.75466,False
True,0.90678,True,3068.00000,4,0.90412,-36.36822,10,True,RSEM,10,50,0.76858,0.73863,False
True,0.84864,True,3409.00000,0,0.95365,-21.83815,0,True,RSEM,10,75,0.82136,0.94421,False
True,0.86229,True,5497.00000,1,0.93987,-26.05773,0,True,RSEM,10,75,0.76696,0.93305,False
True,0.86815,True,4308.00000,2,0.93764,-24.87008,0,True,RSEM,10,75,0.75650,0.93063,False
True,0.87223,True,2575.00000,3,0.93873,-25.60140,0,True,RSEM,10,75,0.74485,0.93131,False
True,0.87323,True,3171.00000,4,0.92605,-24.54568,0,True,RSEM,10,75,0.73195,0.92777,False
True,0.88672,True,3531.00000,0,0.92205,-27.86747,10,True,RSEM,10,75,0.81535,0.79065,False
True,0.89123,True,5406.00000,1,0.92529,-29.67540,10,True,RSEM,10,75,0.80300,0.79285,False
True,0.89415,True,4289.00000,2,0.90949,-29.92420,10,True,RSEM,10,75,0.77197,0.78377,False
True,0.88441,True,2656.00000,3,0.90370,-27.38125,10,True,RSEM,10,75,0.77711,0.77306,False
True,0.89647,True,3062.00000,4,0.89836,-29.85900,10,True,RSEM,10,75,0.75474,0.77485,False
True,0.85634,True,3376.00000,0,0.94423,-26.25811,0,True,RSEM,10,100,0.77310,0.95230,False
True,0.86996,True,5460.00000,1,0.93303,-29.23356,0,True,RSEM,10,100,0.73810,0.94498,False
True,0.87319,True,4345.00000,2,0.93007,-28.41777,0,True,RSEM,10,100,0.71669,0.93872,False
True,0.88284,True,2518.00000,3,0.92079,-29.58152,0,True,RSEM,10,100,0.69778,0.94069,False
True,0.87951,True,3079.00000,4,0.92125,-29.83807,0,True,RSEM,10,100,0.69373,0.93517,False
True,0.87420,True,3442.00000,0,0.92608,-28.09472,10,True,RSEM,10,100,0.80012,0.81748,False
True,0.89513,True,5426.00000,1,0.91093,-30.46359,10,True,RSEM,10,100,0.76207,0.81880,False
True,0.89340,True,4259.00000,2,0.90572,-28.93996,10,True,RSEM,10,100,0.76286,0.81108,False
True,0.90085,True,2592.00000,3,0.91043,-30.72506,10,True,RSEM,10,100,0.73727,0.80581,False
True,0.89270,True,3234.00000,4,0.87957,-29.80731,10,True,RSEM,10,100,0.72511,0.80138,False
True,0.83212,True,3425.00000,0,0.96339,-19.03991,0,True,Kallisto,10,50,0.83766,0.95486,False
True,0.83898,True,5403.00000,1,0.94782,-19.01728,0,True,Kallisto,10,50,0.80437,0.93821,False
True,0.84544,True,4335.00000,2,0.94989,-19.34874,0,True,Kallisto,10,50,0.78870,0.93057,False
True,0.84319,True,2570.00000,3,0.94776,-19.10914,0,True,Kallisto,10,50,0.77704,0.92766,False
True,0.84291,True,3081.00000,4,0.94912,-18.08885,0,True,Kallisto,10,50,0.78221,0.92428,False
True,0.93502,True,3447.00000,0,0.91186,-34.42847,10,True,Kallisto,10,50,0.86336,0.70111,False
True,0.92589,True,5438.00000,1,0.89527,-35.37759,10,True,Kallisto,10,50,0.84075,0.67476,False
True,0.92850,True,4238.00000,2,0.88351,-34.28431,10,True,Kallisto,10,50,0.82775,0.66592,False
True,0.92131,True,2567.00000,3,0.87933,-35.02691,10,True,Kallisto,10,50,0.82041,0.66185,False
True,0.93188,True,3068.00000,4,0.86311,-36.28686,10,True,Kallisto,10,50,0.78390,0.64115,False
True,0.82224,True,3409.00000,0,0.96039,-17.96825,0,True,Kallisto,10,75,0.83016,0.95932,False
True,0.84464,True,5497.00000,1,0.94621,-19.31636,0,True,Kallisto,10,75,0.77406,0.94318,False
True,0.84331,True,4308.00000,2,0.94258,-19.52032,0,True,Kallisto,10,75,0.75952,0.93876,False
True,0.84621,True,2575.00000,3,0.94198,-18.65108,0,True,Kallisto,10,75,0.75767,0.93699,False
True,0.86660,True,3171.00000,4,0.93126,-21.11382,0,True,Kallisto,10,75,0.73668,0.93267,False
True,0.92693,True,3531.00000,0,0.91136,-33.41396,10,True,Kallisto,10,75,0.83291,0.70872,False
True,0.92601,True,5406.00000,1,0.90798,-33.11068,10,True,Kallisto,10,75,0.82667,0.69856,False
True,0.93099,True,4289.00000,2,0.87986,-32.76822,10,True,Kallisto,10,75,0.79832,0.68245,False
True,0.92395,True,2656.00000,3,0.87787,-32.61833,10,True,Kallisto,10,75,0.79631,0.66262,False
True,0.92325,True,3062.00000,4,0.86462,-34.17158,10,True,Kallisto,10,75,0.78217,0.67432,False
True,0.83472,True,3376.00000,0,0.95260,-18.87461,0,True,Kallisto,10,100,0.78821,0.96208,False
True,0.85201,True,5460.00000,1,0.94290,-20.56346,0,True,Kallisto,10,100,0.75275,0.94924,False
True,0.84902,True,4345.00000,2,0.93968,-20.76752,0,True,Kallisto,10,100,0.73533,0.94113,False
True,0.87093,True,2518.00000,3,0.92843,-21.87946,0,True,Kallisto,10,100,0.72002,0.94240,False
True,0.87009,True,3079.00000,4,0.93080,-23.19572,0,True,Kallisto,10,100,0.70218,0.93766,False
True,0.92185,True,3442.00000,0,0.92005,-32.50275,10,True,Kallisto,10,100,0.83178,0.73166,False
True,0.91909,True,5426.00000,1,0.89240,-33.04992,10,True,Kallisto,10,100,0.79598,0.71335,False
True,0.92299,True,4259.00000,2,0.88461,-32.12642,10,True,Kallisto,10,100,0.79878,0.70622,False
True,0.92052,True,2592.00000,3,0.88782,-33.73619,10,True,Kallisto,10,100,0.77122,0.69692,False
True,0.91899,True,3234.00000,4,0.85191,-32.27090,10,True,Kallisto,10,100,0.76778,0.68682,False
True,0.83650,True,3425.00000,0,0.95276,-22.73134,0,True,Express,10,50,0.82307,0.91819,False
True,0.85545,True,5403.00000,1,0.93454,-25.07306,0,True,Express,10,50,0.77772,0.91403,False
True,0.86067,True,4335.00000,2,0.93108,-26.99704,0,True,Express,10,50,0.76055,0.90782,False
True,0.87665,True,2570.00000,3,0.93194,-28.58086,0,True,Express,10,50,0.73930,0.90895,False
True,0.87796,True,3081.00000,4,0.92448,-27.29450,0,True,Express,10,50,0.75755,0.89757,False
True,0.89730,True,3447.00000,0,0.91762,-26.72281,10,True,Express,10,50,0.84131,0.75331,False
True,0.90842,True,5438.00000,1,0.90558,-28.85073,10,True,Express,10,50,0.80360,0.74916,False
True,0.89972,True,4238.00000,2,0.89402,-30.07966,10,True,Express,10,50,0.78103,0.74953,False
True,0.90884,True,2567.00000,3,0.88880,-31.38640,10,True,Express,10,50,0.77873,0.74933,False
True,0.90124,True,3068.00000,4,0.88562,-32.24373,10,True,Express,10,50,0.74967,0.73141,False
True,0.86242,True,3409.00000,0,0.94843,-22.85306,0,True,Express,10,75,0.81696,0.91998,False
True,0.87266,True,5497.00000,1,0.92815,-26.95920,0,True,Express,10,75,0.75405,0.90604,False
True,0.87488,True,4308.00000,2,0.92224,-28.10044,0,True,Express,10,75,0.74188,0.90387,False
True,0.88583,True,2575.00000,3,0.92267,-30.77820,0,True,Express,10,75,0.72078,0.89317,False
True,0.88899,True,3171.00000,4,0.90282,-32.28973,0,True,Express,10,75,0.71996,0.89222,False
True,0.90088,True,3531.00000,0,0.90856,-28.31708,10,True,Express,10,75,0.80884,0.75693,False
True,0.89382,True,5406.00000,1,0.90592,-29.47098,10,True,Express,10,75,0.77876,0.76276,False
True,0.91024,True,4289.00000,2,0.89007,-32.68337,10,True,Express,10,75,0.74470,0.75979,False
True,0.90248,True,2656.00000,3,0.88258,-33.64430,10,True,Express,10,75,0.75000,0.75562,False
True,0.91737,True,3062.00000,4,0.87601,-36.33589,10,True,Express,10,75,0.72763,0.74812,False
True,0.84775,True,3376.00000,0,0.94010,-23.35808,0,True,Express,10,100,0.77784,0.91704,False
True,0.86410,True,5460.00000,1,0.92181,-26.41527,0,True,Express,10,100,0.74194,0.89680,False
True,0.87043,True,4345.00000,2,0.91805,-29.11197,0,True,Express,10,100,0.72175,0.89460,False
True,0.88443,True,2518.00000,3,0.89686,-35.28950,0,True,Express,10,100,0.68666,0.89524,False
True,0.89347,True,3079.00000,4,0.89621,-35.44341,0,True,Express,10,100,0.68951,0.87488,False
True,0.89309,True,3442.00000,0,0.91130,-28.59440,10,True,Express,10,100,0.80360,0.77218,False
True,0.89698,True,5426.00000,1,0.89279,-31.52472,10,True,Express,10,100,0.76244,0.77515,False
True,0.91031,True,4259.00000,2,0.88507,-33.81169,10,True,Express,10,100,0.75229,0.77376,False
True,0.91860,True,2592.00000,3,0.88284,-36.17294,10,True,Express,10,100,0.72338,0.76829,False
True,0.90847,True,3234.00000,4,0.84877,-37.39267,10,True,Express,10,100,0.70903,0.75755,False
True,0.90599,True,3425.00000,0,0.96270,-30.80711,0,True,Sailfish,10,50,0.83591,0.95526,False
True,0.89173,True,5403.00000,1,0.94792,-30.69230,0,True,Sailfish,10,50,0.80344,0.93729,False
True,0.89135,True,4335.00000,2,0.94948,-30.92608,0,True,Sailfish,10,50,0.78685,0.92950,False
True,0.87665,True,2570.00000,3,0.94718,-30.78253,0,True,Sailfish,10,50,0.77471,0.92653,False
True,0.87829,True,3081.00000,4,0.94808,-29.57003,0,True,Sailfish,10,50,0.78059,0.92355,False
True,0.95213,True,3447.00000,0,0.91376,-44.45384,10,True,Sailfish,10,50,0.86075,0.70337,False
True,0.95145,True,5438.00000,1,0.89547,-44.99624,10,True,Sailfish,10,50,0.84149,0.67541,False
True,0.95540,True,4238.00000,2,0.88416,-44.12543,10,True,Sailfish,10,50,0.82916,0.66564,False
True,0.95559,True,2567.00000,3,0.87999,-44.80617,10,True,Sailfish,10,50,0.81924,0.66197,False
True,0.95339,True,3068.00000,4,0.86286,-45.76696,10,True,Sailfish,10,50,0.78325,0.63881,False
True,0.86506,True,3409.00000,0,0.95935,-24.73677,0,True,Sailfish,10,75,0.82928,0.95879,False
True,0.87466,True,5497.00000,1,0.94520,-26.04039,0,True,Sailfish,10,75,0.77388,0.94215,False
True,0.86955,True,4308.00000,2,0.94036,-26.05527,0,True,Sailfish,10,75,0.75952,0.93777,False
True,0.86485,True,2575.00000,3,0.94127,-25.34867,0,True,Sailfish,10,75,0.75845,0.93516,False
True,0.87543,True,3171.00000,4,0.92929,-27.29506,0,True,Sailfish,10,75,0.73794,0.93110,False
True,0.94676,True,3531.00000,0,0.91159,-40.42694,10,True,Sailfish,10,75,0.83517,0.71033,False
True,0.94691,True,5406.00000,1,0.90733,-40.29084,10,True,Sailfish,10,75,0.82445,0.69912,False
True,0.94824,True,4289.00000,2,0.87957,-39.97883,10,True,Sailfish,10,75,0.79809,0.68174,False
True,0.94616,True,2656.00000,3,0.87729,-39.60191,10,True,Sailfish,10,75,0.79443,0.66155,False
True,0.94219,True,3062.00000,4,0.86372,-40.90665,10,True,Sailfish,10,75,0.78119,0.67398,False
True,0.89277,True,3376.00000,0,0.95369,-30.42314,0,True,Sailfish,10,100,0.78851,0.96102,False
True,0.89689,True,5460.00000,1,0.94242,-31.83329,0,True,Sailfish,10,100,0.75293,0.94829,False
True,0.89068,True,4345.00000,2,0.93902,-31.90991,0,True,Sailfish,10,100,0.73326,0.94000,False
True,0.89237,True,2518.00000,3,0.92768,-32.53961,0,True,Sailfish,10,100,0.71962,0.94057,False
True,0.90029,True,3079.00000,4,0.92856,-33.61351,0,True,Sailfish,10,100,0.70185,0.93644,False
True,0.95061,True,3442.00000,0,0.91970,-41.36523,10,True,Sailfish,10,100,0.83091,0.73526,False
True,0.94379,True,5426.00000,1,0.89185,-41.57432,10,True,Sailfish,10,100,0.79746,0.71368,False
True,0.94177,True,4259.00000,2,0.88404,-40.85594,10,True,Sailfish,10,100,0.79690,0.70636,False
True,0.94907,True,2592.00000,3,0.88658,-41.57198,10,True,Sailfish,10,100,0.77160,0.69573,False
True,0.94805,True,3234.00000,4,0.85046,-40.41663,10,True,Sailfish,10,100,0.76778,0.68613,False
True,0.79319,True,3375.00000,0,0.93570,-15.44379,0,True,Cufflinks,10,50,0.82726,0.95359,True
True,0.81843,True,5436.00000,1,0.94255,-14.14029,0,True,Cufflinks,10,50,0.80022,0.92628,True
True,0.82918,True,4291.00000,2,0.93391,-14.95298,0,True,Cufflinks,10,50,0.78723,0.91545,True
True,0.83636,True,2591.00000,3,0.93540,-15.56130,0,True,Cufflinks,10,50,0.77229,0.91648,True
True,0.85501,True,3221.00000,4,0.92028,-16.71003,0,True,Cufflinks,10,50,0.75567,0.90301,True
True,0.82815,True,3410.00000,0,0.93263,-19.10713,10,True,Cufflinks,10,50,0.84868,0.85346,True
True,0.84358,True,5383.00000,1,0.93330,-17.95406,10,True,Cufflinks,10,50,0.82426,0.80624,True
True,0.86331,True,4331.00000,2,0.91325,-18.81624,10,True,Cufflinks,10,50,0.82406,0.78512,True
True,0.85442,True,2569.00000,3,0.92370,-20.01055,10,True,Cufflinks,10,50,0.79292,0.76582,True
True,0.86086,True,3263.00000,4,0.89747,-20.54928,10,True,Cufflinks,10,50,0.79344,0.74509,True
True,0.80692,True,3408.00000,0,0.93178,-14.58232,0,True,Cufflinks,10,75,0.81573,0.95157,True
True,0.81512,True,5517.00000,1,0.94027,-14.54761,0,True,Cufflinks,10,75,0.77397,0.92639,True
True,0.83552,True,4268.00000,2,0.92796,-16.29904,0,True,Cufflinks,10,75,0.75656,0.91985,True
True,0.84409,True,2681.00000,3,0.93047,-17.23876,0,True,Cufflinks,10,75,0.74189,0.90632,True
True,0.85583,True,3156.00000,4,0.92005,-19.52937,0,True,Cufflinks,10,75,0.73162,0.90857,True
True,0.84262,True,3444.00000,0,0.91376,-21.50709,10,True,Cufflinks,10,75,0.81562,0.85697,True
True,0.85478,True,5447.00000,1,0.92071,-20.31399,10,True,Cufflinks,10,75,0.79089,0.82108,True
True,0.86313,True,4223.00000,2,0.90731,-22.66155,10,True,Cufflinks,10,75,0.77196,0.79575,True
True,0.88235,True,2567.00000,3,0.89743,-23.22818,10,True,Cufflinks,10,75,0.77016,0.78491,True
True,0.88673,True,3081.00000,4,0.87376,-24.34874,10,True,Cufflinks,10,75,0.75527,0.77376,True
True,0.82980,True,3537.00000,0,0.92395,-16.28074,0,True,Cufflinks,10,100,0.78400,0.95535,True
True,0.83701,True,5436.00000,1,0.92969,-16.52667,0,True,Cufflinks,10,100,0.75147,0.93482,True
True,0.85310,True,4377.00000,2,0.92113,-18.21734,0,True,Cufflinks,10,100,0.73749,0.92281,True
True,0.86035,True,2585.00000,3,0.90978,-20.58110,0,True,Cufflinks,10,100,0.71838,0.91782,True
True,0.87100,True,3031.00000,4,0.90515,-24.40952,0,True,Cufflinks,10,100,0.69383,0.91828,True
True,0.83985,True,3503.00000,0,0.91318,-19.78776,10,True,Cufflinks,10,100,0.79703,0.86438,True
True,0.86260,True,5422.00000,1,0.91920,-21.05262,10,True,Cufflinks,10,100,0.77296,0.83506,True
True,0.87521,True,4247.00000,2,0.90002,-23.30188,10,True,Cufflinks,10,100,0.74405,0.80967,True
True,0.88168,True,2527.00000,3,0.90531,-24.83484,10,True,Cufflinks,10,100,0.73684,0.79846,True
True,0.88828,True,3124.00000,4,0.87104,-25.02034,10,True,Cufflinks,10,100,0.72759,0.78708,True
True,0.86430,True,3375.00000,0,0.95413,-22.90633,0,True,Salmon,10,50,0.82963,0.94514,True
True,0.86221,True,5436.00000,1,0.94413,-23.90334,0,True,Salmon,10,50,0.79176,0.91858,True
True,0.85691,True,4291.00000,2,0.93925,-24.13870,0,True,Salmon,10,50,0.78024,0.90960,True
True,0.85025,True,2591.00000,3,0.93649,-24.81996,0,True,Salmon,10,50,0.76380,0.90907,True
True,0.86371,True,3221.00000,4,0.92690,-24.34803,0,True,Salmon,10,50,0.74946,0.90886,True
True,0.92903,True,3410.00000,0,0.92954,-35.22631,10,True,Salmon,10,50,0.86276,0.70311,True
True,0.92774,True,5383.00000,1,0.90510,-35.29711,10,True,Salmon,10,50,0.83708,0.67392,True
True,0.93142,True,4331.00000,2,0.88862,-34.61207,10,True,Salmon,10,50,0.84045,0.66539,True
True,0.93305,True,2569.00000,3,0.89191,-35.15511,10,True,Salmon,10,50,0.80926,0.65122,True
True,0.93411,True,3263.00000,4,0.86809,-35.00739,10,True,Salmon,10,50,0.81397,0.64090,True
True,0.88762,True,3408.00000,0,0.95120,-26.82986,0,True,Salmon,10,75,0.82130,0.94639,True
True,0.89360,True,5517.00000,1,0.94214,-28.78261,0,True,Salmon,10,75,0.77234,0.92193,True
True,0.88449,True,4268.00000,2,0.93162,-29.37167,0,True,Salmon,10,75,0.75328,0.91769,True
True,0.88736,True,2681.00000,3,0.92806,-30.23910,0,True,Salmon,10,75,0.73629,0.91204,True
True,0.88023,True,3156.00000,4,0.93305,-30.02918,0,True,Salmon,10,75,0.73067,0.91788,True
True,0.93380,True,3444.00000,0,0.90683,-36.25186,10,True,Salmon,10,75,0.83943,0.70643,True
True,0.93648,True,5447.00000,1,0.89501,-35.54161,10,True,Salmon,10,75,0.80944,0.68947,True
True,0.93654,True,4223.00000,2,0.88988,-36.43202,10,True,Salmon,10,75,0.79991,0.67594,True
True,0.93261,True,2567.00000,3,0.88016,-37.04250,10,True,Salmon,10,75,0.78964,0.66671,True
True,0.93736,True,3081.00000,4,0.84444,-37.85298,10,True,Salmon,10,75,0.77085,0.66304,True
True,0.88126,True,3537.00000,0,0.94575,-25.66385,0,True,Salmon,10,100,0.79729,0.95022,True
True,0.88061,True,5436.00000,1,0.93809,-27.20036,0,True,Salmon,10,100,0.75901,0.93104,True
True,0.87891,True,4377.00000,2,0.93076,-28.26961,0,True,Salmon,10,100,0.74206,0.92352,True
True,0.88162,True,2585.00000,3,0.92612,-28.78335,0,True,Salmon,10,100,0.71528,0.92072,True
True,0.89706,True,3031.00000,4,0.91384,-31.73625,0,True,Salmon,10,100,0.70109,0.92388,True
True,0.92863,True,3503.00000,0,0.91397,-34.01360,10,True,Salmon,10,100,0.82758,0.72119,True
True,0.93139,True,5422.00000,1,0.89969,-34.65803,10,True,Salmon,10,100,0.80118,0.71083,True
True,0.92818,True,4247.00000,2,0.88095,-34.81692,10,True,Salmon,10,100,0.78291,0.69107,True
True,0.93312,True,2527.00000,3,0.88446,-35.49724,10,True,Salmon,10,100,0.76850,0.68214,True
True,0.92606,True,3124.00000,4,0.84857,-35.24243,10,True,Salmon,10,100,0.76248,0.67740,True
True,0.84859,True,3375.00000,0,0.95738,-23.56141,0,True,RSEM,10,50,0.83526,0.95651,True
True,0.85375,True,5436.00000,1,0.94869,-25.23417,0,True,RSEM,10,50,0.80004,0.93516,True
True,0.85505,True,4291.00000,2,0.94522,-24.91357,0,True,RSEM,10,50,0.79003,0.92901,True
True,0.84292,True,2591.00000,3,0.93998,-23.80086,0,True,RSEM,10,50,0.77036,0.92923,True
True,0.85408,True,3221.00000,4,0.93238,-23.50147,0,True,RSEM,10,50,0.75753,0.92130,True
True,0.87654,True,3410.00000,0,0.94178,-27.30341,10,True,RSEM,10,50,0.85660,0.78841,True
True,0.88724,True,5383.00000,1,0.92926,-29.59604,10,True,RSEM,10,50,0.82352,0.77427,True
True,0.89079,True,4331.00000,2,0.91804,-27.89176,10,True,RSEM,10,50,0.82775,0.76636,True
True,0.89295,True,2569.00000,3,0.92141,-30.72113,10,True,RSEM,10,50,0.79837,0.75469,True
True,0.89549,True,3263.00000,4,0.90675,-30.44242,10,True,RSEM,10,50,0.79559,0.74321,True
True,0.86766,True,3408.00000,0,0.95350,-27.69075,0,True,RSEM,10,75,0.82130,0.95481,True
True,0.87221,True,5517.00000,1,0.94542,-30.00127,0,True,RSEM,10,75,0.77107,0.93804,True
True,0.87957,True,4268.00000,2,0.93282,-29.62648,0,True,RSEM,10,75,0.75820,0.93800,True
True,0.86721,True,2681.00000,3,0.94130,-29.43511,0,True,RSEM,10,75,0.74114,0.92879,True
True,0.86850,True,3156.00000,4,0.93032,-28.66309,0,True,RSEM,10,75,0.73384,0.93311,True
True,0.88357,True,3444.00000,0,0.92084,-25.98333,10,True,RSEM,10,75,0.82724,0.80438,True
