bias,error-frac,errors,expressed-tpms,log-tpm-rho,log10 real TPM,median-percent-error,noise_perc,paired_end,quant_method,read_depth,read_length,sensitivity,specificity,stranded
True,0.88903,True,5560.00000,0.91663,4,-31.87305,10,False,Express,30,100,0.99910,1.00000,True
True,0.92951,True,4809.00000,0.48107,0,-39.74439,0,False,Sailfish,30,50,0.61905,0.88022,True
True,0.89216,True,2550.00000,0.47775,1,-28.85484,0,False,Sailfish,30,50,0.93176,1.00000,True
True,0.87160,True,2905.00000,0.57791,2,-25.19311,0,False,Sailfish,30,50,0.97935,1.00000,True
True,0.84062,True,3338.00000,0.68425,3,-24.55601,0,False,Sailfish,30,50,0.99101,1.00000,True
True,0.82224,True,5485.00000,0.91327,4,-24.29231,0,False,Sailfish,30,50,0.99799,1.00000,True
True,0.95909,True,4816.00000,0.18432,0,-23.26632,10,False,Sailfish,30,50,0.66154,0.60256,True
True,0.93512,True,2543.00000,0.24392,1,-35.45795,10,False,Sailfish,30,50,0.89697,1.00000,True
True,0.92224,True,2855.00000,0.38369,2,-38.28215,10,False,Sailfish,30,50,0.94991,1.00000,True
True,0.91342,True,3234.00000,0.54886,3,-37.87736,10,False,Sailfish,30,50,0.97712,1.00000,True
True,0.92759,True,5510.00000,0.89473,4,-39.19649,10,False,Sailfish,30,50,0.99401,1.00000,True
True,0.93491,True,4686.00000,0.47225,0,-44.18927,0,False,Sailfish,30,75,0.58557,0.89500,True
True,0.87243,True,2626.00000,0.46520,1,-23.35997,0,False,Sailfish,30,75,0.94021,1.00000,True
True,0.84124,True,2847.00000,0.60404,2,-19.22623,0,False,Sailfish,30,75,0.98560,1.00000,True
True,0.81913,True,3179.00000,0.71243,3,-19.47747,0,False,Sailfish,30,75,0.99497,1.00000,True
True,0.80090,True,5525.00000,0.92673,4,-19.07888,0,False,Sailfish,30,75,0.99837,1.00000,True
True,0.96285,True,4684.00000,0.19901,0,-28.37268,10,False,Sailfish,30,75,0.64176,0.60398,True
True,0.93527,True,2611.00000,0.30065,1,-30.34786,10,False,Sailfish,30,75,0.89736,1.00000,True
True,0.90733,True,2784.00000,0.41406,2,-33.42000,10,False,Sailfish,30,75,0.96049,1.00000,True
True,0.90436,True,3283.00000,0.58815,3,-35.09529,10,False,Sailfish,30,75,0.98934,1.00000,True
True,0.90940,True,5607.00000,0.91033,4,-35.45210,10,False,Sailfish,30,75,0.99536,1.00000,True
True,0.93196,True,4615.00000,0.45211,0,-45.82552,0,False,Sailfish,30,100,0.57508,0.90804,True
True,0.87299,True,2551.00000,0.49035,1,-22.33010,0,False,Sailfish,30,100,0.92356,1.00000,True
True,0.83755,True,2844.00000,0.62834,2,-18.62712,0,False,Sailfish,30,100,0.98558,1.00000,True
True,0.79667,True,3246.00000,0.72331,3,-17.17825,0,False,Sailfish,30,100,0.99476,1.00000,True
True,0.78775,True,5484.00000,0.92540,4,-16.98880,0,False,Sailfish,30,100,0.99909,1.00000,True
True,0.96124,True,4644.00000,0.19714,0,-27.88135,10,False,Sailfish,30,100,0.61929,0.62187,True
True,0.92203,True,2488.00000,0.26237,1,-27.48895,10,False,Sailfish,30,100,0.88505,1.00000,True
True,0.90288,True,2852.00000,0.45455,2,-30.81518,10,False,Sailfish,30,100,0.96213,1.00000,True
True,0.88840,True,3208.00000,0.62999,3,-31.54487,10,False,Sailfish,30,100,0.98660,1.00000,True
True,0.87662,True,5560.00000,0.91492,4,-32.53560,10,False,Sailfish,30,100,0.99604,1.00000,True
True,0.97181,True,4718.00000,0.30020,0,-100.00000,0,True,Cufflinks,10,50,0.36011,0.92108,False
True,0.88684,True,2545.00000,0.36629,1,-25.00616,0,True,Cufflinks,10,50,0.75285,1.00000,False
True,0.83000,True,2753.00000,0.50461,2,-13.29136,0,True,Cufflinks,10,50,0.93571,1.00000,False
True,0.76711,True,3199.00000,0.67229,3,-10.46149,0,True,Cufflinks,10,50,0.98937,1.00000,False
True,0.69477,True,5599.00000,0.90894,4,-8.34672,0,True,Cufflinks,10,50,0.99375,1.00000,False
True,0.97402,True,4658.00000,0.22540,0,-100.00000,10,True,Cufflinks,10,50,0.43817,0.78421,False
True,0.91494,True,2563.00000,0.30085,1,-22.29394,10,True,Cufflinks,10,50,0.77253,1.00000,False
True,0.86039,True,2858.00000,0.47489,2,-17.14828,10,True,Cufflinks,10,50,0.94437,1.00000,False
True,0.79807,True,3209.00000,0.64389,3,-15.80134,10,True,Cufflinks,10,50,0.98535,1.00000,False
True,0.75503,True,5470.00000,0.91103,4,-15.31598,10,True,Cufflinks,10,50,0.99360,1.00000,False
True,0.98267,True,4675.00000,0.24634,0,-100.00000,0,True,Cufflinks,10,75,0.29861,0.92788,False
True,0.90623,True,2602.00000,0.31521,1,-27.03823,0,True,Cufflinks,10,75,0.66679,1.00000,False
True,0.84098,True,2855.00000,0.48732,2,-14.60981,0,True,Cufflinks,10,75,0.90683,1.00000,False
True,0.76938,True,3187.00000,0.66270,3,-9.83707,0,True,Cufflinks,10,75,0.97835,1.00000,False
True,0.66743,True,5641.00000,0.91720,4,-8.23915,0,True,Cufflinks,10,75,0.99380,1.00000,False
True,0.98085,True,4751.00000,0.17957,0,-100.00000,10,True,Cufflinks,10,75,0.38034,0.80403,False
True,0.91814,True,2553.00000,0.23911,1,-25.95437,10,True,Cufflinks,10,75,0.69761,1.00000,False
True,0.86114,True,2931.00000,0.41131,2,-19.20594,10,True,Cufflinks,10,75,0.90754,1.00000,False
True,0.81670,True,3137.00000,0.61925,3,-17.90761,10,True,Cufflinks,10,75,0.98310,1.00000,False
True,0.75233,True,5572.00000,0.91297,4,-15.18466,10,True,Cufflinks,10,75,0.99426,1.00000,False
True,0.98750,True,4639.00000,0.20414,0,-100.00000,0,True,Cufflinks,10,100,0.23712,0.93147,False
True,0.93011,True,2561.00000,0.24069,1,-42.13079,0,True,Cufflinks,10,100,0.59000,1.00000,False
True,0.86601,True,2836.00000,0.44249,2,-17.07817,0,True,Cufflinks,10,100,0.86072,1.00000,False
True,0.78941,True,3191.00000,0.63624,3,-9.77254,0,True,Cufflinks,10,100,0.97524,1.00000,False
True,0.69303,True,5551.00000,0.91663,4,-8.17415,0,True,Cufflinks,10,100,0.99351,1.00000,False
True,0.98724,True,4782.00000,0.16987,0,-100.00000,10,True,Cufflinks,10,100,0.34463,0.81912,False
True,0.93789,True,2576.00000,0.21138,1,-35.54279,10,True,Cufflinks,10,100,0.64053,1.00000,False
True,0.86943,True,2895.00000,0.38019,2,-20.43711,10,True,Cufflinks,10,100,0.85872,1.00000,False
True,0.82265,True,3135.00000,0.58271,3,-17.01228,10,True,Cufflinks,10,100,0.97544,1.00000,False
True,0.74735,True,5565.00000,0.90982,4,-15.14713,10,True,Cufflinks,10,100,0.99281,1.00000,False
True,0.96715,True,4718.00000,0.30838,0,-100.00000,0,True,Salmon,10,50,0.35100,0.91895,False
True,0.89823,True,2545.00000,0.41025,1,-33.34918,0,True,Salmon,10,50,0.74853,1.00000,False
True,0.87396,True,2753.00000,0.52957,2,-26.76766,0,True,Salmon,10,50,0.93607,1.00000,False
True,0.84089,True,3199.00000,0.70369,3,-22.10117,0,True,Salmon,10,50,0.99093,1.00000,False
True,0.81693,True,5599.00000,0.93011,4,-20.78015,0,True,Salmon,10,50,0.99732,1.00000,False
True,0.97810,True,4658.00000,0.16355,0,-84.81523,10,True,Salmon,10,50,0.50043,0.66029,False
True,0.93835,True,2563.00000,0.18381,1,-35.27938,10,True,Salmon,10,50,0.76707,1.00000,False
True,0.91358,True,2858.00000,0.37976,2,-34.86156,10,True,Salmon,10,50,0.93212,1.00000,False
True,0.90527,True,3209.00000,0.59852,3,-35.94865,10,True,Salmon,10,50,0.98785,1.00000,False
True,0.93163,True,5470.00000,0.92626,4,-36.40960,10,True,Salmon,10,50,0.99909,1.00000,False
True,0.97797,True,4675.00000,0.23728,0,-100.00000,0,True,Salmon,10,75,0.29091,0.92503,False
True,0.91122,True,2602.00000,0.34369,1,-38.34211,0,True,Salmon,10,75,0.66410,1.00000,False
True,0.86550,True,2855.00000,0.50399,2,-27.61185,0,True,Salmon,10,75,0.90753,1.00000,False
True,0.84688,True,3187.00000,0.66762,3,-22.34136,0,True,Salmon,10,75,0.98714,1.00000,False
True,0.82024,True,5641.00000,0.93096,4,-20.87773,0,True,Salmon,10,75,0.99752,1.00000,False
True,0.98695,True,4751.00000,0.12658,0,-100.00000,10,True,Salmon,10,75,0.44833,0.67853,False
True,0.93615,True,2553.00000,0.14340,1,-34.25591,10,True,Salmon,10,75,0.71798,1.00000,False
True,0.91505,True,2931.00000,0.35305,2,-32.56231,10,True,Salmon,10,75,0.91334,1.00000,False
True,0.91074,True,3137.00000,0.59668,3,-34.33916,10,True,Salmon,10,75,0.98470,1.00000,False
True,0.91834,True,5572.00000,0.92868,4,-34.55343,10,True,Salmon,10,75,0.99785,1.00000,False
True,0.98599,True,4639.00000,0.20744,0,-100.00000,0,True,Salmon,10,100,0.23540,0.92945,False
True,0.92073,True,2561.00000,0.25356,1,-47.08077,0,True,Salmon,10,100,0.60836,1.00000,False
True,0.88329,True,2836.00000,0.46124,2,-27.97144,0,True,Salmon,10,100,0.87094,1.00000,False
True,0.84550,True,3191.00000,0.65259,3,-23.28897,0,True,Salmon,10,100,0.97900,1.00000,False
True,0.82165,True,5551.00000,0.93258,4,-21.46161,0,True,Salmon,10,100,0.99802,1.00000,False
True,0.98641,True,4782.00000,0.11695,0,-100.00000,10,True,Salmon,10,100,0.43078,0.69950,False
True,0.93866,True,2576.00000,0.19230,1,-35.66687,10,True,Salmon,10,100,0.67585,1.00000,False
True,0.90777,True,2895.00000,0.36425,2,-33.20387,10,True,Salmon,10,100,0.88774,1.00000,False
True,0.89250,True,3135.00000,0.57944,3,-32.93760,10,True,Salmon,10,100,0.98309,1.00000,False
True,0.91357,True,5565.00000,0.93549,4,-33.49404,10,True,Salmon,10,100,0.99784,1.00000,False
True,0.96651,True,4718.00000,0.30791,0,-100.00000,0,True,RSEM,10,50,0.35269,0.92904,False
True,0.90884,True,2545.00000,0.40482,1,-35.55678,0,True,RSEM,10,50,0.76857,1.00000,False
True,0.87032,True,2753.00000,0.49107,2,-28.16542,0,True,RSEM,10,50,0.94442,1.00000,False
True,0.83589,True,3199.00000,0.65300,3,-23.18567,0,True,RSEM,10,50,0.99531,1.00000,False
True,0.78907,True,5599.00000,0.90902,4,-20.58102,0,True,RSEM,10,50,0.99857,1.00000,False
True,0.97338,True,4658.00000,0.20721,0,-100.00000,10,True,RSEM,10,50,0.43409,0.75843,False
True,0.92821,True,2563.00000,0.25307,1,-37.27399,10,True,RSEM,10,50,0.76200,1.00000,False
True,0.89048,True,2858.00000,0.42966,2,-32.09228,10,True,RSEM,10,50,0.94437,1.00000,False
True,0.87660,True,3209.00000,0.62162,3,-31.09514,10,True,RSEM,10,50,0.99003,1.00000,False
True,0.87020,True,5470.00000,0.91529,4,-30.32638,10,True,RSEM,10,50,0.99927,1.00000,False
True,0.98353,True,4675.00000,0.24633,0,-100.00000,0,True,RSEM,10,75,0.29176,0.93343,False
True,0.92275,True,2602.00000,0.31304,1,-34.95405,0,True,RSEM,10,75,0.66564,1.00000,False
True,0.86340,True,2855.00000,0.47881,2,-20.40966,0,True,RSEM,10,75,0.91979,1.00000,False
True,0.82523,True,3187.00000,0.61543,3,-16.05662,0,True,RSEM,10,75,0.99059,1.00000,False
True,0.76121,True,5641.00000,0.90347,4,-12.57378,0,True,RSEM,10,75,0.99894,1.00000,False
True,0.98379,True,4751.00000,0.15773,0,-100.00000,10,True,RSEM,10,75,0.37697,0.78471,False
True,0.92949,True,2553.00000,0.20491,1,-33.73253,10,True,RSEM,10,75,0.69213,1.00000,False
True,0.89048,True,2931.00000,0.41450,2,-27.70130,10,True,RSEM,10,75,0.91573,1.00000,False
True,0.85464,True,3137.00000,0.60345,3,-24.57376,10,True,RSEM,10,75,0.98821,1.00000,False
True,0.81479,True,5572.00000,0.91544,4,-23.17567,10,True,RSEM,10,75,0.99856,1.00000,False
True,0.98879,True,4639.00000,0.21833,0,-100.00000,0,True,RSEM,10,100,0.22591,0.94268,False
True,0.93518,True,2561.00000,0.24074,1,-48.75069,0,True,RSEM,10,100,0.57712,1.00000,False
True,0.87236,True,2836.00000,0.42323,2,-22.99117,0,True,RSEM,10,100,0.86283,1.00000,False
True,0.82639,True,3191.00000,0.62303,3,-17.67262,0,True,RSEM,10,100,0.98182,1.00000,False
True,0.76977,True,5551.00000,0.90215,4,-14.76671,0,True,RSEM,10,100,0.99820,1.00000,False
True,0.98808,True,4782.00000,0.16232,0,-100.00000,10,True,RSEM,10,100,0.33940,0.81216,False
True,0.92818,True,2576.00000,0.20893,1,-40.66127,10,True,RSEM,10,100,0.62694,1.00000,False
True,0.89430,True,2895.00000,0.38599,2,-27.54866,10,True,RSEM,10,100,0.87116,1.00000,False
True,0.85263,True,3135.00000,0.56976,3,-23.52758,10,True,RSEM,10,100,0.98246,1.00000,False
True,0.81132,True,5565.00000,0.91220,4,-22.03030,10,True,RSEM,10,100,0.99802,1.00000,False
True,0.96715,True,4718.00000,0.32665,0,-100.00000,0,True,Kallisto,10,50,0.36117,0.93576,False
True,0.88802,True,2545.00000,0.42193,1,-24.13477,0,True,Kallisto,10,50,0.77407,1.00000,False
True,0.84599,True,2753.00000,0.53623,2,-19.07165,0,True,Kallisto,10,50,0.94515,1.00000,False
True,0.78274,True,3199.00000,0.72335,3,-14.05248,0,True,Kallisto,10,50,0.99312,1.00000,False
True,0.74228,True,5599.00000,0.94248,4,-12.70631,0,True,Kallisto,10,50,0.99804,1.00000,False
True,0.97982,True,4658.00000,0.17456,0,-100.00000,10,True,Kallisto,10,50,0.49614,0.67022,False
True,0.93952,True,2563.00000,0.18629,1,-32.35743,10,True,Kallisto,10,50,0.76512,1.00000,False
True,0.90588,True,2858.00000,0.37901,2,-31.90407,10,True,Kallisto,10,50,0.93352,1.00000,False
True,0.88937,True,3209.00000,0.59944,3,-33.44158,10,True,Kallisto,10,50,0.98535,1.00000,False
True,0.91444,True,5470.00000,0.92645,4,-34.79276,10,True,Kallisto,10,50,0.99909,1.00000,False
True,0.98011,True,4675.00000,0.26374,0,-100.00000,0,True,Kallisto,10,75,0.30011,0.94254,False
True,0.89739,True,2602.00000,0.35227,1,-28.98383,0,True,Kallisto,10,75,0.69254,1.00000,False
True,0.83993,True,2855.00000,0.52726,2,-17.79863,0,True,Kallisto,10,75,0.92890,1.00000,False
True,0.79416,True,3187.00000,0.69228,3,-12.87928,0,True,Kallisto,10,75,0.98933,1.00000,False
True,0.73746,True,5641.00000,0.93823,4,-12.36406,0,True,Kallisto,10,75,0.99876,1.00000,False
True,0.98695,True,4751.00000,0.13186,0,-100.00000,10,True,Kallisto,10,75,0.45106,0.68783,False
True,0.93850,True,2553.00000,0.15225,1,-29.74044,10,True,Kallisto,10,75,0.72542,1.00000,False
True,0.90788,True,2931.00000,0.35820,2,-29.61441,10,True,Kallisto,10,75,0.91880,1.00000,False
True,0.89512,True,3137.00000,0.59697,3,-31.64513,10,True,Kallisto,10,75,0.98725,1.00000,False
True,0.89716,True,5572.00000,0.93051,4,-32.09618,10,True,Kallisto,10,75,0.99767,1.00000,False
True,0.98728,True,4639.00000,0.23637,0,-100.00000,0,True,Kallisto,10,100,0.23992,0.94689,False
True,0.92308,True,2561.00000,0.26441,1,-36.22735,0,True,Kallisto,10,100,0.63100,1.00000,False
True,0.86178,True,2836.00000,0.48119,2,-17.84452,0,True,Kallisto,10,100,0.89104,1.00000,False
True,0.79003,True,3191.00000,0.68548,3,-13.04231,0,True,Kallisto,10,100,0.98433,1.00000,False
True,0.74257,True,5551.00000,0.93901,4,-12.29804,0,True,Kallisto,10,100,0.99874,1.00000,False
True,0.98641,True,4782.00000,0.13687,0,-100.00000,10,True,Kallisto,10,100,0.43517,0.70845,False
True,0.93595,True,2576.00000,0.18826,1,-29.80339,10,True,Kallisto,10,100,0.68672,1.00000,False
True,0.89637,True,2895.00000,0.37563,2,-29.14649,10,True,Kallisto,10,100,0.89085,1.00000,False
True,0.88038,True,3135.00000,0.57790,3,-30.75279,10,True,Kallisto,10,100,0.98341,1.00000,False
True,0.89236,True,5565.00000,0.93460,4,-31.49874,10,True,Kallisto,10,100,0.99802,1.00000,False
True,0.97563,True,4718.00000,0.26305,0,-100.00000,0,True,Express,10,50,0.32111,0.90996,False
True,0.93084,True,2545.00000,0.31917,1,-49.54163,0,True,Express,10,50,0.70295,1.00000,False
True,0.87686,True,2753.00000,0.42952,2,-26.40545,0,True,Express,10,50,0.90338,1.00000,False
True,0.81588,True,3199.00000,0.61238,3,-16.93553,0,True,Express,10,50,0.99031,1.00000,False
True,0.74656,True,5599.00000,0.91585,4,-12.51068,0,True,Express,10,50,0.99893,1.00000,False
True,0.97960,True,4658.00000,0.16849,0,-100.00000,10,True,Express,10,50,0.41327,0.74709,False
True,0.94967,True,2563.00000,0.20066,1,-49.93683,10,True,Express,10,50,0.69216,1.00000,False
True,0.91043,True,2858.00000,0.35128,2,-31.32773,10,True,Express,10,50,0.89748,1.00000,False
True,0.86039,True,3209.00000,0.59034,3,-26.40583,10,True,Express,10,50,0.98130,1.00000,False
True,0.83803,True,5470.00000,0.92934,4,-23.72547,10,True,Express,10,50,0.99927,1.00000,False
True,0.98310,True,4675.00000,0.21944,0,-100.00000,0,True,Express,10,75,0.28813,0.90405,False
True,0.94427,True,2602.00000,0.26026,1,-57.85749,0,True,Express,10,75,0.63336,1.00000,False
True,0.89457,True,2855.00000,0.39046,2,-30.48171,0,True,Express,10,75,0.87636,1.00000,False
True,0.83903,True,3187.00000,0.58071,3,-18.23325,0,True,Express,10,75,0.98274,1.00000,False
True,0.76671,True,5641.00000,0.90027,4,-12.14796,0,True,Express,10,75,0.99911,1.00000,False
True,0.98590,True,4751.00000,0.10944,0,-100.00000,10,True,Express,10,75,0.35529,0.75763,False
True,0.95065,True,2553.00000,0.19095,1,-53.73671,10,True,Express,10,75,0.64121,1.00000,False
True,0.90276,True,2931.00000,0.34011,2,-34.84470,10,True,Express,10,75,0.86387,1.00000,False
True,0.86643,True,3137.00000,0.53854,3,-27.53747,10,True,Express,10,75,0.97482,1.00000,False
True,0.83417,True,5572.00000,0.91976,4,-22.56736,10,True,Express,10,75,0.99874,1.00000,False
True,0.98383,True,4639.00000,0.20836,0,-100.00000,0,True,Express,10,100,0.25307,0.89616,False
True,0.94924,True,2561.00000,0.21507,1,-76.65891,0,True,Express,10,100,0.57985,1.00000,False
True,0.89563,True,2836.00000,0.35248,2,-32.78604,0,True,Express,10,100,0.83674,1.00000,False
True,0.84080,True,3191.00000,0.55714,3,-18.78737,0,True,Express,10,100,0.96835,1.00000,False
True,0.74257,True,5551.00000,0.91329,4,-12.24054,0,True,Express,10,100,0.99856,1.00000,False
True,0.98662,True,4782.00000,0.13818,0,-100.00000,10,True,Express,10,100,0.35153,0.77046,False
True,0.94759,True,2576.00000,0.17635,1,-65.29157,10,True,Express,10,100,0.60598,1.00000,False
True,0.91123,True,2895.00000,0.29600,2,-39.20192,10,True,Express,10,100,0.84111,1.00000,False
True,0.87783,True,3135.00000,0.52071,3,-28.00326,10,True,Express,10,100,0.97033,1.00000,False
True,0.82444,True,5565.00000,0.91558,4,-22.35181,10,True,Express,10,100,0.99838,1.00000,False
True,0.97245,True,4718.00000,0.32562,0,-100.00000,0,True,Sailfish,10,50,0.35524,0.93505,False
True,0.91002,True,2545.00000,0.41681,1,-35.60322,0,True,Sailfish,10,50,0.77407,1.00000,False
True,0.88049,True,2753.00000,0.52946,2,-30.15952,0,True,Sailfish,10,50,0.94442,1.00000,False
True,0.85339,True,3199.00000,0.71007,3,-26.07370,0,True,Sailfish,10,50,0.99312,1.00000,False
True,0.83694,True,5599.00000,0.93647,4,-25.08675,0,True,Sailfish,10,50,0.99804,1.00000,False
True,0.97145,True,4658.00000,0.17579,0,-100.00000,10,True,Sailfish,10,50,0.49442,0.67038,False
True,0.93523,True,2563.00000,0.19002,1,-43.01410,10,True,Sailfish,10,50,0.76512,1.00000,False
True,0.93387,True,2858.00000,0.38046,2,-42.02592,10,True,Sailfish,10,50,0.93457,1.00000,False
True,0.93518,True,3209.00000,0.59339,3,-43.64327,10,True,Sailfish,10,50,0.98567,1.00000,False
True,0.96728,True,5470.00000,0.92256,4,-44.53332,10,True,Sailfish,10,50,0.99909,1.00000,False
True,0.97668,True,4675.00000,0.26018,0,-100.00000,0,True,Sailfish,10,75,0.30267,0.94141,False
True,0.91122,True,2602.00000,0.34629,1,-35.23802,0,True,Sailfish,10,75,0.69216,1.00000,False
True,0.85639,True,2855.00000,0.51895,2,-24.52361,0,True,Sailfish,10,75,0.92609,1.00000,False
True,0.83841,True,3187.00000,0.68175,3,-19.94283,0,True,Sailfish,10,75,0.98933,1.00000,False
True,0.78922,True,5641.00000,0.93290,4,-19.12330,0,True,Sailfish,10,75,0.99858,1.00000,False
True,0.98863,True,4751.00000,0.12938,0,-100.00000,10,True,Sailfish,10,75,0.44875,0.68792,False
True,0.94360,True,2553.00000,0.15334,1,-37.18863,10,True,Sailfish,10,75,0.72660,1.00000,False
True,0.91436,True,2931.00000,0.35581,2,-37.37602,10,True,Sailfish,10,75,0.91709,1.00000,False
True,0.92445,True,3137.00000,0.58981,3,-38.68243,10,True,Sailfish,10,75,0.98757,1.00000,False
True,0.94060,True,5572.00000,0.92529,4,-39.22253,10,True,Sailfish,10,75,0.99749,1.00000,False
True,0.98556,True,4639.00000,0.23475,0,-100.00000,0,True,Sailfish,10,100,0.23863,0.94571,False
True,0.92542,True,2561.00000,0.26547,1,-45.37030,0,True,Sailfish,10,100,0.63061,1.00000,False
True,0.89528,True,2836.00000,0.47660,2,-28.81274,0,True,Sailfish,10,100,0.88999,1.00000,False
True,0.84613,True,3191.00000,0.67734,3,-24.97283,0,True,Sailfish,10,100,0.98433,1.00000,False
True,0.83210,True,5551.00000,0.93377,4,-24.05031,0,True,Sailfish,10,100,0.99892,1.00000,False
True,0.98390,True,4782.00000,0.13583,0,-100.00000,10,True,Sailfish,10,100,0.43517,0.70896,False
True,0.94177,True,2576.00000,0.19346,1,-39.26313,10,True,Sailfish,10,100,0.68439,1.00000,False
True,0.91883,True,2895.00000,0.37223,2,-38.32199,10,True,Sailfish,10,100,0.89154,1.00000,False
True,0.91388,True,3135.00000,0.57057,3,-39.19574,10,True,Sailfish,10,100,0.98405,1.00000,False
True,0.94771,True,5565.00000,0.92862,4,-40.00183,10,True,Sailfish,10,100,0.99802,1.00000,False
True,0.97151,True,4668.00000,0.28819,0,-100.00000,0,True,Cufflinks,10,50,0.34983,0.92364,True
True,0.90564,True,2660.00000,0.32148,1,-21.95381,0,True,Cufflinks,10,50,0.75526,1.00000,True
True,0.82560,True,2953.00000,0.51572,2,-11.80743,0,True,Cufflinks,10,50,0.93803,1.00000,True
True,0.76687,True,3157.00000,0.65817,3,-9.27356,0,True,Cufflinks,10,50,0.98480,1.00000,True
True,0.69430,True,5476.00000,0.91015,4,-7.34598,0,True,Cufflinks,10,50,0.99233,1.00000,True
True,0.96955,True,4696.00000,0.22600,0,-100.00000,10,True,Cufflinks,10,50,0.42653,0.79449,True
True,0.90149,True,2558.00000,0.25505,1,-18.10800,10,True,Cufflinks,10,50,0.80258,1.00000,True
True,0.85028,True,2872.00000,0.48996,2,-17.60222,10,True,Cufflinks,10,50,0.95195,1.00000,True
True,0.80757,True,3222.00000,0.67149,3,-17.28890,10,True,Cufflinks,10,50,0.98603,1.00000,True
True,0.74982,True,5608.00000,0.91142,4,-14.96975,10,True,Cufflinks,10,50,0.99126,1.00000,True
True,0.98038,True,4638.00000,0.27050,0,-100.00000,0,True,Cufflinks,10,75,0.29970,0.92383,True
True,0.91924,True,2625.00000,0.27986,1,-30.81173,0,True,Cufflinks,10,75,0.67657,1.00000,True
True,0.83658,True,2925.00000,0.49127,2,-12.74646,0,True,Cufflinks,10,75,0.91350,1.00000,True
True,0.77432,True,3279.00000,0.66765,3,-8.79094,0,True,Cufflinks,10,75,0.97957,1.00000,True
True,0.68866,True,5563.00000,0.91203,4,-6.27378,0,True,Cufflinks,10,75,0.99353,1.00000,True
True,0.98072,True,4667.00000,0.16140,0,-100.00000,10,True,Cufflinks,10,75,0.37862,0.80907,True
True,0.92451,True,2570.00000,0.23202,1,-30.60380,10,True,Cufflinks,10,75,0.68054,1.00000,True
True,0.87431,True,2896.00000,0.41345,2,-19.26876,10,True,Cufflinks,10,75,0.90746,1.00000,True
True,0.81073,True,3207.00000,0.61616,3,-17.29545,10,True,Cufflinks,10,75,0.98316,1.00000,True
True,0.75895,True,5422.00000,0.90434,4,-15.23553,10,True,Cufflinks,10,75,0.99299,1.00000,True
True,0.98354,True,4618.00000,0.25050,0,-100.00000,0,True,Cufflinks,10,100,0.27198,0.93075,True
True,0.93378,True,2673.00000,0.27410,1,-37.21410,0,True,Cufflinks,10,100,0.61018,1.00000,True
True,0.86124,True,2861.00000,0.44093,2,-15.96431,0,True,Cufflinks,10,100,0.86998,1.00000,True
True,0.80326,True,3126.00000,0.61608,3,-12.92576,0,True,Cufflinks,10,100,0.96801,1.00000,True
True,0.71554,True,5688.00000,0.90677,4,-6.73677,0,True,Cufflinks,10,100,0.99226,1.00000,True
True,0.98385,True,4645.00000,0.14597,0,-100.00000,10,True,Cufflinks,10,100,0.32723,0.82166,True
True,0.93365,True,2698.00000,0.27951,1,-33.23697,10,True,Cufflinks,10,100,0.64010,1.00000,True
True,0.87698,True,2837.00000,0.41400,2,-19.10977,10,True,Cufflinks,10,100,0.88333,1.00000,True
True,0.82067,True,3212.00000,0.60663,3,-17.71880,10,True,Cufflinks,10,100,0.97852,1.00000,True
True,0.75971,True,5431.00000,0.90395,4,-15.01507,10,True,Cufflinks,10,100,0.99098,1.00000,True
True,0.97429,True,4668.00000,0.25768,0,-100.00000,0,True,Salmon,10,50,0.33805,0.91849,True
True,0.90414,True,2660.00000,0.31189,1,-33.91354,0,True,Salmon,10,50,0.72256,1.00000,True
True,0.85913,True,2953.00000,0.52768,2,-23.29106,0,True,Salmon,10,50,0.93532,1.00000,True
True,0.82768,True,3157.00000,0.70016,3,-19.91363,0,True,Salmon,10,50,0.98828,1.00000,True
True,0.76023,True,5476.00000,0.93772,4,-17.79486,0,True,Salmon,10,50,0.99763,1.00000,True
True,0.97700,True,4696.00000,0.14767,0,-100.00000,10,True,Salmon,10,50,0.49063,0.66878,True
True,0.93159,True,2558.00000,0.20809,1,-34.29335,10,True,Salmon,10,50,0.78421,1.00000,True
True,0.91121,True,2872.00000,0.37524,2,-34.90223,10,True,Salmon,10,50,0.95125,1.00000,True
True,0.90441,True,3222.00000,0.63190,3,-34.39741,10,True,Salmon,10,50,0.98790,1.00000,True
True,0.91637,True,5608.00000,0.93492,4,-33.82436,10,True,Salmon,10,50,0.99822,1.00000,True
True,0.97693,True,4638.00000,0.25854,0,-100.00000,0,True,Salmon,10,75,0.29733,0.92341,True
True,0.92533,True,2625.00000,0.30864,1,-43.52148,0,True,Salmon,10,75,0.65524,1.00000,True
True,0.88547,True,2925.00000,0.50400,2,-27.91646,0,True,Salmon,10,75,0.91282,1.00000,True
True,0.85788,True,3279.00000,0.68009,3,-24.75608,0,True,Salmon,10,75,0.98780,1.00000,True
True,0.81323,True,5563.00000,0.93658,4,-22.28230,0,True,Salmon,10,75,0.99712,1.00000,True
True,0.98264,True,4667.00000,0.09172,0,-100.00000,10,True,Salmon,10,75,0.44161,0.68199,True
True,0.94125,True,2570.00000,0.21266,1,-37.37685,10,True,Salmon,10,75,0.70545,1.00000,True
True,0.90849,True,2896.00000,0.38237,2,-33.90087,10,True,Salmon,10,75,0.91057,1.00000,True
