bias,error-frac,errors,expressed-tpms,log-tpm-rho,median-percent-error,noise_perc,paired_end,quant_method,read_depth,read_length,sensitivity,specificity,stranded,transcript length
True,0.56272,True,8116.00000,0.95994,0.34194,0,False,Kallisto,50,100,0.91030,0.93982,True,1
True,0.95565,True,5795.00000,0.94865,-23.06509,0,False,Kallisto,50,100,0.89267,0.94456,True,2
True,0.98558,True,3121.00000,0.92910,-28.58539,0,False,Kallisto,50,100,0.87280,0.95426,True,3
True,0.76501,True,1766.00000,0.91910,15.14917,10,False,Kallisto,50,100,0.91223,0.74837,True,0
True,0.77533,True,8181.00000,0.91858,-14.91514,10,False,Kallisto,50,100,0.89696,0.72050,True,1
True,0.96530,True,5965.00000,0.89358,-35.15896,10,False,Kallisto,50,100,0.85666,0.73327,True,2
True,0.97495,True,3114.00000,0.86702,-38.51563,10,False,Kallisto,50,100,0.86256,0.67689,True,3
True,0.80414,True,1741.00000,0.86623,8.94867,0,False,Express,50,50,0.85928,0.92647,True,0
True,0.79811,True,8168.00000,0.89871,-19.09975,0,False,Express,50,50,0.85100,0.93377,True,1
True,0.97357,True,5865.00000,0.92296,-43.51473,0,False,Express,50,50,0.87093,0.91603,True,2
True,0.98236,True,3118.00000,0.93081,-46.79863,0,False,Express,50,50,0.89769,0.90147,True,3
True,0.81823,True,1755.00000,0.79373,-7.86474,10,False,Express,50,50,0.82678,0.72531,True,0
True,0.95077,True,8288.00000,0.83341,-33.73054,10,False,Express,50,50,0.82553,0.71447,True,1
True,0.97809,True,5843.00000,0.84704,-54.14568,10,False,Express,50,50,0.84015,0.68440,True,2
True,0.97461,True,3190.00000,0.83787,-53.45414,10,False,Express,50,50,0.89342,0.54173,True,3
True,0.86473,True,1752.00000,0.91608,14.59577,0,False,Express,50,75,0.84646,0.95191,True,0
True,0.74957,True,8098.00000,0.91645,-13.79555,0,False,Express,50,75,0.84342,0.94718,True,1
True,0.96460,True,5791.00000,0.94014,-35.93349,0,False,Express,50,75,0.87843,0.91793,True,2
True,0.98114,True,3181.00000,0.94840,-43.15807,0,False,Express,50,75,0.88809,0.89036,True,3
True,0.76088,True,1677.00000,0.87169,-3.55651,10,False,Express,50,75,0.83840,0.75813,True,0
True,0.92606,True,8155.00000,0.86577,-28.22830,10,False,Express,50,75,0.83250,0.73562,True,1
True,0.97383,True,5884.00000,0.87038,-49.11244,10,False,Express,50,75,0.83600,0.68174,True,2
True,0.97353,True,3211.00000,0.85661,-50.12439,10,False,Express,50,75,0.89879,0.52642,True,3
True,0.91237,True,1746.00000,0.91589,20.45375,0,False,Express,50,100,0.82188,0.96666,True,0
True,0.70663,True,8116.00000,0.93582,-9.15896,0,False,Express,50,100,0.83724,0.95905,True,1
True,0.94582,True,5795.00000,0.94684,-29.54411,0,False,Express,50,100,0.87748,0.92102,True,2
True,0.96956,True,3121.00000,0.94948,-36.41397,0,False,Express,50,100,0.90612,0.89926,True,3
True,0.78879,True,1766.00000,0.87463,0.46792,10,False,Express,50,100,0.80634,0.78830,True,0
True,0.89732,True,8181.00000,0.88282,-25.02317,10,False,Express,50,100,0.83022,0.74985,True,1
True,0.96781,True,5965.00000,0.87473,-44.14163,10,False,Express,50,100,0.84342,0.68757,True,2
True,0.96981,True,3114.00000,0.86242,-46.17277,10,False,Express,50,100,0.89531,0.52622,True,3
True,0.72142,True,1741.00000,0.86733,13.91095,0,False,Sailfish,50,50,0.93222,0.81910,True,0
True,0.75331,True,8168.00000,0.88125,-15.95613,0,False,Sailfish,50,50,0.89789,0.88339,True,1
True,0.98346,True,5865.00000,0.87766,-45.85663,0,False,Sailfish,50,50,0.84246,0.93914,True,2
True,0.99326,True,3118.00000,0.87819,-45.88808,0,False,Sailfish,50,50,0.84253,0.95681,True,3
True,0.77265,True,1755.00000,0.81081,-3.29457,10,False,Sailfish,50,50,0.91168,0.62609,True,0
True,0.95005,True,8288.00000,0.83417,-31.01257,10,False,Sailfish,50,50,0.87428,0.67095,True,1
True,0.98460,True,5843.00000,0.80735,-55.92235,10,False,Sailfish,50,50,0.80626,0.73617,True,2
True,0.98119,True,3190.00000,0.79767,-55.19593,10,False,Sailfish,50,50,0.81912,0.67926,True,3
True,0.84418,True,1752.00000,0.91882,21.08546,0,False,Sailfish,50,75,0.94749,0.85281,True,0
True,0.68610,True,8098.00000,0.90407,-10.34633,0,False,Sailfish,50,75,0.90479,0.89374,True,1
True,0.98342,True,5791.00000,0.91595,-38.35857,0,False,Sailfish,50,75,0.86375,0.94370,True,2
True,0.99120,True,3181.00000,0.90670,-41.29197,0,False,Sailfish,50,75,0.84376,0.95359,True,3
True,0.67323,True,1677.00000,0.88422,2.94448,10,False,Sailfish,50,75,0.93560,0.64767,True,0
True,0.93096,True,8155.00000,0.85730,-25.31050,10,False,Sailfish,50,75,0.89001,0.67386,True,1
True,0.97859,True,5884.00000,0.84584,-50.01359,10,False,Sailfish,50,75,0.81951,0.73401,True,2
True,0.97727,True,3211.00000,0.83052,-50.77506,10,False,Sailfish,50,75,0.83401,0.67295,True,3
True,0.93585,True,1746.00000,0.93436,25.31048,0,False,Sailfish,50,100,0.92955,0.87890,True,0
True,0.61163,True,8116.00000,0.93434,-5.68305,0,False,Sailfish,50,100,0.90525,0.90644,True,1
True,0.97688,True,5795.00000,0.91904,-31.10703,0,False,Sailfish,50,100,0.87524,0.94266,True,2
True,0.99231,True,3121.00000,0.91277,-36.65069,0,False,Sailfish,50,100,0.85614,0.95597,True,3
True,0.67441,True,1766.00000,0.87616,6.80568,10,False,Sailfish,50,100,0.92299,0.66478,True,0
True,0.91492,True,8181.00000,0.88108,-22.20299,10,False,Sailfish,50,100,0.89414,0.67630,True,1
True,0.97888,True,5965.00000,0.86044,-44.86475,10,False,Sailfish,50,100,0.83889,0.73256,True,2
True,0.98105,True,3114.00000,0.84628,-46.94786,10,False,Sailfish,50,100,0.83911,0.68157,True,3
True,0.94710,True,1739.00000,0.93275,39.35262,0,False,Cufflinks,30,50,0.93502,0.88259,False,0
True,0.68163,True,8107.00000,0.94003,1.53667,0,False,Cufflinks,30,50,0.89811,0.91544,False,1
True,0.93190,True,5800.00000,0.88324,-30.43703,0,False,Cufflinks,30,50,0.84621,0.94135,False,2
True,0.98554,True,3111.00000,0.87806,-35.35457,0,False,Cufflinks,30,50,0.82867,0.95248,False,3
True,0.87212,True,1736.00000,0.90588,24.14674,10,False,Cufflinks,30,50,0.92339,0.70761,False,0
True,0.71141,True,8202.00000,0.90856,-9.66362,10,False,Cufflinks,30,50,0.89088,0.72747,False,1
True,0.97269,True,5932.00000,0.86593,-38.32333,10,False,Cufflinks,30,50,0.83665,0.79234,False,2
True,0.98623,True,3122.00000,0.83519,-41.49230,10,False,Cufflinks,30,50,0.84305,0.81973,False,3
True,0.96111,True,1723.00000,0.95381,36.02101,0,False,Cufflinks,30,75,0.89147,0.89781,False,0
True,0.67826,True,8109.00000,0.93617,1.71847,0,False,Cufflinks,30,75,0.88803,0.92011,False,1
True,0.93245,True,5759.00000,0.89861,-27.90309,0,False,Cufflinks,30,75,0.84320,0.94614,False,2
True,0.98258,True,3158.00000,0.88314,-32.53875,0,False,Cufflinks,30,75,0.82647,0.95604,False,3
True,0.86824,True,1776.00000,0.91318,23.19469,10,False,Cufflinks,30,75,0.90372,0.73116,False,0
True,0.71180,True,8175.00000,0.90239,-8.95915,10,False,Cufflinks,30,75,0.88208,0.74954,False,1
True,0.96181,True,5760.00000,0.86378,-36.92200,10,False,Cufflinks,30,75,0.82361,0.80127,False,2
True,0.98266,True,3056.00000,0.83441,-41.30059,10,False,Cufflinks,30,75,0.82952,0.81413,False,3
True,0.96536,True,1732.00000,0.94487,38.57656,0,False,Cufflinks,30,100,0.89145,0.91217,False,0
True,0.68662,True,8271.00000,0.93966,2.79989,0,False,Cufflinks,30,100,0.87220,0.93003,False,1
True,0.89949,True,5840.00000,0.91200,-26.17696,0,False,Cufflinks,30,100,0.83870,0.94579,False,2
True,0.97709,True,3187.00000,0.89015,-32.65902,0,False,Cufflinks,30,100,0.83213,0.95451,False,3
True,0.91302,True,1805.00000,0.92694,26.99525,10,False,Cufflinks,30,100,0.88532,0.77294,False,0
True,0.68626,True,8048.00000,0.91495,-5.77119,10,False,Cufflinks,30,100,0.87028,0.78268,False,1
True,0.95271,True,5858.00000,0.87374,-31.64479,10,False,Cufflinks,30,100,0.83715,0.80896,False,2
True,0.98177,True,3127.00000,0.85635,-37.06060,10,False,Cufflinks,30,100,0.82859,0.82603,False,3
True,0.83381,True,1739.00000,0.90602,-8.97110,0,False,Salmon,30,50,0.94250,0.81040,False,0
True,0.97866,True,8107.00000,0.90360,-44.27919,0,False,Salmon,30,50,0.86444,0.89341,False,1
True,0.99707,True,5800.00000,0.88051,-65.41445,0,False,Salmon,30,50,0.81259,0.93792,False,2
True,0.99711,True,3111.00000,0.87727,-67.45086,0,False,Salmon,30,50,0.78528,0.88898,False,3
True,0.89919,True,1736.00000,0.87566,-17.54251,10,False,Salmon,30,50,0.93433,0.58927,False,0
True,0.97342,True,8202.00000,0.87408,-49.73694,10,False,Salmon,30,50,0.86650,0.66916,False,1
True,0.98854,True,5932.00000,0.82983,-70.49113,10,False,Salmon,30,50,0.79181,0.74265,False,2
True,0.98591,True,3122.00000,0.79838,-71.10517,10,False,Salmon,30,50,0.79564,0.67149,False,3
True,0.72026,True,1723.00000,0.93099,0.62907,0,False,Salmon,30,75,0.90482,0.83875,False,0
True,0.95869,True,8109.00000,0.90734,-35.88015,0,False,Salmon,30,75,0.86188,0.90137,False,1
True,0.99392,True,5759.00000,0.90692,-58.17209,0,False,Salmon,30,75,0.82132,0.94082,False,2
True,0.99588,True,3158.00000,0.89392,-61.15148,0,False,Salmon,30,75,0.79101,0.89258,False,3
True,0.89471,True,1776.00000,0.88358,-14.06820,10,False,Salmon,30,75,0.91554,0.60692,False,0
True,0.97187,True,8175.00000,0.86602,-46.07630,10,False,Salmon,30,75,0.86887,0.66990,False,1
True,0.98733,True,5760.00000,0.83067,-67.00312,10,False,Salmon,30,75,0.78472,0.73507,False,2
True,0.99149,True,3056.00000,0.80477,-67.73084,10,False,Salmon,30,75,0.80007,0.65529,False,3
True,0.70901,True,1732.00000,0.93784,11.25474,0,False,Salmon,30,100,0.90069,0.86276,False,0
True,0.91065,True,8271.00000,0.92354,-28.85916,0,False,Salmon,30,100,0.85238,0.90896,False,1
True,0.99349,True,5840.00000,0.90779,-52.49302,0,False,Salmon,30,100,0.81541,0.93825,False,2
True,0.99592,True,3187.00000,0.89992,-56.60763,0,False,Salmon,30,100,0.80891,0.88940,False,3
True,0.84765,True,1805.00000,0.89205,-5.31601,10,False,Salmon,30,100,0.91302,0.62993,False,0
True,0.96446,True,8048.00000,0.88186,-40.40574,10,False,Salmon,30,100,0.87264,0.67912,False,1
True,0.98498,True,5858.00000,0.85513,-61.67299,10,False,Salmon,30,100,0.81547,0.72860,False,2
True,0.98657,True,3127.00000,0.83444,-64.28611,10,False,Salmon,30,100,0.81228,0.65712,False,3
True,0.42036,True,1739.00000,0.97055,1.87491,0,False,RSEM,30,50,0.92179,0.94306,False,0
True,0.46478,True,8107.00000,0.96602,-3.27576,0,False,RSEM,30,50,0.89910,0.94052,False,1
True,0.65966,True,5800.00000,0.92174,-14.64808,0,False,RSEM,30,50,0.86897,0.94099,False,2
True,0.74863,True,3111.00000,0.89817,-18.82510,0,False,RSEM,30,50,0.84539,0.95097,False,3
True,0.89459,True,1736.00000,0.92655,-15.79724,10,False,RSEM,30,50,0.90841,0.72867,False,0
True,0.93160,True,8202.00000,0.91178,-20.23545,10,False,RSEM,30,50,0.87759,0.71163,False,1
True,0.96106,True,5932.00000,0.87088,-30.25548,10,False,RSEM,30,50,0.84390,0.72283,False,2
True,0.95836,True,3122.00000,0.82451,-29.72690,10,False,RSEM,30,50,0.84689,0.66779,False,3
True,0.48868,True,1723.00000,0.98048,4.67123,0,False,RSEM,30,75,0.88915,0.94798,False,0
True,0.48637,True,8109.00000,0.95904,-2.77283,0,False,RSEM,30,75,0.88568,0.94472,False,1
True,0.68554,True,5759.00000,0.92869,-14.58360,0,False,RSEM,30,75,0.86439,0.94746,False,2
True,0.89677,True,3158.00000,0.89728,-18.28400,0,False,RSEM,30,75,0.83851,0.95623,False,3
True,0.76858,True,1776.00000,0.93089,-11.93558,10,False,RSEM,30,75,0.88514,0.74797,False,0
True,0.92379,True,8175.00000,0.90956,-19.03897,10,False,RSEM,30,75,0.87021,0.73388,False,1
True,0.96059,True,5760.00000,0.86759,-29.93084,10,False,RSEM,30,75,0.82517,0.73689,False,2
True,0.96073,True,3056.00000,0.82554,-29.54584,10,False,RSEM,30,75,0.83573,0.66788,False,3
True,0.50693,True,1732.00000,0.97887,2.93052,0,False,RSEM,30,100,0.88799,0.95490,False,0
True,0.53536,True,8271.00000,0.96131,-7.59407,0,False,RSEM,30,100,0.87414,0.95113,False,1
True,0.92637,True,5840.00000,0.93538,-19.59024,0,False,RSEM,30,100,0.85000,0.94941,False,2
True,0.97553,True,3187.00000,0.90548,-25.25695,0,False,RSEM,30,100,0.84468,0.95470,False,3
True,0.73573,True,1805.00000,0.94446,-11.60559,10,False,RSEM,30,100,0.87479,0.77773,False,0
True,0.93228,True,8048.00000,0.92035,-21.24398,10,False,RSEM,30,100,0.86444,0.76600,False,1
True,0.96944,True,5858.00000,0.88564,-31.82420,10,False,RSEM,30,100,0.83663,0.75072,False,2
True,0.97122,True,3127.00000,0.84404,-34.12280,10,False,RSEM,30,100,0.83690,0.69039,False,3
True,0.95112,True,1739.00000,0.97686,31.53816,0,False,Kallisto,30,50,0.93502,0.93583,False,0
True,0.55076,True,8107.00000,0.97076,-0.36293,0,False,Kallisto,30,50,0.91045,0.93480,False,1
True,0.96328,True,5800.00000,0.93314,-24.66317,0,False,Kallisto,30,50,0.87621,0.93946,False,2
True,0.98650,True,3111.00000,0.90776,-31.24462,0,False,Kallisto,30,50,0.84732,0.94975,False,3
True,0.73214,True,1736.00000,0.94810,11.42413,10,False,Kallisto,30,50,0.91878,0.73669,False,0
True,0.78981,True,8202.00000,0.92479,-16.48358,10,False,Kallisto,30,50,0.88844,0.70937,False,1
True,0.97016,True,5932.00000,0.88086,-36.94546,10,False,Kallisto,30,50,0.84659,0.72108,False,2
True,0.97470,True,3122.00000,0.83687,-40.59884,10,False,Kallisto,30,50,0.85330,0.66252,False,3
True,0.95763,True,1723.00000,0.98262,30.94081,0,False,Kallisto,30,75,0.89843,0.94041,False,0
True,0.57048,True,8109.00000,0.96674,0.52067,0,False,Kallisto,30,75,0.89863,0.93799,False,1
True,0.94878,True,5759.00000,0.93609,-23.79696,0,False,Kallisto,30,75,0.86977,0.94456,False,2
True,0.98765,True,3158.00000,0.90413,-29.79173,0,False,Kallisto,30,75,0.83882,0.95355,False,3
True,0.72410,True,1776.00000,0.93690,11.43904,10,False,Kallisto,30,75,0.89752,0.73700,False,0
True,0.78924,True,8175.00000,0.91333,-16.02975,10,False,Kallisto,30,75,0.88061,0.70914,False,1
True,0.97170,True,5760.00000,0.87003,-36.87121,10,False,Kallisto,30,75,0.82691,0.71916,False,2
True,0.96531,True,3056.00000,0.83246,-40.15683,10,False,Kallisto,30,75,0.83868,0.65238,False,3
True,0.95785,True,1732.00000,0.98164,31.88037,0,False,Kallisto,30,100,0.89434,0.94459,False,0
True,0.59086,True,8271.00000,0.96480,0.55827,0,False,Kallisto,30,100,0.88309,0.94223,False,1
True,0.94623,True,5840.00000,0.94072,-23.26393,0,False,Kallisto,30,100,0.85788,0.94199,False,2
True,0.98588,True,3187.00000,0.91308,-29.49255,0,False,Kallisto,30,100,0.84782,0.95069,False,3
True,0.73629,True,1805.00000,0.94367,11.59867,10,False,Kallisto,30,100,0.88864,0.73686,False,0
True,0.80306,True,8048.00000,0.91895,-16.26005,10,False,Kallisto,30,100,0.87214,0.71920,False,1
True,0.97115,True,5858.00000,0.88743,-36.37434,10,False,Kallisto,30,100,0.85097,0.71603,False,2
True,0.97570,True,3127.00000,0.84941,-40.51128,10,False,Kallisto,30,100,0.85002,0.66132,False,3
True,0.82749,True,1739.00000,0.93890,10.95676,0,False,Express,30,50,0.84704,0.94738,False,0
True,0.77513,True,8107.00000,0.94574,-15.93558,0,False,Express,30,50,0.84742,0.94865,False,1
True,0.95724,True,5800.00000,0.93302,-39.34605,0,False,Express,30,50,0.87241,0.90186,False,2
True,0.97911,True,3111.00000,0.93720,-46.03767,0,False,Express,30,50,0.88846,0.89010,False,3
True,0.80415,True,1736.00000,0.88050,-3.89010,10,False,Express,30,50,0.85196,0.71502,False,0
True,0.92916,True,8202.00000,0.88750,-30.14322,10,False,Express,30,50,0.82894,0.69898,False,1
True,0.97505,True,5932.00000,0.86519,-51.63753,10,False,Express,30,50,0.84558,0.64748,False,2
True,0.97438,True,3122.00000,0.84720,-53.34548,10,False,Express,30,50,0.89142,0.49161,False,3
True,0.89727,True,1723.00000,0.95591,15.81541,0,False,Express,30,75,0.81196,0.96083,False,0
True,0.74140,True,8109.00000,0.94487,-12.00322,0,False,Express,30,75,0.82550,0.95621,False,1
True,0.93870,True,5759.00000,0.94332,-33.52046,0,False,Express,30,75,0.86543,0.90907,False,2
True,0.97087,True,3158.00000,0.93817,-40.98428,0,False,Express,30,75,0.88284,0.88868,False,3
True,0.81869,True,1776.00000,0.89318,-4.22212,10,False,Express,30,75,0.82545,0.73143,False,0
True,0.91315,True,8175.00000,0.87876,-29.63383,10,False,Express,30,75,0.81211,0.71228,False,1
True,0.97118,True,5760.00000,0.85531,-48.44818,10,False,Express,30,75,0.81563,0.64542,False,2
True,0.97906,True,3056.00000,0.84680,-51.14857,10,False,Express,30,75,0.88547,0.47662,False,3
True,0.91282,True,1732.00000,0.95103,19.20495,0,False,Express,30,100,0.80889,0.97533,False,0
True,0.73171,True,8271.00000,0.95142,-8.71244,0,False,Express,30,100,0.81381,0.96341,False,1
True,0.92466,True,5840.00000,0.94292,-29.45534,0,False,Express,30,100,0.85942,0.90706,False,2
True,0.96956,True,3187.00000,0.93914,-38.88417,0,False,Express,30,100,0.89143,0.88069,False,3
True,0.81551,True,1805.00000,0.90357,-0.45874,10,False,Express,30,100,0.81440,0.77436,False,0
True,0.89364,True,8048.00000,0.88377,-26.45170,10,False,Express,30,100,0.80654,0.73391,False,1
True,0.96842,True,5858.00000,0.87453,-44.57378,10,False,Express,30,100,0.84158,0.64888,False,2
True,0.97314,True,3127.00000,0.85252,-47.53192,10,False,Express,30,100,0.90054,0.48052,False,3
True,0.79183,True,1739.00000,0.94099,19.82491,0,False,Sailfish,30,50,0.94997,0.84081,False,0
True,0.68410,True,8107.00000,0.94447,-12.01632,0,False,Sailfish,30,50,0.90946,0.89649,False,1
True,0.98517,True,5800.00000,0.89393,-40.78315,0,False,Sailfish,30,50,0.84862,0.93797,False,2
True,0.99261,True,3111.00000,0.88119,-44.32594,0,False,Sailfish,30,50,0.82482,0.95200,False,3
True,0.70565,True,1736.00000,0.89927,-0.02279,10,False,Sailfish,30,50,0.92800,0.62478,False,0
True,0.94306,True,8202.00000,0.89191,-27.67241,10,False,Sailfish,30,50,0.88771,0.66684,False,1
True,0.97960,True,5932.00000,0.84130,-52.41625,10,False,Sailfish,30,50,0.82215,0.72909,False,2
True,0.97982,True,3122.00000,0.80637,-53.73856,10,False,Sailfish,30,50,0.82799,0.67700,False,3
True,0.88102,True,1723.00000,0.96108,22.28401,0,False,Sailfish,30,75,0.90830,0.87351,False,0
True,0.63522,True,8109.00000,0.94337,-7.91442,0,False,Sailfish,30,75,0.89505,0.90647,False,1
True,0.98055,True,5759.00000,0.91920,-35.60047,0,False,Sailfish,30,75,0.85067,0.94443,False,2
True,0.99208,True,3158.00000,0.89563,-39.90815,0,False,Sailfish,30,75,0.82647,0.95462,False,3
True,0.69426,True,1776.00000,0.90288,1.01223,10,False,Sailfish,30,75,0.90935,0.63742,False,0
True,0.93749,True,8175.00000,0.88412,-25.76100,10,False,Sailfish,30,75,0.88159,0.67271,False,1
True,0.98003,True,5760.00000,0.83437,-49.60031,10,False,Sailfish,30,75,0.80764,0.72199,False,2
True,0.97906,True,3056.00000,0.80973,-50.54176,10,False,Sailfish,30,75,0.82330,0.66166,False,3
True,0.93938,True,1732.00000,0.96138,28.33849,0,False,Sailfish,30,100,0.90242,0.89235,False,0
True,0.59823,True,8271.00000,0.95100,-3.68966,0,False,Sailfish,30,100,0.88176,0.91696,False,1
True,0.96678,True,5840.00000,0.92261,-29.75124,0,False,Sailfish,30,100,0.84452,0.94116,False,2
True,0.98870,True,3187.00000,0.90326,-36.10970,0,False,Sailfish,30,100,0.83684,0.95162,False,3
True,0.66482,True,1805.00000,0.91015,4.80577,10,False,Sailfish,30,100,0.90083,0.66424,False,0
True,0.92060,True,8048.00000,0.89429,-23.04453,10,False,Sailfish,30,100,0.87587,0.68416,False,1
True,0.97713,True,5858.00000,0.86107,-44.92692,10,False,Sailfish,30,100,0.83049,0.71808,False,2
True,0.98145,True,3127.00000,0.83127,-48.16376,10,False,Sailfish,30,100,0.83626,0.66810,False,3
True,0.94930,True,1716.00000,0.86590,32.33898,0,False,Cufflinks,30,50,0.91608,0.87394,True,0
True,0.69268,True,8073.00000,0.88414,-3.42323,0,False,Cufflinks,30,50,0.87749,0.90946,True,1
True,0.96484,True,5916.00000,0.86403,-34.79611,0,False,Cufflinks,30,50,0.83080,0.94222,True,2
True,0.98760,True,3144.00000,0.87307,-36.22771,0,False,Cufflinks,30,50,0.83779,0.95348,True,3
True,0.92087,True,1744.00000,0.84574,35.15161,10,False,Cufflinks,30,50,0.90367,0.72857,True,0
True,0.86756,True,8298.00000,0.83403,-10.50106,10,False,Cufflinks,30,50,0.87009,0.75057,True,1
True,0.91950,True,5863.00000,0.82154,-50.04990,10,False,Cufflinks,30,50,0.81409,0.82085,True,2
True,0.95147,True,3153.00000,0.79752,-62.14804,10,False,Cufflinks,30,50,0.79068,0.84612,True,3
True,0.93364,True,1763.00000,0.91018,38.22805,0,False,Cufflinks,30,75,0.89790,0.88817,True,0
True,0.79229,True,8170.00000,0.89945,-3.37566,0,False,Cufflinks,30,75,0.87552,0.91641,True,1
True,0.89327,True,5959.00000,0.88898,-37.80670,0,False,Cufflinks,30,75,0.83538,0.94521,True,2
True,0.94071,True,3120.00000,0.88165,-46.34277,0,False,Cufflinks,30,75,0.83397,0.95651,True,3
True,0.90140,True,1785.00000,0.90216,27.96848,10,False,Cufflinks,30,75,0.90028,0.76255,True,0
True,0.75746,True,8180.00000,0.88027,-7.98307,10,False,Cufflinks,30,75,0.87726,0.76985,True,1
True,0.93298,True,6028.00000,0.84798,-39.32288,10,False,Cufflinks,30,75,0.83179,0.81504,True,2
True,0.97220,True,3237.00000,0.85381,-43.31216,10,False,Cufflinks,30,75,0.83225,0.83553,True,3
True,0.95772,True,1703.00000,0.92834,35.36966,0,False,Cufflinks,30,100,0.87962,0.90906,True,0
True,0.67482,True,8131.00000,0.91721,0.57665,0,False,Cufflinks,30,100,0.87111,0.92759,True,1
True,0.93882,True,5803.00000,0.89330,-27.89475,0,False,Cufflinks,30,100,0.83009,0.94849,True,2
True,0.97956,True,3033.00000,0.88423,-31.08940,0,False,Cufflinks,30,100,0.84075,0.95893,True,3
True,0.89391,True,1725.00000,0.90036,26.26203,10,False,Cufflinks,30,100,0.85855,0.79981,True,0
True,0.76033,True,8207.00000,0.88867,-6.72967,10,False,Cufflinks,30,100,0.85744,0.78803,True,1
True,0.93794,True,6043.00000,0.86614,-36.21981,10,False,Cufflinks,30,100,0.82674,0.81813,True,2
True,0.96018,True,3139.00000,0.87935,-38.31771,10,False,Cufflinks,30,100,0.83466,0.83568,True,3
True,0.84441,True,1716.00000,0.81893,-13.01132,0,False,Salmon,30,50,0.91026,0.80603,True,0
True,0.96804,True,8073.00000,0.83043,-46.38614,0,False,Salmon,30,50,0.83562,0.88012,True,1
True,0.99561,True,5916.00000,0.85766,-69.01678,0,False,Salmon,30,50,0.78753,0.93492,True,2
True,0.99714,True,3144.00000,0.87398,-68.96905,0,False,Salmon,30,50,0.78912,0.89583,True,3
True,0.90023,True,1744.00000,0.81571,-19.88019,10,False,Salmon,30,50,0.90195,0.61914,True,0
True,0.97301,True,8298.00000,0.79483,-49.74301,10,False,Salmon,30,50,0.84526,0.68362,True,1
True,0.99062,True,5863.00000,0.80503,-71.98590,10,False,Salmon,30,50,0.78100,0.75888,True,2
True,0.99049,True,3153.00000,0.78839,-71.61150,10,False,Salmon,30,50,0.77958,0.68179,True,3
True,0.80147,True,1763.00000,0.89783,-7.85739,0,False,Salmon,30,75,0.90584,0.83208,True,0
True,0.96120,True,8170.00000,0.84813,-41.63877,0,False,Salmon,30,75,0.83427,0.88917,True,1
True,0.99262,True,5959.00000,0.88678,-64.10141,0,False,Salmon,30,75,0.80097,0.93678,True,2
True,0.99679,True,3120.00000,0.88138,-66.32984,0,False,Salmon,30,75,0.78654,0.89473,True,3
True,0.88459,True,1785.00000,0.87027,-17.06235,10,False,Salmon,30,75,0.91317,0.64439,True,0
True,0.96760,True,8180.00000,0.83814,-44.57455,10,False,Salmon,30,75,0.86333,0.68065,True,1
True,0.98872,True,6028.00000,0.81865,-68.22427,10,False,Salmon,30,75,0.79927,0.74532,True,2
True,0.98579,True,3237.00000,0.81212,-69.17034,10,False,Salmon,30,75,0.79981,0.68347,True,3
True,0.76806,True,1703.00000,0.91782,-2.46097,0,False,Salmon,30,100,0.88139,0.86416,True,0
True,0.93703,True,8131.00000,0.87122,-34.25228,0,False,Salmon,30,100,0.84590,0.89992,True,1
True,0.99466,True,5803.00000,0.88881,-58.91837,0,False,Salmon,30,100,0.80097,0.93698,True,2
True,0.99901,True,3033.00000,0.89637,-62.62376,0,False,Salmon,30,100,0.80613,0.89600,True,3
True,0.87884,True,1725.00000,0.86627,-14.74924,10,False,Salmon,30,100,0.88290,0.66582,True,0
True,0.96003,True,8207.00000,0.84417,-41.15158,10,False,Salmon,30,100,0.85975,0.67706,True,1
True,0.98676,True,6043.00000,0.83804,-63.78751,10,False,Salmon,30,100,0.81102,0.73596,True,2
True,0.99012,True,3139.00000,0.84854,-67.07604,10,False,Salmon,30,100,0.81905,0.67215,True,3
True,0.47960,True,1716.00000,0.89395,-1.23284,0,False,RSEM,30,50,0.88695,0.92576,True,0
True,0.55878,True,8073.00000,0.90254,-6.18697,0,False,RSEM,30,50,0.87427,0.92668,True,1
True,0.78212,True,5916.00000,0.89077,-19.71032,0,False,RSEM,30,50,0.85057,0.93883,True,2
True,0.93575,True,3144.00000,0.89117,-21.45117,0,False,RSEM,30,50,0.85401,0.95197,True,3
True,0.90195,True,1744.00000,0.86818,-16.34488,10,False,RSEM,30,50,0.87844,0.74383,True,0
True,0.93107,True,8298.00000,0.85423,-21.05379,10,False,RSEM,30,50,0.85756,0.73054,True,1
True,0.96009,True,5863.00000,0.85585,-33.50055,10,False,RSEM,30,50,0.82637,0.75008,True,2
True,0.96416,True,3153.00000,0.80968,-30.97927,10,False,RSEM,30,50,0.82747,0.68731,True,3
True,0.47249,True,1763.00000,0.93547,1.99499,0,False,RSEM,30,75,0.88599,0.93516,True,0
True,0.55312,True,8170.00000,0.92140,-5.97094,0,False,RSEM,30,75,0.87479,0.93476,True,1
True,0.86223,True,5959.00000,0.91956,-18.57261,0,False,RSEM,30,75,0.85534,0.94614,True,2
True,0.95000,True,3120.00000,0.89285,-22.35065,0,False,RSEM,30,75,0.85449,0.95529,True,3
True,0.77647,True,1785.00000,0.91662,-11.71578,10,False,RSEM,30,75,0.87507,0.78113,True,0
True,0.92139,True,8180.00000,0.88080,-18.66151,10,False,RSEM,30,75,0.86846,0.75412,True,1
True,0.96102,True,6028.00000,0.86403,-31.59734,10,False,RSEM,30,75,0.82946,0.75682,True,2
