bias,error-frac,errors,expressed-tpms,log-tpm-rho,median-percent-error,noise_perc,paired_end,quant_method,read_depth,read_length,sensitivity,specificity,stranded,unique sequence percentage
True,0.87279,True,1077.00000,0.95463,-17.41909,0,True,Cufflinks,10,100,0.81708,0.99479,False,4
True,0.87873,True,13029.00000,0.90175,-27.96781,10,True,Cufflinks,10,100,0.72799,0.90573,False,0
True,0.84399,True,2173.00000,0.94791,-10.60788,10,True,Cufflinks,10,100,0.76530,0.90957,False,1
True,0.83876,True,1414.00000,0.94981,-5.39896,10,True,Cufflinks,10,100,0.81895,0.87844,False,2
True,0.85371,True,1039.00000,0.94336,-6.71325,10,True,Cufflinks,10,100,0.83446,0.84311,False,3
True,0.87289,True,1125.00000,0.92884,-14.25696,10,True,Cufflinks,10,100,0.84356,0.86158,False,4
True,0.87972,True,13028.00000,0.92064,-35.24676,0,True,Salmon,10,50,0.76727,0.94773,False,0
True,0.81175,True,2263.00000,0.96240,-24.23338,0,True,Salmon,10,50,0.81352,0.97380,False,1
True,0.80203,True,1475.00000,0.97683,-22.09909,0,True,Salmon,10,50,0.84271,0.97936,False,2
True,0.79794,True,1069.00000,0.98274,-15.73211,0,True,Salmon,10,50,0.87746,0.97729,False,3
True,0.82077,True,1088.00000,0.97816,-24.88182,0,True,Salmon,10,50,0.88143,0.98502,False,4
True,0.94982,True,13133.00000,0.87807,-48.23139,10,True,Salmon,10,50,0.77926,0.79258,False,0
True,0.92672,True,2088.00000,0.88806,-32.83875,10,True,Salmon,10,50,0.86877,0.68729,False,1
True,0.90993,True,1410.00000,0.89028,-24.12467,10,True,Salmon,10,50,0.90071,0.61909,False,2
True,0.89630,True,1109.00000,0.86842,-19.26184,10,True,Salmon,10,50,0.91344,0.57202,False,3
True,0.91573,True,1068.00000,0.89341,-24.96854,10,True,Salmon,10,50,0.90918,0.60773,False,4
True,0.88473,True,13160.00000,0.91777,-35.69928,0,True,Salmon,10,75,0.74195,0.94715,False,0
True,0.81159,True,2139.00000,0.96276,-24.30671,0,True,Salmon,10,75,0.78869,0.97346,False,1
True,0.79915,True,1414.00000,0.97051,-22.05216,0,True,Salmon,10,75,0.80905,0.97666,False,2
True,0.82163,True,1082.00000,0.97096,-20.88264,0,True,Salmon,10,75,0.83457,0.97355,False,3
True,0.83690,True,1122.00000,0.98098,-26.04535,0,True,Salmon,10,75,0.86007,0.98550,False,4
True,0.94587,True,13171.00000,0.88832,-46.37820,10,True,Salmon,10,75,0.76053,0.80322,False,0
True,0.90905,True,2133.00000,0.90364,-30.23226,10,True,Salmon,10,75,0.82747,0.70545,False,1
True,0.89532,True,1452.00000,0.90590,-21.72719,10,True,Salmon,10,75,0.86983,0.64337,False,2
True,0.85609,True,1084.00000,0.90347,-17.99032,10,True,Salmon,10,75,0.92159,0.60413,False,3
True,0.90728,True,1154.00000,0.89827,-29.46015,10,True,Salmon,10,75,0.89861,0.64050,False,4
True,0.88441,True,12968.00000,0.91007,-34.07618,0,True,Salmon,10,100,0.71491,0.94988,False,0
True,0.83425,True,2184.00000,0.94390,-25.82268,0,True,Salmon,10,100,0.74496,0.97323,False,1
True,0.82548,True,1444.00000,0.96419,-20.64496,0,True,Salmon,10,100,0.79709,0.97658,False,2
True,0.81916,True,1023.00000,0.97478,-20.40985,0,True,Salmon,10,100,0.81818,0.97546,False,3
True,0.85237,True,1077.00000,0.97266,-25.88051,0,True,Salmon,10,100,0.82451,0.98545,False,4
True,0.94712,True,13029.00000,0.87322,-47.66422,10,True,Salmon,10,100,0.73682,0.80583,False,0
True,0.91302,True,2173.00000,0.89353,-33.66444,10,True,Salmon,10,100,0.79844,0.72361,False,1
True,0.89463,True,1414.00000,0.90120,-27.00111,10,True,Salmon,10,100,0.85078,0.67781,False,2
True,0.89317,True,1039.00000,0.90059,-22.64430,10,True,Salmon,10,100,0.86910,0.62290,False,3
True,0.91644,True,1125.00000,0.91015,-29.91658,10,True,Salmon,10,100,0.87822,0.66197,False,4
True,0.86859,True,13028.00000,0.93291,-35.29509,0,True,RSEM,10,50,0.78715,0.95615,False,0
True,0.77464,True,2263.00000,0.97580,-20.80111,0,True,RSEM,10,50,0.83562,0.97755,False,1
True,0.79186,True,1475.00000,0.98125,-22.35403,0,True,RSEM,10,50,0.85220,0.98571,False,2
True,0.78859,True,1069.00000,0.98603,-18.30278,0,True,RSEM,10,50,0.88213,0.98694,False,3
True,0.82721,True,1088.00000,0.97855,-27.57085,0,True,RSEM,10,50,0.87960,0.98859,False,4
True,0.89012,True,13133.00000,0.92064,-39.15913,10,True,RSEM,10,50,0.78505,0.87863,False,0
True,0.84722,True,2088.00000,0.96198,-25.13413,10,True,RSEM,10,50,0.84962,0.86720,False,1
True,0.81773,True,1410.00000,0.96026,-19.27045,10,True,RSEM,10,50,0.87305,0.79567,False,2
True,0.82056,True,1109.00000,0.94390,-14.48404,10,True,RSEM,10,50,0.89901,0.73762,False,3
True,0.83895,True,1068.00000,0.94292,-21.67239,10,True,RSEM,10,50,0.89888,0.73547,False,4
True,0.86884,True,13160.00000,0.93226,-36.00984,0,True,RSEM,10,75,0.75912,0.95768,False,0
True,0.79430,True,2139.00000,0.97461,-21.18780,0,True,RSEM,10,75,0.80598,0.97596,False,1
True,0.78359,True,1414.00000,0.98010,-20.70037,0,True,RSEM,10,75,0.81966,0.98149,False,2
True,0.80591,True,1082.00000,0.97833,-22.92642,0,True,RSEM,10,75,0.83919,0.98322,False,3
True,0.83690,True,1122.00000,0.98178,-28.62935,0,True,RSEM,10,75,0.86453,0.98412,False,4
True,0.88315,True,13171.00000,0.92206,-38.05219,10,True,RSEM,10,75,0.76228,0.89163,False,0
True,0.81388,True,2133.00000,0.95810,-23.92990,10,True,RSEM,10,75,0.81200,0.88294,False,1
True,0.80303,True,1452.00000,0.96156,-17.40548,10,True,RSEM,10,75,0.84848,0.82084,False,2
True,0.80166,True,1084.00000,0.96167,-16.65370,10,True,RSEM,10,75,0.89391,0.76600,False,3
True,0.85875,True,1154.00000,0.94481,-26.64905,10,True,RSEM,10,75,0.87868,0.78252,False,4
True,0.87292,True,12968.00000,0.92332,-35.75385,0,True,RSEM,10,100,0.72987,0.96174,False,0
True,0.80769,True,2184.00000,0.96697,-23.27620,0,True,RSEM,10,100,0.76557,0.97868,False,1
True,0.80956,True,1444.00000,0.97495,-22.52585,0,True,RSEM,10,100,0.80540,0.98428,False,2
True,0.80645,True,1023.00000,0.97916,-23.12641,0,True,RSEM,10,100,0.82502,0.98858,False,3
True,0.85237,True,1077.00000,0.97605,-30.43606,0,True,RSEM,10,100,0.82823,0.98614,False,4
True,0.88403,True,13029.00000,0.91165,-37.61578,10,True,RSEM,10,100,0.73152,0.89875,False,0
True,0.83433,True,2173.00000,0.95708,-24.18222,10,True,RSEM,10,100,0.77266,0.89666,False,1
True,0.81612,True,1414.00000,0.95357,-18.28496,10,True,RSEM,10,100,0.82603,0.84984,False,2
True,0.80173,True,1039.00000,0.95480,-16.26234,10,True,RSEM,10,100,0.84312,0.79420,False,3
True,0.86044,True,1125.00000,0.95309,-25.25406,10,True,RSEM,10,100,0.85511,0.79942,False,4
True,0.86506,True,13028.00000,0.92721,-31.77467,0,True,Kallisto,10,50,0.77679,0.95530,False,0
True,0.78966,True,2263.00000,0.97534,-16.00105,0,True,Kallisto,10,50,0.83120,0.97611,False,1
True,0.79864,True,1475.00000,0.98161,-17.78014,0,True,Kallisto,10,50,0.85017,0.98762,False,2
True,0.79514,True,1069.00000,0.98489,-12.76005,0,True,Kallisto,10,50,0.88026,0.99106,False,3
True,0.82812,True,1088.00000,0.97961,-22.59202,0,True,Kallisto,10,50,0.88419,0.99272,False,4
True,0.94959,True,13133.00000,0.87633,-48.58048,10,True,Kallisto,10,50,0.77454,0.79671,False,0
True,0.92720,True,2088.00000,0.89130,-31.26422,10,True,Kallisto,10,50,0.87404,0.68879,False,1
True,0.90496,True,1410.00000,0.89261,-24.49142,10,True,Kallisto,10,50,0.90142,0.62140,False,2
True,0.89991,True,1109.00000,0.86954,-20.44177,10,True,Kallisto,10,50,0.91704,0.57787,False,3
True,0.91948,True,1068.00000,0.89665,-25.00212,10,True,Kallisto,10,50,0.91105,0.61129,False,4
True,0.86763,True,13160.00000,0.93126,-31.70901,0,True,Kallisto,10,75,0.75479,0.95809,False,0
True,0.78167,True,2139.00000,0.97450,-15.01070,0,True,Kallisto,10,75,0.80598,0.97575,False,1
True,0.78854,True,1414.00000,0.98004,-14.65923,0,True,Kallisto,10,75,0.82107,0.98644,False,2
True,0.81423,True,1082.00000,0.97801,-17.44692,0,True,Kallisto,10,75,0.84011,0.99246,False,3
True,0.85116,True,1122.00000,0.98205,-23.23690,0,True,Kallisto,10,75,0.86631,0.99365,False,4
True,0.94313,True,13171.00000,0.88974,-45.80914,10,True,Kallisto,10,75,0.76228,0.80918,False,0
True,0.89920,True,2133.00000,0.90858,-27.45722,10,True,Kallisto,10,75,0.83451,0.70423,False,1
True,0.89187,True,1452.00000,0.90749,-20.99820,10,True,Kallisto,10,75,0.87879,0.64622,False,2
True,0.88007,True,1084.00000,0.90301,-18.07690,10,True,Kallisto,10,75,0.91974,0.60683,False,3
True,0.90815,True,1154.00000,0.90225,-29.62519,10,True,Kallisto,10,75,0.89861,0.64300,False,4
True,0.87700,True,12968.00000,0.92253,-29.94167,0,True,Kallisto,10,100,0.72810,0.96051,False,0
True,0.83516,True,2184.00000,0.96620,-15.70395,0,True,Kallisto,10,100,0.76694,0.97840,False,1
True,0.82133,True,1444.00000,0.97455,-14.66022,0,True,Kallisto,10,100,0.80471,0.98660,False,2
True,0.83284,True,1023.00000,0.98002,-15.42940,0,True,Kallisto,10,100,0.82405,0.99309,False,3
True,0.86537,True,1077.00000,0.97727,-23.64166,0,True,Kallisto,10,100,0.83101,0.99382,False,4
True,0.94267,True,13029.00000,0.87706,-46.73071,10,True,Kallisto,10,100,0.74027,0.81306,False,0
True,0.91072,True,2173.00000,0.90282,-30.40396,10,True,Kallisto,10,100,0.80626,0.72203,False,1
True,0.89463,True,1414.00000,0.90470,-25.16992,10,True,Kallisto,10,100,0.85361,0.67802,False,2
True,0.89317,True,1039.00000,0.89818,-20.56793,10,True,Kallisto,10,100,0.87199,0.62629,False,3
True,0.91111,True,1125.00000,0.90941,-29.58401,10,True,Kallisto,10,100,0.88089,0.66114,False,4
True,0.88141,True,13028.00000,0.93757,-31.58058,0,True,Express,10,50,0.78984,0.92727,False,0
True,0.84269,True,2263.00000,0.96938,-19.35113,0,True,Express,10,50,0.81573,0.98217,False,1
True,0.81831,True,1475.00000,0.97573,-14.91293,0,True,Express,10,50,0.83525,0.98815,False,2
True,0.84284,True,1069.00000,0.97906,-7.70099,0,True,Express,10,50,0.87746,0.98382,False,3
True,0.85938,True,1088.00000,0.98120,-15.77315,0,True,Express,10,50,0.88511,0.98282,False,4
True,0.89751,True,13133.00000,0.91400,-35.98693,10,True,Express,10,50,0.77073,0.84758,False,0
True,0.84243,True,2088.00000,0.94704,-20.68826,10,True,Express,10,50,0.81944,0.87376,False,1
True,0.83404,True,1410.00000,0.94809,-11.97000,10,True,Express,10,50,0.85745,0.79798,False,2
True,0.81425,True,1109.00000,0.93558,-3.46310,10,True,Express,10,50,0.89179,0.73562,False,3
True,0.84457,True,1068.00000,0.93710,-9.37418,10,True,Express,10,50,0.89513,0.73191,False,4
True,0.88868,True,13160.00000,0.93614,-32.06290,0,True,Express,10,75,0.76945,0.92061,False,0
True,0.82983,True,2139.00000,0.96282,-19.46770,0,True,Express,10,75,0.79663,0.97832,False,1
True,0.84371,True,1414.00000,0.97004,-14.47573,0,True,Express,10,75,0.81542,0.98107,False,2
True,0.83826,True,1082.00000,0.97288,-10.03936,0,True,Express,10,75,0.83919,0.98208,False,3
True,0.86007,True,1122.00000,0.98040,-16.26052,0,True,Express,10,75,0.86364,0.97915,False,4
True,0.89629,True,13171.00000,0.91660,-35.40694,10,True,Express,10,75,0.76448,0.84859,False,0
True,0.84623,True,2133.00000,0.93874,-23.40498,10,True,Express,10,75,0.77262,0.88136,False,1
True,0.82645,True,1452.00000,0.95144,-10.72432,10,True,Express,10,75,0.82713,0.81229,False,2
True,0.84779,True,1084.00000,0.95185,-5.68774,10,True,Express,10,75,0.89483,0.75491,False,3
True,0.87348,True,1154.00000,0.93715,-14.61111,10,True,Express,10,75,0.87868,0.76227,False,4
True,0.88834,True,12968.00000,0.92963,-32.26974,0,True,Express,10,100,0.75254,0.91836,False,0
True,0.85897,True,2184.00000,0.95678,-21.16107,0,True,Express,10,100,0.75000,0.97825,False,1
True,0.82964,True,1444.00000,0.97050,-14.71579,0,True,Express,10,100,0.79640,0.98565,False,2
True,0.85337,True,1023.00000,0.97666,-13.29077,0,True,Express,10,100,0.82014,0.98562,False,3
True,0.87094,True,1077.00000,0.97282,-18.25248,0,True,Express,10,100,0.82730,0.98216,False,4
True,0.90268,True,13029.00000,0.90944,-37.82257,10,True,Express,10,100,0.74657,0.84980,False,0
True,0.86378,True,2173.00000,0.94205,-25.48079,10,True,Express,10,100,0.75288,0.88920,False,1
True,0.82815,True,1414.00000,0.94620,-13.54975,10,True,Express,10,100,0.82178,0.83407,False,2
True,0.83831,True,1039.00000,0.94225,-12.65187,10,True,Express,10,100,0.82772,0.77216,False,3
True,0.84889,True,1125.00000,0.94553,-17.34965,10,True,Express,10,100,0.85067,0.77746,False,4
True,0.87611,True,13028.00000,0.92695,-37.14128,0,True,Sailfish,10,50,0.77602,0.95486,False,0
True,0.78480,True,2263.00000,0.97485,-22.62457,0,True,Sailfish,10,50,0.83120,0.97582,False,1
True,0.80881,True,1475.00000,0.98080,-24.36198,0,True,Sailfish,10,50,0.84814,0.98762,False,2
True,0.79981,True,1069.00000,0.98475,-20.07908,0,True,Sailfish,10,50,0.87652,0.99120,False,3
True,0.83272,True,1088.00000,0.97906,-30.11806,0,True,Sailfish,10,50,0.88235,0.99285,False,4
True,0.96398,True,13133.00000,0.87698,-53.74755,10,True,Sailfish,10,50,0.77439,0.79825,False,0
True,0.94349,True,2088.00000,0.89196,-38.00005,10,True,Sailfish,10,50,0.87308,0.69014,False,1
True,0.93475,True,1410.00000,0.89231,-32.65800,10,True,Sailfish,10,50,0.90000,0.62245,False,2
True,0.93508,True,1109.00000,0.86983,-29.25612,10,True,Sailfish,10,50,0.91344,0.57959,False,3
True,0.94288,True,1068.00000,0.89743,-33.65750,10,True,Sailfish,10,50,0.91105,0.61376,False,4
True,0.87591,True,13160.00000,0.93083,-38.07967,0,True,Sailfish,10,75,0.75456,0.95790,False,0
True,0.80365,True,2139.00000,0.97369,-22.72021,0,True,Sailfish,10,75,0.80552,0.97560,False,1
True,0.79986,True,1414.00000,0.97995,-23.17735,0,True,Sailfish,10,75,0.81895,0.98623,False,2
True,0.83179,True,1082.00000,0.97786,-25.58407,0,True,Sailfish,10,75,0.83734,0.99246,False,3
True,0.85205,True,1122.00000,0.98182,-31.60406,0,True,Sailfish,10,75,0.86364,0.99337,False,4
True,0.96211,True,13171.00000,0.89060,-52.50218,10,True,Sailfish,10,75,0.76289,0.80999,False,0
True,0.93952,True,2133.00000,0.90861,-36.41120,10,True,Sailfish,10,75,0.83544,0.70709,False,1
True,0.93595,True,1452.00000,0.90663,-30.90039,10,True,Sailfish,10,75,0.87810,0.65065,False,2
True,0.91513,True,1084.00000,0.90447,-28.47549,10,True,Sailfish,10,75,0.91882,0.60967,False,3
True,0.93154,True,1154.00000,0.90202,-38.84461,10,True,Sailfish,10,75,0.89948,0.64702,False,4
True,0.87793,True,12968.00000,0.92192,-36.50818,0,True,Sailfish,10,100,0.72833,0.96004,False,0
True,0.81136,True,2184.00000,0.96557,-23.52860,0,True,Sailfish,10,100,0.76465,0.97768,False,1
True,0.81440,True,1444.00000,0.97439,-23.03743,0,True,Sailfish,10,100,0.80471,0.98586,False,2
True,0.80450,True,1023.00000,0.97991,-23.44582,0,True,Sailfish,10,100,0.82502,0.99295,False,3
True,0.85422,True,1077.00000,0.97611,-31.29399,0,True,Sailfish,10,100,0.82916,0.99382,False,4
True,0.96224,True,13029.00000,0.87751,-52.19858,10,True,Sailfish,10,100,0.74096,0.81443,False,0
True,0.93051,True,2173.00000,0.90233,-37.84983,10,True,Sailfish,10,100,0.80764,0.72368,False,1
True,0.92786,True,1414.00000,0.90628,-32.92624,10,True,Sailfish,10,100,0.85361,0.68044,False,2
True,0.89990,True,1039.00000,0.90088,-29.56958,10,True,Sailfish,10,100,0.87007,0.63237,False,3
True,0.93156,True,1125.00000,0.90748,-37.83213,10,True,Sailfish,10,100,0.88000,0.66819,False,4
True,0.86559,True,13005.00000,0.92334,-22.60624,0,True,Cufflinks,10,50,0.79254,0.95191,True,0
True,0.84225,True,2187.00000,0.96029,-3.90301,0,True,Cufflinks,10,50,0.83448,0.97380,True,1
True,0.85003,True,1567.00000,0.96387,-6.29515,0,True,Cufflinks,10,50,0.84429,0.98354,True,2
True,0.85121,True,1156.00000,0.97002,-5.30119,0,True,Cufflinks,10,50,0.85900,0.99080,True,3
True,0.86188,True,1115.00000,0.96018,-15.04801,0,True,Cufflinks,10,50,0.87803,0.99641,True,4
True,0.87120,True,12958.00000,0.90957,-26.63965,10,True,Cufflinks,10,50,0.78739,0.89499,True,0
True,0.81758,True,2127.00000,0.94997,-7.04559,10,True,Cufflinks,10,50,0.83310,0.89535,True,1
True,0.83165,True,1485.00000,0.95424,-5.86023,10,True,Cufflinks,10,50,0.86734,0.85910,True,2
True,0.84802,True,1033.00000,0.94465,-7.42500,10,True,Cufflinks,10,50,0.87899,0.82870,True,3
True,0.85984,True,1113.00000,0.93626,-15.89767,10,True,Cufflinks,10,50,0.88230,0.84361,True,4
True,0.86671,True,13137.00000,0.92275,-23.58790,0,True,Cufflinks,10,75,0.75961,0.95673,True,0
True,0.85774,True,2151.00000,0.96063,-8.81762,0,True,Cufflinks,10,75,0.79451,0.97172,True,1
True,0.83382,True,1366.00000,0.96329,-4.37759,0,True,Cufflinks,10,75,0.83236,0.98671,True,2
True,0.84008,True,1063.00000,0.97257,-6.07760,0,True,Cufflinks,10,75,0.83631,0.99149,True,3
True,0.85740,True,1108.00000,0.93820,-14.41018,0,True,Cufflinks,10,75,0.83935,0.99421,True,4
True,0.86705,True,13170.00000,0.90856,-27.02801,10,True,Cufflinks,10,75,0.75786,0.90207,True,0
True,0.83761,True,2106.00000,0.95016,-8.97054,10,True,Cufflinks,10,75,0.80627,0.90586,True,1
True,0.83037,True,1462.00000,0.95835,-4.81453,10,True,Cufflinks,10,75,0.84542,0.86514,True,2
True,0.86338,True,1054.00000,0.95213,-9.37790,10,True,Cufflinks,10,75,0.85769,0.84207,True,3
True,0.87361,True,1076.00000,0.93650,-17.17742,10,True,Cufflinks,10,75,0.86710,0.86320,True,4
True,0.87509,True,13217.00000,0.91608,-26.94584,0,True,Cufflinks,10,100,0.72740,0.95790,True,0
True,0.83937,True,2154.00000,0.96026,-8.94509,0,True,Cufflinks,10,100,0.77809,0.97672,True,1
True,0.83598,True,1451.00000,0.96738,-8.91666,0,True,Cufflinks,10,100,0.79531,0.98881,True,2
True,0.84425,True,1053.00000,0.96917,-12.50067,0,True,Cufflinks,10,100,0.80532,0.99349,True,3
True,0.83798,True,1111.00000,0.96551,-13.65193,0,True,Cufflinks,10,100,0.83798,0.99421,True,4
True,0.88102,True,12960.00000,0.90593,-29.87212,10,True,Cufflinks,10,100,0.73843,0.90825,True,0
True,0.84228,True,2067.00000,0.95124,-14.68536,10,True,Cufflinks,10,100,0.76681,0.90762,True,1
True,0.84605,True,1416.00000,0.95466,-11.74713,10,True,Cufflinks,10,100,0.78531,0.87642,True,2
True,0.84694,True,1078.00000,0.93316,-7.71161,10,True,Cufflinks,10,100,0.84137,0.84693,True,3
True,0.88093,True,1117.00000,0.93665,-18.42348,10,True,Cufflinks,10,100,0.82543,0.85801,True,4
True,0.87843,True,13005.00000,0.92265,-33.98403,0,True,Salmon,10,50,0.77932,0.94773,True,0
True,0.79973,True,2187.00000,0.96528,-21.79866,0,True,Salmon,10,50,0.81756,0.97387,True,1
True,0.79962,True,1567.00000,0.97354,-18.86232,0,True,Salmon,10,50,0.83791,0.97766,True,2
True,0.79325,True,1156.00000,0.98008,-16.06475,0,True,Salmon,10,50,0.86678,0.97514,True,3
True,0.84126,True,1115.00000,0.98267,-24.50266,0,True,Salmon,10,50,0.88789,0.98427,True,4
True,0.95509,True,12958.00000,0.88392,-49.39757,10,True,Salmon,10,50,0.78052,0.79796,True,0
True,0.92901,True,2127.00000,0.91162,-33.41700,10,True,Salmon,10,50,0.85661,0.68921,True,1
True,0.91785,True,1485.00000,0.89864,-27.19635,10,True,Salmon,10,50,0.89226,0.63089,True,2
True,0.90029,True,1033.00000,0.88502,-23.80002,10,True,Salmon,10,50,0.90707,0.57647,True,3
True,0.93261,True,1113.00000,0.88790,-28.45652,10,True,Salmon,10,50,0.91465,0.61550,True,4
True,0.88178,True,13137.00000,0.92387,-34.61709,0,True,Salmon,10,75,0.74606,0.94962,True,0
True,0.83403,True,2151.00000,0.95621,-27.29856,0,True,Salmon,10,75,0.77638,0.97093,True,1
True,0.80088,True,1366.00000,0.96893,-18.60570,0,True,Salmon,10,75,0.81991,0.97960,True,2
True,0.82879,True,1063.00000,0.97388,-17.07272,0,True,Salmon,10,75,0.83161,0.97589,True,3
True,0.83664,True,1108.00000,0.97305,-24.24220,0,True,Salmon,10,75,0.85469,0.98374,True,4
True,0.94563,True,13170.00000,0.88637,-46.61434,10,True,Salmon,10,75,0.75649,0.80366,True,0
True,0.91263,True,2106.00000,0.89766,-30.42848,10,True,Salmon,10,75,0.82953,0.71315,True,1
True,0.89398,True,1462.00000,0.90850,-23.90435,10,True,Salmon,10,75,0.87893,0.64669,True,2
True,0.88899,True,1054.00000,0.88876,-19.87561,10,True,Salmon,10,75,0.89753,0.60057,True,3
True,0.90799,True,1076.00000,0.91812,-29.85870,10,True,Salmon,10,75,0.89870,0.64503,True,4
True,0.88931,True,13217.00000,0.91394,-35.45559,0,True,Salmon,10,100,0.71938,0.94952,True,0
True,0.81941,True,2154.00000,0.95680,-25.08296,0,True,Salmon,10,100,0.76184,0.97164,True,1
True,0.80152,True,1451.00000,0.97170,-21.26826,0,True,Salmon,10,100,0.79807,0.97889,True,2
True,0.82716,True,1053.00000,0.97319,-24.46725,0,True,Salmon,10,100,0.80342,0.97861,True,3
True,0.83528,True,1111.00000,0.97421,-23.92964,0,True,Salmon,10,100,0.83708,0.98621,True,4
True,0.94915,True,12960.00000,0.88285,-47.46201,10,True,Salmon,10,100,0.74691,0.80576,True,0
True,0.92646,True,2067.00000,0.89939,-32.18281,10,True,Salmon,10,100,0.79681,0.72249,True,1
True,0.90325,True,1416.00000,0.91409,-29.52515,10,True,Salmon,10,100,0.81850,0.66397,True,2
True,0.89518,True,1078.00000,0.87034,-23.55253,10,True,Salmon,10,100,0.86364,0.62265,True,3
True,0.91495,True,1117.00000,0.89261,-31.65490,10,True,Salmon,10,100,0.86840,0.65379,True,4
True,0.86275,True,13005.00000,0.93861,-34.45888,0,True,RSEM,10,50,0.79938,0.95835,True,0
True,0.77549,True,2187.00000,0.97819,-19.31164,0,True,RSEM,10,50,0.83768,0.97818,True,1
True,0.79260,True,1567.00000,0.98077,-19.46328,0,True,RSEM,10,50,0.84748,0.98643,True,2
True,0.78633,True,1156.00000,0.98424,-18.18945,0,True,RSEM,10,50,0.86678,0.99296,True,3
True,0.83587,True,1115.00000,0.98681,-27.71881,0,True,RSEM,10,50,0.88700,0.99545,True,4
True,0.94282,True,12958.00000,0.92317,-45.20993,10,True,RSEM,10,50,0.78747,0.88588,True,0
True,0.90926,True,2127.00000,0.96149,-31.45997,10,True,RSEM,10,50,0.83921,0.88034,True,1
True,0.90168,True,1485.00000,0.96126,-28.53250,10,True,RSEM,10,50,0.87407,0.81492,True,2
True,0.88093,True,1033.00000,0.95277,-25.59212,10,True,RSEM,10,50,0.88674,0.75272,True,3
True,0.92722,True,1113.00000,0.94600,-33.25134,10,True,RSEM,10,50,0.89847,0.75493,True,4
True,0.89952,True,13137.00000,0.93740,-41.34512,0,True,RSEM,10,75,0.76243,0.96232,True,0
True,0.84193,True,2151.00000,0.97348,-30.26837,0,True,RSEM,10,75,0.79870,0.97766,True,1
True,0.84773,True,1366.00000,0.97835,-27.42204,0,True,RSEM,10,75,0.83089,0.98996,True,2
True,0.82408,True,1063.00000,0.97817,-27.05703,0,True,RSEM,10,75,0.83725,0.99291,True,3
True,0.86823,True,1108.00000,0.97423,-33.95925,0,True,RSEM,10,75,0.85108,0.99283,True,4
True,0.90304,True,13170.00000,0.92002,-41.09199,10,True,RSEM,10,75,0.75847,0.89594,True,0
True,0.83618,True,2106.00000,0.96111,-26.39067,10,True,RSEM,10,75,0.81339,0.89187,True,1
True,0.83105,True,1462.00000,0.96729,-23.12449,10,True,RSEM,10,75,0.85157,0.82942,True,2
True,0.83871,True,1054.00000,0.95577,-22.55334,10,True,RSEM,10,75,0.86622,0.78399,True,3
True,0.85874,True,1076.00000,0.95638,-29.16889,10,True,RSEM,10,75,0.88662,0.79308,True,4
True,0.87160,True,13217.00000,0.92868,-34.92347,0,True,RSEM,10,100,0.73277,0.96248,True,0
True,0.79434,True,2154.00000,0.97100,-20.60090,0,True,RSEM,10,100,0.78180,0.97966,True,1
True,0.78498,True,1451.00000,0.97585,-21.03181,0,True,RSEM,10,100,0.80014,0.99029,True,2
True,0.82431,True,1053.00000,0.97936,-23.47783,0,True,RSEM,10,100,0.81292,0.99405,True,3
True,0.83618,True,1111.00000,0.97897,-25.79070,0,True,RSEM,10,100,0.84068,0.99407,True,4
True,0.88418,True,12960.00000,0.91595,-37.77973,10,True,RSEM,10,100,0.74228,0.90267,True,0
True,0.79681,True,2067.00000,0.95601,-24.05836,10,True,RSEM,10,100,0.77068,0.89730,True,1
True,0.82698,True,1416.00000,0.96283,-21.65363,10,True,RSEM,10,100,0.79802,0.85139,True,2
True,0.81354,True,1078.00000,0.94027,-18.43810,10,True,RSEM,10,100,0.84601,0.79974,True,3
True,0.84244,True,1117.00000,0.94536,-27.83698,10,True,RSEM,10,100,0.83706,0.80958,True,4
True,0.86244,True,13005.00000,0.92947,-30.33333,0,True,Kallisto,10,50,0.78554,0.95554,True,0
True,0.78189,True,2187.00000,0.97401,-14.11261,0,True,Kallisto,10,50,0.83310,0.97624,True,1
True,0.79643,True,1567.00000,0.98017,-13.08966,0,True,Kallisto,10,50,0.84812,0.98450,True,2
True,0.79671,True,1156.00000,0.98260,-12.38798,0,True,Kallisto,10,50,0.86938,0.99339,True,3
True,0.85830,True,1115.00000,0.98663,-22.07860,0,True,Kallisto,10,50,0.89058,0.99559,True,4
True,0.95354,True,12958.00000,0.88314,-49.45219,10,True,Kallisto,10,50,0.77504,0.80281,True,0
True,0.92995,True,2127.00000,0.91016,-31.48640,10,True,Kallisto,10,50,0.85943,0.68928,True,1
True,0.91448,True,1485.00000,0.90179,-25.72689,10,True,Kallisto,10,50,0.89966,0.63460,True,2
True,0.90319,True,1033.00000,0.88459,-23.30917,10,True,Kallisto,10,50,0.90900,0.58099,True,3
True,0.92902,True,1113.00000,0.88950,-28.62485,10,True,Kallisto,10,50,0.91824,0.61950,True,4
True,0.86953,True,13137.00000,0.93574,-30.40071,0,True,Kallisto,10,75,0.75893,0.95927,True,0
True,0.82101,True,2151.00000,0.97262,-16.74098,0,True,Kallisto,10,75,0.80009,0.97573,True,1
True,0.79795,True,1366.00000,0.97745,-13.30252,0,True,Kallisto,10,75,0.83529,0.98891,True,2
True,0.82596,True,1063.00000,0.97817,-12.52298,0,True,Kallisto,10,75,0.83913,0.99263,True,3
