bias,error-frac,errors,expressed-tpms,log-tpm-rho,log10 real TPM,median-percent-error,noise_perc,paired_end,quant_method,read_depth,read_length,sensitivity,specificity,stranded
True,0.93563,True,3216.00000,0.43028,3,-42.52576,10,False,Sailfish,30,50,0.93968,1.00000,True
True,0.93725,True,5562.00000,0.75249,4,-43.03069,10,False,Sailfish,30,50,0.97051,1.00000,True
True,0.91727,True,4714.00000,0.49604,0,-39.67596,0,False,Sailfish,30,75,0.59716,0.91586,True
True,0.86736,True,2601.00000,0.42869,1,-31.23789,0,False,Sailfish,30,75,0.88697,1.00000,True
True,0.83970,True,2826.00000,0.50072,2,-28.22635,0,False,Sailfish,30,75,0.93701,1.00000,True
True,0.82777,True,3205.00000,0.54451,3,-28.42772,0,False,Sailfish,30,75,0.96069,1.00000,True
True,0.80621,True,5666.00000,0.80121,4,-28.55382,0,False,Sailfish,30,75,0.98217,1.00000,True
True,0.96385,True,4785.00000,0.24624,0,-41.52226,10,False,Sailfish,30,75,0.60230,0.69923,True
True,0.94201,True,2604.00000,0.23669,1,-38.12887,10,False,Sailfish,30,75,0.83756,1.00000,True
True,0.92432,True,2907.00000,0.34787,2,-38.61407,10,False,Sailfish,30,75,0.91434,1.00000,True
True,0.91646,True,3292.00000,0.47542,3,-38.89184,10,False,Sailfish,30,75,0.95656,1.00000,True
True,0.91794,True,5642.00000,0.79406,4,-39.65413,10,False,Sailfish,30,75,0.97962,1.00000,True
True,0.92548,True,4603.00000,0.49736,0,-41.01721,0,False,Sailfish,30,100,0.56898,0.92615,True
True,0.84371,True,2585.00000,0.45925,1,-26.26968,0,False,Sailfish,30,100,0.87969,1.00000,True
True,0.80842,True,2850.00000,0.51132,2,-24.07460,0,False,Sailfish,30,100,0.95193,1.00000,True
True,0.79367,True,3223.00000,0.59006,3,-23.47529,0,False,Sailfish,30,100,0.97332,1.00000,True
True,0.76983,True,5409.00000,0.81300,4,-22.86850,0,False,Sailfish,30,100,0.98539,1.00000,True
True,0.96382,True,4727.00000,0.22091,0,-44.18346,10,False,Sailfish,30,100,0.57838,0.69514,True
True,0.92281,True,2617.00000,0.25984,1,-34.55825,10,False,Sailfish,30,100,0.83263,1.00000,True
True,0.91571,True,2954.00000,0.37880,2,-35.48651,10,False,Sailfish,30,100,0.92112,1.00000,True
True,0.90813,True,3309.00000,0.51456,3,-36.76903,10,False,Sailfish,30,100,0.96404,1.00000,True
True,0.91847,True,5507.00000,0.81989,4,-37.70321,10,False,Sailfish,30,100,0.98529,1.00000,True
True,0.96015,True,4667.00000,0.50500,0,-100.00000,0,True,Cufflinks,10,50,0.36940,0.96211,False
True,0.86433,True,2565.00000,0.46613,1,-19.89394,0,True,Cufflinks,10,50,0.83353,1.00000,False
True,0.84087,True,2853.00000,0.55576,2,-16.17573,0,True,Cufflinks,10,50,0.93235,1.00000,False
True,0.82555,True,3296.00000,0.63247,3,-13.95754,0,True,Cufflinks,10,50,0.97300,1.00000,False
True,0.81794,True,5542.00000,0.84984,4,-13.07523,0,True,Cufflinks,10,50,0.98881,1.00000,False
True,0.95926,True,4688.00000,0.41212,0,-100.00000,10,True,Cufflinks,10,50,0.41254,0.88027,False
True,0.86923,True,2623.00000,0.39657,1,-17.47392,10,True,Cufflinks,10,50,0.81777,1.00000,False
True,0.83106,True,2865.00000,0.51885,2,-15.28368,10,True,Cufflinks,10,50,0.93019,1.00000,False
True,0.81895,True,3198.00000,0.59310,3,-14.08077,10,True,Cufflinks,10,50,0.96904,1.00000,False
True,0.80972,True,5434.00000,0.84237,4,-13.45358,10,True,Cufflinks,10,50,0.98933,1.00000,False
True,0.97007,True,4644.00000,0.47056,0,-100.00000,0,True,Cufflinks,10,75,0.29500,0.96309,False
True,0.87741,True,2643.00000,0.39996,1,-18.47532,0,True,Cufflinks,10,75,0.79152,1.00000,False
True,0.83310,True,2828.00000,0.55348,2,-11.77886,0,True,Cufflinks,10,75,0.91620,1.00000,False
True,0.82100,True,3229.00000,0.61088,3,-10.90082,0,True,Cufflinks,10,75,0.96965,1.00000,False
True,0.80908,True,5573.00000,0.84944,4,-8.80534,0,True,Cufflinks,10,75,0.98690,1.00000,False
True,0.97278,True,4666.00000,0.38266,0,-100.00000,10,True,Cufflinks,10,75,0.33455,0.89205,False
True,0.88291,True,2639.00000,0.35450,1,-24.83703,10,True,Cufflinks,10,75,0.77075,1.00000,False
True,0.84393,True,2909.00000,0.50923,2,-17.63736,10,True,Cufflinks,10,75,0.91853,1.00000,False
True,0.81782,True,3233.00000,0.60293,3,-14.35529,10,True,Cufflinks,10,75,0.96783,1.00000,False
True,0.81017,True,5547.00000,0.84852,4,-13.64152,10,True,Cufflinks,10,75,0.98864,1.00000,False
True,0.97461,True,4648.00000,0.33812,0,-100.00000,0,True,Cufflinks,10,100,0.22311,0.96678,False
True,0.89286,True,2604.00000,0.35860,1,-22.12627,0,True,Cufflinks,10,100,0.74962,1.00000,False
True,0.84470,True,2801.00000,0.49322,2,-12.99787,0,True,Cufflinks,10,100,0.90039,1.00000,False
True,0.82323,True,3168.00000,0.59869,3,-10.37334,0,True,Cufflinks,10,100,0.95518,1.00000,False
True,0.81224,True,5475.00000,0.83796,4,-9.29083,0,True,Cufflinks,10,100,0.98320,1.00000,False
True,0.97817,True,4673.00000,0.28037,0,-100.00000,10,True,Cufflinks,10,100,0.25251,0.89791,False
True,0.89753,True,2547.00000,0.27545,1,-22.60922,10,True,Cufflinks,10,100,0.73695,1.00000,False
True,0.85564,True,2847.00000,0.49351,2,-15.44031,10,True,Cufflinks,10,100,0.89638,1.00000,False
True,0.81538,True,3239.00000,0.59377,3,-11.71034,10,True,Cufflinks,10,100,0.96388,1.00000,False
True,0.80453,True,5474.00000,0.84459,4,-12.52790,10,True,Cufflinks,10,100,0.98484,1.00000,False
True,0.96379,True,4667.00000,0.48266,0,-100.00000,0,True,Salmon,10,50,0.34733,0.95694,False
True,0.88733,True,2565.00000,0.46242,1,-32.79472,0,True,Salmon,10,50,0.79337,1.00000,False
True,0.83596,True,2853.00000,0.53361,2,-30.05712,0,True,Salmon,10,50,0.91588,1.00000,False
True,0.81978,True,3296.00000,0.64049,3,-26.35237,0,True,Salmon,10,50,0.97512,1.00000,False
True,0.78780,True,5542.00000,0.86270,4,-24.36200,0,True,Salmon,10,50,0.99134,1.00000,False
True,0.97398,True,4688.00000,0.21265,0,-100.00000,10,True,Salmon,10,50,0.45691,0.74395,False
True,0.93328,True,2623.00000,0.27711,1,-40.97520,10,True,Salmon,10,50,0.78384,1.00000,False
True,0.92182,True,2865.00000,0.39447,2,-40.85773,10,True,Salmon,10,50,0.91414,1.00000,False
True,0.92214,True,3198.00000,0.51661,3,-39.93649,10,True,Salmon,10,50,0.96529,1.00000,False
True,0.93117,True,5434.00000,0.85218,4,-40.12964,10,True,Salmon,10,50,0.99338,1.00000,False
True,0.97158,True,4644.00000,0.43329,0,-100.00000,0,True,Salmon,10,75,0.27670,0.95614,False
True,0.89217,True,2643.00000,0.38527,1,-33.48429,0,True,Salmon,10,75,0.75445,1.00000,False
True,0.83911,True,2828.00000,0.57846,2,-27.95741,0,True,Salmon,10,75,0.90276,1.00000,False
True,0.81945,True,3229.00000,0.61856,3,-26.81698,0,True,Salmon,10,75,0.96439,1.00000,False
True,0.79813,True,5573.00000,0.86183,4,-24.19710,0,True,Salmon,10,75,0.98995,1.00000,False
True,0.97385,True,4666.00000,0.23143,0,-100.00000,10,True,Salmon,10,75,0.39670,0.75910,False
True,0.93482,True,2639.00000,0.26715,1,-40.52933,10,True,Salmon,10,75,0.74498,1.00000,False
True,0.91268,True,2909.00000,0.38562,2,-36.31880,10,True,Salmon,10,75,0.90615,1.00000,False
True,0.90813,True,3233.00000,0.56270,3,-36.61951,10,True,Salmon,10,75,0.96598,1.00000,False
True,0.91401,True,5547.00000,0.86353,4,-37.02094,10,True,Salmon,10,75,0.99243,1.00000,False
True,0.97956,True,4648.00000,0.32968,0,-100.00000,0,True,Salmon,10,100,0.21708,0.95810,False
True,0.90630,True,2604.00000,0.34464,1,-32.92507,0,True,Salmon,10,100,0.70968,1.00000,False
True,0.84470,True,2801.00000,0.50218,2,-26.08180,0,True,Salmon,10,100,0.89040,1.00000,False
True,0.82102,True,3168.00000,0.60706,3,-22.80076,0,True,Salmon,10,100,0.95328,1.00000,False
True,0.79616,True,5475.00000,0.85425,4,-21.10487,0,True,Salmon,10,100,0.98685,1.00000,False
True,0.98160,True,4673.00000,0.18077,0,-100.00000,10,True,Salmon,10,100,0.33790,0.76788,False
True,0.92776,True,2547.00000,0.21231,1,-39.91725,10,True,Salmon,10,100,0.71457,1.00000,False
True,0.91324,True,2847.00000,0.39918,2,-37.46540,10,True,Salmon,10,100,0.88128,1.00000,False
True,0.91355,True,3239.00000,0.54141,3,-38.03938,10,True,Salmon,10,100,0.95832,1.00000,False
True,0.92053,True,5474.00000,0.85644,4,-38.88484,10,True,Salmon,10,100,0.98959,1.00000,False
True,0.95886,True,4667.00000,0.51873,0,-100.00000,0,True,RSEM,10,50,0.36962,0.96447,False
True,0.87563,True,2565.00000,0.49676,1,-30.89382,0,True,RSEM,10,50,0.84288,1.00000,False
True,0.80687,True,2853.00000,0.58931,2,-27.09265,0,True,RSEM,10,50,0.94006,1.00000,False
True,0.79945,True,3296.00000,0.68225,3,-25.43484,0,True,RSEM,10,50,0.97846,1.00000,False
True,0.77986,True,5542.00000,0.88262,4,-24.09342,0,True,RSEM,10,50,0.99405,1.00000,False
True,0.96310,True,4688.00000,0.38282,0,-100.00000,10,True,RSEM,10,50,0.40998,0.85454,False
True,0.88715,True,2623.00000,0.40135,1,-31.37603,10,True,RSEM,10,50,0.82005,1.00000,False
True,0.87190,True,2865.00000,0.53534,2,-30.17804,10,True,RSEM,10,50,0.93403,1.00000,False
True,0.83146,True,3198.00000,0.62713,3,-29.04732,10,True,RSEM,10,50,0.97498,1.00000,False
True,0.81321,True,5434.00000,0.87534,4,-28.84610,10,True,RSEM,10,50,0.99466,1.00000,False
True,0.97222,True,4644.00000,0.48376,0,-100.00000,0,True,RSEM,10,75,0.28790,0.96458,False
True,0.87741,True,2643.00000,0.43154,1,-31.62909,0,True,RSEM,10,75,0.79720,1.00000,False
True,0.82143,True,2828.00000,0.60686,2,-25.49519,0,True,RSEM,10,75,0.92786,1.00000,False
True,0.79374,True,3229.00000,0.67041,3,-25.18348,0,True,RSEM,10,75,0.97615,1.00000,False
True,0.77732,True,5573.00000,0.88179,4,-23.43241,0,True,RSEM,10,75,0.99246,1.00000,False
True,0.97107,True,4666.00000,0.36073,0,-100.00000,10,True,RSEM,10,75,0.33798,0.87172,False
True,0.89428,True,2639.00000,0.37342,1,-33.90740,10,True,RSEM,10,75,0.78249,1.00000,False
True,0.84325,True,2909.00000,0.52509,2,-28.85839,10,True,RSEM,10,75,0.92128,1.00000,False
True,0.81410,True,3233.00000,0.64773,3,-26.59469,10,True,RSEM,10,75,0.97556,1.00000,False
True,0.79647,True,5547.00000,0.88143,4,-25.86137,10,True,RSEM,10,75,0.99351,1.00000,False
True,0.97935,True,4648.00000,0.36698,0,-100.00000,0,True,RSEM,10,100,0.22031,0.96834,False
True,0.89862,True,2604.00000,0.38572,1,-32.01189,0,True,RSEM,10,100,0.76152,1.00000,False
True,0.83756,True,2801.00000,0.53348,2,-25.82554,0,True,RSEM,10,100,0.90860,1.00000,False
True,0.79514,True,3168.00000,0.65603,3,-23.30127,0,True,RSEM,10,100,0.96465,1.00000,False
True,0.77425,True,5475.00000,0.87237,4,-22.53292,0,True,RSEM,10,100,0.99142,1.00000,False
True,0.98095,True,4673.00000,0.27710,0,-100.00000,10,True,RSEM,10,100,0.25551,0.88298,False
True,0.92069,True,2547.00000,0.28997,1,-32.50119,10,True,RSEM,10,100,0.74087,1.00000,False
True,0.83632,True,2847.00000,0.52130,2,-26.91858,10,True,RSEM,10,100,0.90341,1.00000,False
True,0.81013,True,3239.00000,0.62450,3,-24.52078,10,True,RSEM,10,100,0.96789,1.00000,False
True,0.79503,True,5474.00000,0.87799,4,-25.27575,10,True,RSEM,10,100,0.99160,1.00000,False
True,0.95929,True,4667.00000,0.49842,0,-100.00000,0,True,Kallisto,10,50,0.35762,0.96434,False
True,0.86745,True,2565.00000,0.48075,1,-27.75006,0,True,Kallisto,10,50,0.82066,1.00000,False
True,0.81038,True,2853.00000,0.56453,2,-22.85608,0,True,Kallisto,10,50,0.92674,1.00000,False
True,0.80886,True,3296.00000,0.65991,3,-21.08710,0,True,Kallisto,10,50,0.97967,1.00000,False
True,0.77698,True,5542.00000,0.87658,4,-19.32503,0,True,Kallisto,10,50,0.99441,1.00000,False
True,0.97248,True,4688.00000,0.21288,0,-100.00000,10,True,Kallisto,10,50,0.45584,0.74770,False
True,0.93176,True,2623.00000,0.26198,1,-41.33080,10,True,Kallisto,10,50,0.77011,1.00000,False
True,0.92112,True,2865.00000,0.38829,2,-39.61568,10,True,Kallisto,10,50,0.90960,1.00000,False
True,0.92120,True,3198.00000,0.51552,3,-39.16105,10,True,Kallisto,10,50,0.96748,1.00000,False
True,0.93393,True,5434.00000,0.85043,4,-39.51681,10,True,Kallisto,10,50,0.99393,1.00000,False
True,0.96964,True,4644.00000,0.47026,0,-100.00000,0,True,Kallisto,10,75,0.28553,0.96630,False
True,0.87628,True,2643.00000,0.42686,1,-27.41263,0,True,Kallisto,10,75,0.78396,1.00000,False
True,0.81754,True,2828.00000,0.58947,2,-19.98269,0,True,Kallisto,10,75,0.92433,1.00000,False
True,0.80427,True,3229.00000,0.66768,3,-19.76122,0,True,Kallisto,10,75,0.97584,1.00000,False
True,0.77391,True,5573.00000,0.88070,4,-17.66523,0,True,Kallisto,10,75,0.99336,1.00000,False
True,0.97492,True,4666.00000,0.24216,0,-100.00000,10,True,Kallisto,10,75,0.39713,0.76362,False
True,0.93217,True,2639.00000,0.26326,1,-39.93629,10,True,Kallisto,10,75,0.75180,1.00000,False
True,0.90581,True,2909.00000,0.39235,2,-34.94464,10,True,Kallisto,10,75,0.90856,1.00000,False
True,0.90813,True,3233.00000,0.56224,3,-35.41017,10,True,Kallisto,10,75,0.97092,1.00000,False
True,0.91166,True,5547.00000,0.86647,4,-35.64791,10,True,Kallisto,10,75,0.99351,1.00000,False
True,0.97547,True,4648.00000,0.35679,0,-100.00000,0,True,Kallisto,10,100,0.22225,0.96834,False
True,0.89631,True,2604.00000,0.37627,1,-26.75535,0,True,Kallisto,10,100,0.74846,1.00000,False
True,0.82328,True,2801.00000,0.52771,2,-18.84535,0,True,Kallisto,10,100,0.90896,1.00000,False
True,0.81313,True,3168.00000,0.65184,3,-15.85768,0,True,Kallisto,10,100,0.96465,1.00000,False
True,0.80676,True,5475.00000,0.87212,4,-14.99341,0,True,Kallisto,10,100,0.99233,1.00000,False
True,0.98181,True,4673.00000,0.18435,0,-100.00000,10,True,Kallisto,10,100,0.33940,0.77289,False
True,0.92815,True,2547.00000,0.21838,1,-37.30670,10,True,Kallisto,10,100,0.72046,1.00000,False
True,0.90797,True,2847.00000,0.40394,2,-35.52409,10,True,Kallisto,10,100,0.89146,1.00000,False
True,0.90491,True,3239.00000,0.55505,3,-36.05795,10,True,Kallisto,10,100,0.96264,1.00000,False
True,0.91542,True,5474.00000,0.86389,4,-37.20328,10,True,Kallisto,10,100,0.99087,1.00000,False
True,0.96657,True,4667.00000,0.47328,0,-100.00000,0,True,Express,10,50,0.36233,0.94456,False
True,0.88928,True,2565.00000,0.38705,1,-32.52503,0,True,Express,10,50,0.80858,1.00000,False
True,0.85804,True,2853.00000,0.50741,2,-25.09933,0,True,Express,10,50,0.94848,1.00000,False
True,0.83708,True,3296.00000,0.63923,3,-19.82091,0,True,Express,10,50,0.98968,1.00000,False
True,0.80007,True,5542.00000,0.88135,4,-16.29311,0,True,Express,10,50,0.99892,1.00000,False
True,0.97120,True,4688.00000,0.29080,0,-100.00000,10,True,Express,10,50,0.38951,0.83358,False
True,0.91270,True,2623.00000,0.30796,1,-36.97184,10,True,Express,10,50,0.75181,1.00000,False
True,0.87330,True,2865.00000,0.40140,2,-30.16884,10,True,Express,10,50,0.91588,1.00000,False
True,0.84615,True,3198.00000,0.57043,3,-22.47709,10,True,Express,10,50,0.98093,1.00000,False
True,0.80456,True,5434.00000,0.87003,4,-18.90322,10,True,Express,10,50,0.99890,1.00000,False
True,0.97481,True,4644.00000,0.45110,0,-100.00000,0,True,Express,10,75,0.30814,0.93870,False
True,0.91298,True,2643.00000,0.32182,1,-35.43147,0,True,Express,10,75,0.77639,1.00000,False
True,0.85856,True,2828.00000,0.49319,2,-23.89425,0,True,Express,10,75,0.93069,1.00000,False
True,0.83586,True,3229.00000,0.60136,3,-19.22235,0,True,Express,10,75,0.98452,1.00000,False
True,0.80172,True,5573.00000,0.88191,4,-14.52306,0,True,Express,10,75,0.99874,1.00000,False
True,0.97621,True,4666.00000,0.32267,0,-100.00000,10,True,Express,10,75,0.35319,0.83916,False
True,0.92573,True,2639.00000,0.24486,1,-43.02731,10,True,Express,10,75,0.72641,1.00000,False
True,0.88175,True,2909.00000,0.41194,2,-29.08030,10,True,Express,10,75,0.90306,1.00000,False
True,0.83978,True,3233.00000,0.57017,3,-22.68675,10,True,Express,10,75,0.98175,1.00000,False
True,0.80386,True,5547.00000,0.87668,4,-18.21754,10,True,Express,10,75,0.99802,1.00000,False
True,0.97978,True,4648.00000,0.36712,0,-100.00000,0,True,Express,10,100,0.25022,0.93784,False
True,0.92243,True,2604.00000,0.32261,1,-39.00371,0,True,Express,10,100,0.76613,1.00000,False
True,0.86898,True,2801.00000,0.44860,2,-24.17325,0,True,Express,10,100,0.91432,1.00000,False
True,0.82449,True,3168.00000,0.58750,3,-16.24350,0,True,Express,10,100,0.97696,1.00000,False
True,0.80420,True,5475.00000,0.87431,4,-13.25579,0,True,Express,10,100,0.99781,1.00000,False
True,0.98374,True,4673.00000,0.26331,0,-100.00000,10,True,Express,10,100,0.28761,0.84436,False
True,0.92305,True,2547.00000,0.22184,1,-43.80553,10,True,Express,10,100,0.72006,1.00000,False
True,0.88444,True,2847.00000,0.38723,2,-29.75693,10,True,Express,10,100,0.89673,1.00000,False
True,0.83637,True,3239.00000,0.56039,3,-22.59202,10,True,Express,10,100,0.97252,1.00000,False
True,0.81476,True,5474.00000,0.87136,4,-19.55993,10,True,Express,10,100,0.99763,1.00000,False
True,0.96143,True,4667.00000,0.50080,0,-100.00000,0,True,Sailfish,10,50,0.35462,0.96402,False
True,0.87953,True,2565.00000,0.47997,1,-33.52945,0,True,Sailfish,10,50,0.81793,1.00000,False
True,0.82264,True,2853.00000,0.56435,2,-29.00348,0,True,Sailfish,10,50,0.92780,1.00000,False
True,0.80856,True,3296.00000,0.65604,3,-27.11478,0,True,Sailfish,10,50,0.98028,1.00000,False
True,0.79195,True,5542.00000,0.87548,4,-25.64236,0,True,Sailfish,10,50,0.99387,1.00000,False
True,0.97440,True,4688.00000,0.21369,0,-100.00000,10,True,Sailfish,10,50,0.45286,0.74924,False
True,0.94167,True,2623.00000,0.26310,1,-47.38021,10,True,Sailfish,10,50,0.76935,1.00000,False
True,0.94206,True,2865.00000,0.39016,2,-45.75990,10,True,Sailfish,10,50,0.91065,1.00000,False
True,0.94841,True,3198.00000,0.51566,3,-45.43385,10,True,Sailfish,10,50,0.96748,1.00000,False
True,0.96099,True,5434.00000,0.85141,4,-45.63268,10,True,Sailfish,10,50,0.99448,1.00000,False
True,0.97438,True,4644.00000,0.47429,0,-100.00000,0,True,Sailfish,10,75,0.28316,0.96612,False
True,0.88309,True,2643.00000,0.42397,1,-34.74037,0,True,Sailfish,10,75,0.78434,1.00000,False
True,0.83274,True,2828.00000,0.58714,2,-27.74175,0,True,Sailfish,10,75,0.92221,1.00000,False
True,0.80768,True,3229.00000,0.66295,3,-27.30775,0,True,Sailfish,10,75,0.97646,1.00000,False
True,0.79149,True,5573.00000,0.87822,4,-25.55668,0,True,Sailfish,10,75,0.99354,1.00000,False
True,0.97171,True,4666.00000,0.24404,0,-100.00000,10,True,Sailfish,10,75,0.39627,0.76525,False
True,0.94505,True,2639.00000,0.26122,1,-47.61637,10,True,Sailfish,10,75,0.75369,1.00000,False
True,0.93778,True,2909.00000,0.38956,2,-42.71169,10,True,Sailfish,10,75,0.90993,1.00000,False
True,0.93876,True,3233.00000,0.56292,3,-43.55914,10,True,Sailfish,10,75,0.97154,1.00000,False
True,0.95745,True,5547.00000,0.86495,4,-43.66717,10,True,Sailfish,10,75,0.99387,1.00000,False
True,0.97806,True,4648.00000,0.36201,0,-100.00000,0,True,Sailfish,10,100,0.22139,0.96787,False
True,0.89977,True,2604.00000,0.37965,1,-33.66084,0,True,Sailfish,10,100,0.75038,1.00000,False
True,0.83684,True,2801.00000,0.52239,2,-26.55034,0,True,Sailfish,10,100,0.90825,1.00000,False
True,0.80429,True,3168.00000,0.64632,3,-23.82391,0,True,Sailfish,10,100,0.96433,1.00000,False
True,0.78447,True,5475.00000,0.86963,4,-22.89934,0,True,Sailfish,10,100,0.99215,1.00000,False
True,0.98481,True,4673.00000,0.18292,0,-100.00000,10,True,Sailfish,10,100,0.33897,0.77497,False
True,0.93365,True,2547.00000,0.22035,1,-43.74805,10,True,Sailfish,10,100,0.72438,1.00000,False
True,0.93853,True,2847.00000,0.39772,2,-41.98799,10,True,Sailfish,10,100,0.89076,1.00000,False
True,0.92467,True,3239.00000,0.55517,3,-42.36889,10,True,Sailfish,10,100,0.96357,1.00000,False
True,0.95122,True,5474.00000,0.86392,4,-43.78379,10,True,Sailfish,10,100,0.99087,1.00000,False
True,0.95540,True,4686.00000,0.51391,0,-100.00000,0,True,Cufflinks,10,50,0.38732,0.96157,True
True,0.86468,True,2579.00000,0.47136,1,-17.24535,0,True,Cufflinks,10,50,0.83560,1.00000,True
True,0.83943,True,2952.00000,0.54561,2,-11.48156,0,True,Cufflinks,10,50,0.94309,1.00000,True
True,0.81046,True,3308.00000,0.60360,3,-9.94605,0,True,Cufflinks,10,50,0.97521,1.00000,True
True,0.81926,True,5505.00000,0.84742,4,-9.22934,0,True,Cufflinks,10,50,0.98946,1.00000,True
True,0.96508,True,4668.00000,0.40968,0,-100.00000,10,True,Cufflinks,10,50,0.40381,0.88550,True
True,0.86413,True,2473.00000,0.38088,1,-18.94117,10,True,Cufflinks,10,50,0.82895,1.00000,True
True,0.83708,True,2934.00000,0.52711,2,-15.63149,10,True,Cufflinks,10,50,0.92843,1.00000,True
True,0.82695,True,3236.00000,0.58083,3,-15.24490,10,True,Cufflinks,10,50,0.97435,1.00000,True
True,0.79963,True,5405.00000,0.83296,4,-13.21046,10,True,Cufflinks,10,50,0.98816,1.00000,True
True,0.96886,True,4656.00000,0.46138,0,-100.00000,0,True,Cufflinks,10,75,0.29661,0.96491,True
True,0.87050,True,2525.00000,0.39391,1,-18.57238,0,True,Cufflinks,10,75,0.80198,1.00000,True
True,0.83433,True,2843.00000,0.53854,2,-10.71658,0,True,Cufflinks,10,75,0.91699,1.00000,True
True,0.81855,True,3169.00000,0.59838,3,-9.82322,0,True,Cufflinks,10,75,0.96718,1.00000,True
True,0.80575,True,5632.00000,0.85709,4,-8.82594,0,True,Cufflinks,10,75,0.98828,1.00000,True
True,0.97397,True,4648.00000,0.37560,0,-100.00000,10,True,Cufflinks,10,75,0.32057,0.89396,True
True,0.87352,True,2530.00000,0.38641,1,-20.42381,10,True,Cufflinks,10,75,0.79684,1.00000,True
True,0.84411,True,2861.00000,0.48275,2,-15.28524,10,True,Cufflinks,10,75,0.90633,1.00000,True
True,0.81509,True,3234.00000,0.59739,3,-12.68128,10,True,Cufflinks,10,75,0.96939,1.00000,True
True,0.79696,True,5595.00000,0.84473,4,-12.02196,10,True,Cufflinks,10,75,0.98624,1.00000,True
True,0.97544,True,4764.00000,0.40618,0,-100.00000,0,True,Cufflinks,10,100,0.22628,0.96655,True
True,0.89201,True,2528.00000,0.34167,1,-20.27122,0,True,Cufflinks,10,100,0.75672,1.00000,True
True,0.83210,True,2841.00000,0.52217,2,-13.31705,0,True,Cufflinks,10,100,0.90778,1.00000,True
True,0.81189,True,3179.00000,0.63973,3,-11.51364,0,True,Cufflinks,10,100,0.96351,1.00000,True
True,0.80367,True,5674.00000,0.84701,4,-10.54193,0,True,Cufflinks,10,100,0.98520,1.00000,True
True,0.97994,True,4635.00000,0.30902,0,-100.00000,10,True,Cufflinks,10,100,0.26753,0.89932,True
True,0.90478,True,2531.00000,0.33365,1,-27.00339,10,True,Cufflinks,10,100,0.73568,1.00000,True
True,0.84731,True,2790.00000,0.50542,2,-18.07409,10,True,Cufflinks,10,100,0.89713,1.00000,True
True,0.81174,True,3134.00000,0.59176,3,-15.23671,10,True,Cufflinks,10,100,0.96394,1.00000,True
True,0.81363,True,5548.00000,0.85294,4,-15.35696,10,True,Cufflinks,10,100,0.98594,1.00000,True
True,0.96244,True,4686.00000,0.48813,0,-100.00000,0,True,Salmon,10,50,0.36705,0.95663,True
True,0.87437,True,2579.00000,0.45715,1,-31.63615,0,True,Salmon,10,50,0.80496,1.00000,True
True,0.84112,True,2952.00000,0.55864,2,-27.23800,0,True,Salmon,10,50,0.92615,1.00000,True
True,0.81499,True,3308.00000,0.63043,3,-25.57639,0,True,Salmon,10,50,0.97944,1.00000,True
True,0.78783,True,5505.00000,0.86294,4,-22.82867,0,True,Salmon,10,50,0.99146,1.00000,True
True,0.97494,True,4668.00000,0.25415,0,-100.00000,10,True,Salmon,10,50,0.43766,0.74962,True
True,0.94137,True,2473.00000,0.23848,1,-41.58876,10,True,Salmon,10,50,0.79660,1.00000,True
True,0.92740,True,2934.00000,0.42295,2,-41.19420,10,True,Salmon,10,50,0.91752,1.00000,True
True,0.92954,True,3236.00000,0.55679,3,-42.23716,10,True,Salmon,10,50,0.97188,1.00000,True
True,0.93895,True,5405.00000,0.85490,4,-40.78286,10,True,Salmon,10,50,0.99278,1.00000,True
True,0.97466,True,4656.00000,0.42906,0,-100.00000,0,True,Salmon,10,75,0.27814,0.95783,True
True,0.89941,True,2525.00000,0.37743,1,-32.91503,0,True,Salmon,10,75,0.76000,1.00000,True
True,0.84101,True,2843.00000,0.54236,2,-26.52912,0,True,Salmon,10,75,0.89764,1.00000,True
True,0.82203,True,3169.00000,0.62009,3,-24.48492,0,True,Salmon,10,75,0.96908,1.00000,True
True,0.79457,True,5632.00000,0.86920,4,-23.06359,0,True,Salmon,10,75,0.99165,1.00000,True
True,0.97913,True,4648.00000,0.23967,0,-100.00000,10,True,Salmon,10,75,0.38059,0.76048,True
True,0.93043,True,2530.00000,0.28423,1,-38.56260,10,True,Salmon,10,75,0.75810,1.00000,True
True,0.92485,True,2861.00000,0.39351,2,-39.13215,10,True,Salmon,10,75,0.89339,1.00000,True
True,0.90476,True,3234.00000,0.55398,3,-36.79284,10,True,Salmon,10,75,0.96537,1.00000,True
True,0.91510,True,5595.00000,0.86491,4,-36.70262,10,True,Salmon,10,75,0.99071,1.00000,True
True,0.97502,True,4764.00000,0.38239,0,-100.00000,0,True,Salmon,10,100,0.22271,0.95809,True
True,0.90941,True,2528.00000,0.34113,1,-32.14293,0,True,Salmon,10,100,0.72943,1.00000,True
True,0.84266,True,2841.00000,0.52444,2,-27.10644,0,True,Salmon,10,100,0.89194,1.00000,True
True,0.82321,True,3179.00000,0.63306,3,-25.83777,0,True,Salmon,10,100,0.95722,1.00000,True
True,0.79767,True,5674.00000,0.86156,4,-24.31055,0,True,Salmon,10,100,0.98713,1.00000,True
True,0.98145,True,4635.00000,0.17103,0,-100.00000,10,True,Salmon,10,100,0.34412,0.76617,True
True,0.93955,True,2531.00000,0.23081,1,-43.06666,10,True,Salmon,10,100,0.71948,1.00000,True
