bias,error-frac,errors,expressed-tpms,log-tpm-rho,median-percent-error,noise_perc,paired_end,quant_method,read_depth,read_length,sensitivity,specificity,stranded,unique sequence length
True,0.85804,True,3029.00000,0.91829,-18.92207,0,True,Cufflinks,10,50,0.78838,0.95074,False,1
True,0.85674,True,3574.00000,0.94271,-8.41539,0,True,Cufflinks,10,50,0.80078,0.96725,False,2
True,0.82351,True,2799.00000,0.96100,-12.90718,0,True,Cufflinks,10,50,0.84030,0.98682,False,3
True,0.96981,True,1292.00000,0.97801,-28.45430,0,True,Cufflinks,10,50,0.93576,0.99219,False,4
True,0.86660,True,8231.00000,0.90868,-25.02298,10,True,Cufflinks,10,50,0.77791,0.88659,False,0
True,0.85882,True,3074.00000,0.92070,-18.95642,10,True,Cufflinks,10,50,0.78953,0.90720,False,1
True,0.84235,True,3457.00000,0.93939,-9.95043,10,True,Cufflinks,10,50,0.81342,0.91340,False,2
True,0.82482,True,2780.00000,0.93894,-9.36422,10,True,Cufflinks,10,50,0.86295,0.83374,False,3
True,0.94708,True,1266.00000,0.94725,-30.72486,10,True,Cufflinks,10,50,0.93049,0.78467,False,4
True,0.86847,True,8150.00000,0.91654,-23.61249,0,True,Cufflinks,10,75,0.74761,0.95347,False,0
True,0.87767,True,3131.00000,0.92731,-18.21435,0,True,Cufflinks,10,75,0.75790,0.95392,False,1
True,0.85183,True,3604.00000,0.94880,-8.83164,0,True,Cufflinks,10,75,0.77442,0.96577,False,2
True,0.81494,True,2772.00000,0.95584,-11.14378,0,True,Cufflinks,10,75,0.81926,0.98430,False,3
True,0.94048,True,1260.00000,0.97601,-29.99335,0,True,Cufflinks,10,75,0.91746,0.99331,False,4
True,0.87694,True,8191.00000,0.91171,-28.07992,10,True,Cufflinks,10,75,0.75742,0.89711,False,0
True,0.85112,True,3224.00000,0.91694,-21.81022,10,True,Cufflinks,10,75,0.75527,0.91549,False,1
True,0.85229,True,3500.00000,0.93325,-11.33571,10,True,Cufflinks,10,75,0.77657,0.92402,False,2
True,0.83195,True,2767.00000,0.93566,-11.96582,10,True,Cufflinks,10,75,0.83484,0.85063,False,3
True,0.95274,True,1312.00000,0.95420,-32.44203,10,True,Cufflinks,10,75,0.92454,0.80524,False,4
True,0.87423,True,8142.00000,0.91047,-25.88314,0,True,Cufflinks,10,100,0.71764,0.95956,False,0
True,0.87796,True,3040.00000,0.90342,-21.27788,0,True,Cufflinks,10,100,0.72303,0.95482,False,1
True,0.86455,True,3529.00000,0.93003,-10.50239,0,True,Cufflinks,10,100,0.74299,0.96823,False,2
True,0.82250,True,2738.00000,0.95545,-13.63773,0,True,Cufflinks,10,100,0.78378,0.98724,False,3
True,0.95108,True,1247.00000,0.97832,-31.40554,0,True,Cufflinks,10,100,0.89094,0.99320,False,4
True,0.87799,True,8163.00000,0.89529,-26.73223,10,True,Cufflinks,10,100,0.71947,0.90260,False,0
True,0.86603,True,3053.00000,0.91676,-24.20782,10,True,Cufflinks,10,100,0.73076,0.91665,False,1
True,0.85811,True,3552.00000,0.92934,-13.01502,10,True,Cufflinks,10,100,0.75197,0.93147,False,2
True,0.83858,True,2794.00000,0.94050,-13.10681,10,True,Cufflinks,10,100,0.79957,0.86192,False,3
True,0.93268,True,1218.00000,0.94172,-31.29165,10,True,Cufflinks,10,100,0.91379,0.80890,False,4
True,0.87410,True,8229.00000,0.92062,-34.58406,0,True,Salmon,10,50,0.76413,0.94766,False,0
True,0.85474,True,3029.00000,0.91933,-32.93512,0,True,Salmon,10,50,0.76527,0.94862,False,1
True,0.81589,True,3574.00000,0.94374,-23.83747,0,True,Salmon,10,50,0.78623,0.96695,False,2
True,0.80672,True,2799.00000,0.97510,-23.48833,0,True,Salmon,10,50,0.84137,0.98228,False,3
True,0.98375,True,1292.00000,0.98665,-36.45517,0,True,Salmon,10,50,0.93344,0.95326,False,4
True,0.94630,True,8231.00000,0.87746,-48.15747,10,True,Salmon,10,50,0.76491,0.81201,False,0
True,0.94112,True,3074.00000,0.88261,-43.56658,10,True,Salmon,10,50,0.79148,0.78594,False,1
True,0.92190,True,3457.00000,0.87261,-33.40779,10,True,Salmon,10,50,0.83743,0.71890,False,2
True,0.92338,True,2780.00000,0.88011,-30.17621,10,True,Salmon,10,50,0.89245,0.64767,False,3
True,0.96998,True,1266.00000,0.89085,-46.45422,10,True,Salmon,10,50,0.94550,0.48236,False,4
True,0.88245,True,8150.00000,0.91776,-35.08596,0,True,Salmon,10,75,0.73644,0.94768,False,0
True,0.85532,True,3131.00000,0.91201,-33.45309,0,True,Salmon,10,75,0.72916,0.94985,False,1
True,0.82492,True,3604.00000,0.94564,-26.65945,0,True,Salmon,10,75,0.76221,0.96577,False,2
True,0.81241,True,2772.00000,0.96916,-23.33582,0,True,Salmon,10,75,0.82107,0.97923,False,3
True,0.98571,True,1260.00000,0.98620,-36.49156,0,True,Salmon,10,75,0.91667,0.94809,False,4
True,0.94299,True,8191.00000,0.88796,-46.46491,10,True,Salmon,10,75,0.74850,0.82215,False,0
True,0.93828,True,3224.00000,0.88728,-41.26876,10,True,Salmon,10,75,0.77357,0.79581,False,1
True,0.90429,True,3500.00000,0.89045,-29.51253,10,True,Salmon,10,75,0.80314,0.74185,False,2
True,0.90206,True,2767.00000,0.90260,-29.44108,10,True,Salmon,10,75,0.86700,0.67030,False,3
True,0.96189,True,1312.00000,0.91418,-44.71087,10,True,Salmon,10,75,0.94970,0.50355,False,4
True,0.88099,True,8142.00000,0.91376,-33.55791,0,True,Salmon,10,100,0.70990,0.95140,False,0
True,0.86678,True,3040.00000,0.89931,-32.03941,0,True,Salmon,10,100,0.70822,0.94889,False,1
True,0.83990,True,3529.00000,0.92683,-25.15835,0,True,Salmon,10,100,0.72910,0.96675,False,2
True,0.81921,True,2738.00000,0.96405,-23.53710,0,True,Salmon,10,100,0.78451,0.98061,False,3
True,0.98156,True,1247.00000,0.98771,-35.29043,0,True,Salmon,10,100,0.89816,0.94975,False,4
True,0.94426,True,8163.00000,0.87191,-47.59134,10,True,Salmon,10,100,0.72228,0.82473,False,0
True,0.93220,True,3053.00000,0.87885,-44.32509,10,True,Salmon,10,100,0.74877,0.79645,False,1
True,0.91470,True,3552.00000,0.87365,-34.94476,10,True,Salmon,10,100,0.78238,0.75455,False,2
True,0.91732,True,2794.00000,0.90442,-32.55232,10,True,Salmon,10,100,0.83357,0.69353,False,3
True,0.97044,True,1218.00000,0.91186,-46.25629,10,True,Salmon,10,100,0.93514,0.53096,False,4
True,0.86803,True,8229.00000,0.93146,-34.72653,0,True,RSEM,10,50,0.78272,0.95539,False,0
True,0.82205,True,3029.00000,0.93886,-29.26819,0,True,RSEM,10,50,0.79399,0.95484,False,1
True,0.78483,True,3574.00000,0.95670,-20.92435,0,True,RSEM,10,50,0.80666,0.97083,False,2
True,0.80886,True,2799.00000,0.97751,-24.59408,0,True,RSEM,10,50,0.84923,0.98557,False,3
True,0.98916,True,1292.00000,0.98805,-39.60977,0,True,RSEM,10,50,0.92647,0.98243,False,4
True,0.88944,True,8231.00000,0.91781,-38.45411,10,True,RSEM,10,50,0.77585,0.87512,False,0
True,0.84776,True,3074.00000,0.92990,-32.74996,10,True,RSEM,10,50,0.79375,0.89839,False,1
True,0.84351,True,3457.00000,0.94803,-26.36474,10,True,RSEM,10,50,0.81342,0.90403,False,2
True,0.84245,True,2780.00000,0.94544,-24.52264,10,True,RSEM,10,50,0.87806,0.79169,False,3
True,0.97393,True,1266.00000,0.93225,-41.22216,10,True,RSEM,10,50,0.94234,0.61496,False,4
True,0.86736,True,8150.00000,0.92823,-35.59018,0,True,RSEM,10,75,0.75080,0.95703,False,0
True,0.82338,True,3131.00000,0.93901,-29.92487,0,True,RSEM,10,75,0.75982,0.95873,False,1
True,0.80633,True,3604.00000,0.96005,-22.21502,0,True,RSEM,10,75,0.78080,0.97044,False,2
True,0.81349,True,2772.00000,0.97476,-25.28007,0,True,RSEM,10,75,0.82648,0.98171,False,3
True,0.98730,True,1260.00000,0.98719,-39.71947,0,True,RSEM,10,75,0.91111,0.97338,False,4
True,0.88158,True,8191.00000,0.92158,-37.75246,10,True,RSEM,10,75,0.75754,0.88934,False,0
True,0.85081,True,3224.00000,0.92540,-31.78198,10,True,RSEM,10,75,0.76830,0.90721,False,1
True,0.81657,True,3500.00000,0.94421,-23.70294,10,True,RSEM,10,75,0.78114,0.91763,False,2
True,0.83375,True,2767.00000,0.95098,-23.88346,10,True,RSEM,10,75,0.84713,0.81649,False,3
True,0.96418,True,1312.00000,0.94913,-40.29994,10,True,RSEM,10,75,0.93521,0.66455,False,4
True,0.87178,True,8142.00000,0.92537,-35.26646,0,True,RSEM,10,100,0.72402,0.96264,False,0
True,0.83882,True,3040.00000,0.92031,-32.22923,0,True,RSEM,10,100,0.72895,0.95764,False,1
True,0.81099,True,3529.00000,0.94525,-22.53664,0,True,RSEM,10,100,0.74894,0.97206,False,2
True,0.82542,True,2738.00000,0.97146,-25.73508,0,True,RSEM,10,100,0.79145,0.98659,False,3
True,0.98316,True,1247.00000,0.98882,-39.61650,0,True,RSEM,10,100,0.89415,0.98046,False,4
True,0.88362,True,8163.00000,0.90749,-36.95395,10,True,RSEM,10,100,0.72351,0.89649,False,0
True,0.84311,True,3053.00000,0.92246,-34.32421,10,True,RSEM,10,100,0.73600,0.91170,False,1
True,0.83446,True,3552.00000,0.94013,-25.23334,10,True,RSEM,10,100,0.75563,0.92833,False,2
True,0.84109,True,2794.00000,0.95049,-24.62088,10,True,RSEM,10,100,0.80709,0.83772,False,3
True,0.97291,True,1218.00000,0.94502,-39.13522,10,True,RSEM,10,100,0.92282,0.70005,False,4
True,0.86365,True,8229.00000,0.92456,-31.30396,0,True,Kallisto,10,50,0.77045,0.95442,False,0
True,0.83064,True,3029.00000,0.93443,-25.69532,0,True,Kallisto,10,50,0.78475,0.95375,False,1
True,0.80274,True,3574.00000,0.95505,-16.06371,0,True,Kallisto,10,50,0.80246,0.96939,False,2
True,0.79457,True,2799.00000,0.97804,-19.77239,0,True,Kallisto,10,50,0.84602,0.98660,False,3
True,0.98297,True,1292.00000,0.98809,-35.21832,0,True,Kallisto,10,50,0.93266,0.99121,False,4
True,0.94800,True,8231.00000,0.87450,-48.92751,10,True,Kallisto,10,50,0.75702,0.81567,False,0
True,0.93754,True,3074.00000,0.88436,-42.31374,10,True,Kallisto,10,50,0.79310,0.78742,False,1
True,0.91785,True,3457.00000,0.87464,-31.99313,10,True,Kallisto,10,50,0.84032,0.71786,False,2
True,0.92590,True,2780.00000,0.88166,-30.27901,10,True,Kallisto,10,50,0.89424,0.65171,False,3
True,0.97235,True,1266.00000,0.89356,-46.97588,10,True,Kallisto,10,50,0.94629,0.50511,False,4
True,0.86613,True,8150.00000,0.92787,-31.41651,0,True,Kallisto,10,75,0.74663,0.95770,False,0
True,0.83679,True,3131.00000,0.93707,-25.45969,0,True,Kallisto,10,75,0.75311,0.95799,False,1
True,0.80522,True,3604.00000,0.95898,-16.42856,0,True,Kallisto,10,75,0.77913,0.96930,False,2
True,0.80195,True,2772.00000,0.97461,-19.28836,0,True,Kallisto,10,75,0.82720,0.98532,False,3
True,0.98175,True,1260.00000,0.98727,-34.98964,0,True,Kallisto,10,75,0.91667,0.99173,False,4
True,0.94067,True,8191.00000,0.88933,-46.07111,10,True,Kallisto,10,75,0.75034,0.82858,False,0
True,0.93331,True,3224.00000,0.88971,-39.53950,10,True,Kallisto,10,75,0.77512,0.79716,False,1
True,0.89829,True,3500.00000,0.89453,-27.07745,10,True,Kallisto,10,75,0.81114,0.74007,False,2
True,0.90712,True,2767.00000,0.90343,-29.21255,10,True,Kallisto,10,75,0.86845,0.67273,False,3
True,0.96723,True,1312.00000,0.91597,-45.50040,10,True,Kallisto,10,75,0.94741,0.52581,False,4
True,0.87325,True,8142.00000,0.92451,-29.48587,0,True,Kallisto,10,100,0.72218,0.96147,False,0
True,0.86875,True,3040.00000,0.92031,-25.74982,0,True,Kallisto,10,100,0.72763,0.95615,False,1
True,0.84216,True,3529.00000,0.94464,-14.91116,0,True,Kallisto,10,100,0.74837,0.97097,False,2
True,0.81300,True,2738.00000,0.97147,-18.41964,0,True,Kallisto,10,100,0.79109,0.98767,False,3
True,0.97674,True,1247.00000,0.98770,-33.61698,0,True,Kallisto,10,100,0.89655,0.99235,False,4
True,0.93899,True,8163.00000,0.87569,-46.78339,10,True,Kallisto,10,100,0.72326,0.83210,False,0
True,0.93122,True,3053.00000,0.88204,-41.05135,10,True,Kallisto,10,100,0.75860,0.79976,False,1
True,0.91019,True,3552.00000,0.88263,-31.38075,10,True,Kallisto,10,100,0.78998,0.75433,False,2
True,0.91589,True,2794.00000,0.90560,-31.80547,10,True,Kallisto,10,100,0.83715,0.69332,False,3
True,0.96798,True,1218.00000,0.90891,-46.24773,10,True,Kallisto,10,100,0.93268,0.55092,False,4
True,0.87787,True,8229.00000,0.93617,-31.29137,0,True,Express,10,50,0.78758,0.92191,False,0
True,0.86497,True,3029.00000,0.93699,-27.84975,0,True,Express,10,50,0.78244,0.94343,False,1
True,0.85199,True,3574.00000,0.95786,-20.55351,0,True,Express,10,50,0.79603,0.96673,False,2
True,0.82815,True,2799.00000,0.97368,-16.48183,0,True,Express,10,50,0.84423,0.97595,False,3
True,0.94892,True,1292.00000,0.98968,-28.28840,0,True,Express,10,50,0.93653,0.96314,False,4
True,0.89795,True,8231.00000,0.90870,-36.01402,10,True,Express,10,50,0.76236,0.84294,False,0
True,0.87638,True,3074.00000,0.92575,-33.50371,10,True,Express,10,50,0.76480,0.88081,False,1
True,0.85710,True,3457.00000,0.93821,-22.49400,10,True,Express,10,50,0.79086,0.90034,False,2
True,0.82482,True,2780.00000,0.93990,-14.81176,10,True,Express,10,50,0.87230,0.78148,False,3
True,0.93681,True,1266.00000,0.92685,-32.17787,10,True,Express,10,50,0.94945,0.58650,False,4
True,0.88282,True,8150.00000,0.93293,-31.80491,0,True,Express,10,75,0.76503,0.91622,False,0
True,0.88694,True,3131.00000,0.94023,-29.83753,0,True,Express,10,75,0.75216,0.93788,False,1
True,0.85516,True,3604.00000,0.95091,-21.86495,0,True,Express,10,75,0.77303,0.96053,False,2
True,0.82251,True,2772.00000,0.97188,-15.86446,0,True,Express,10,75,0.83261,0.97302,False,3
True,0.95317,True,1260.00000,0.98844,-27.78597,0,True,Express,10,75,0.93333,0.94991,False,4
True,0.90148,True,8191.00000,0.91234,-35.32773,10,True,Express,10,75,0.76315,0.84449,False,0
True,0.86632,True,3224.00000,0.91945,-34.08328,10,True,Express,10,75,0.74597,0.88351,False,1
True,0.85543,True,3500.00000,0.93891,-23.84987,10,True,Express,10,75,0.75914,0.90307,False,2
True,0.83701,True,2767.00000,0.94729,-14.79726,10,True,Express,10,75,0.84640,0.79858,False,3
True,0.95274,True,1312.00000,0.93757,-30.57255,10,True,Express,10,75,0.95046,0.60741,False,4
True,0.88553,True,8142.00000,0.93030,-32.41971,0,True,Express,10,100,0.74650,0.91482,False,0
True,0.88421,True,3040.00000,0.91800,-31.42337,0,True,Express,10,100,0.72928,0.93317,False,1
True,0.86625,True,3529.00000,0.94960,-21.17481,0,True,Express,10,100,0.75744,0.95844,False,2
True,0.82725,True,2738.00000,0.97198,-16.74361,0,True,Express,10,100,0.79693,0.97382,False,3
True,0.95028,True,1247.00000,0.98675,-29.26988,0,True,Express,10,100,0.90377,0.96140,False,4
True,0.90285,True,8163.00000,0.90174,-37.85145,10,True,Express,10,100,0.73931,0.84498,False,0
True,0.88732,True,3053.00000,0.92241,-36.70496,10,True,Express,10,100,0.73403,0.88188,False,1
True,0.86458,True,3552.00000,0.93364,-25.32959,10,True,Express,10,100,0.75000,0.90995,False,2
True,0.83500,True,2794.00000,0.94793,-19.50806,10,True,Express,10,100,0.81138,0.81227,False,3
True,0.94581,True,1218.00000,0.93403,-32.63610,10,True,Express,10,100,0.93186,0.63836,False,4
True,0.87653,True,8229.00000,0.92388,-36.67027,0,True,Sailfish,10,50,0.76972,0.95407,False,0
True,0.83031,True,3029.00000,0.93547,-31.60496,0,True,Sailfish,10,50,0.78475,0.95331,False,1
True,0.79603,True,3574.00000,0.95450,-22.59487,0,True,Sailfish,10,50,0.80078,0.96865,False,2
True,0.82029,True,2799.00000,0.97757,-26.77102,0,True,Sailfish,10,50,0.84602,0.98660,False,3
True,0.98684,True,1292.00000,0.98792,-40.89361,0,True,Sailfish,10,50,0.92724,0.99182,False,4
True,0.96367,True,8231.00000,0.87506,-54.07334,10,True,Sailfish,10,50,0.75750,0.81667,False,0
True,0.95446,True,3074.00000,0.88504,-48.15793,10,True,Sailfish,10,50,0.79310,0.78896,False,1
True,0.93520,True,3457.00000,0.87529,-38.83312,10,True,Sailfish,10,50,0.83946,0.71899,False,2
True,0.95360,True,2780.00000,0.88245,-37.90551,10,True,Sailfish,10,50,0.89209,0.65296,False,3
True,0.98104,True,1266.00000,0.89295,-52.85633,10,True,Sailfish,10,50,0.94234,0.51204,False,4
True,0.87730,True,8150.00000,0.92684,-37.88177,0,True,Sailfish,10,75,0.74675,0.95757,False,0
True,0.82498,True,3131.00000,0.93806,-32.43520,0,True,Sailfish,10,75,0.75311,0.95784,False,1
True,0.81437,True,3604.00000,0.95845,-24.08932,0,True,Sailfish,10,75,0.77886,0.96891,False,2
True,0.83730,True,2772.00000,0.97436,-27.10893,0,True,Sailfish,10,75,0.82648,0.98516,False,3
True,0.98730,True,1260.00000,0.98709,-41.66167,0,True,Sailfish,10,75,0.90794,0.99173,False,4
True,0.96105,True,8191.00000,0.89068,-52.69391,10,True,Sailfish,10,75,0.75082,0.82889,False,0
True,0.95409,True,3224.00000,0.88882,-46.91774,10,True,Sailfish,10,75,0.77605,0.79706,False,1
True,0.93714,True,3500.00000,0.89464,-35.78170,10,True,Sailfish,10,75,0.81200,0.74224,False,2
True,0.94037,True,2767.00000,0.90398,-38.16035,10,True,Sailfish,10,75,0.86953,0.67569,False,3
True,0.96951,True,1312.00000,0.91723,-52.64915,10,True,Sailfish,10,75,0.94436,0.53572,False,4
True,0.87669,True,8142.00000,0.92389,-36.05601,0,True,Sailfish,10,100,0.72194,0.96101,False,0
True,0.84770,True,3040.00000,0.91909,-32.54767,0,True,Sailfish,10,100,0.72928,0.95511,False,1
True,0.81383,True,3529.00000,0.94446,-22.74760,0,True,Sailfish,10,100,0.74724,0.97062,False,2
True,0.82725,True,2738.00000,0.97102,-26.21950,0,True,Sailfish,10,100,0.79182,0.98756,False,3
True,0.98156,True,1247.00000,0.98780,-40.19030,0,True,Sailfish,10,100,0.89334,0.99199,False,4
True,0.96153,True,8163.00000,0.87584,-52.25888,10,True,Sailfish,10,100,0.72424,0.83279,False,0
True,0.94956,True,3053.00000,0.88381,-46.97315,10,True,Sailfish,10,100,0.75958,0.80184,False,1
True,0.93243,True,3552.00000,0.88208,-38.71980,10,True,Sailfish,10,100,0.79082,0.75538,False,2
True,0.93057,True,2794.00000,0.90586,-39.07549,10,True,Sailfish,10,100,0.83608,0.69564,False,3
True,0.98030,True,1218.00000,0.91099,-52.25056,10,True,Sailfish,10,100,0.93103,0.56447,False,4
True,0.86406,True,8121.00000,0.92211,-21.77512,0,True,Cufflinks,10,50,0.78451,0.95149,True,0
True,0.86770,True,3031.00000,0.92367,-15.73684,0,True,Cufflinks,10,50,0.79677,0.94985,True,1
True,0.85832,True,3635.00000,0.94525,-3.16691,0,True,Cufflinks,10,50,0.81431,0.96410,True,2
True,0.80719,True,2920.00000,0.96563,-10.13382,0,True,Cufflinks,10,50,0.83973,0.98629,True,3
True,0.94633,True,1323.00000,0.96868,-30.85217,0,True,Cufflinks,10,50,0.92895,0.99449,True,4
True,0.87050,True,8139.00000,0.90450,-26.29340,10,True,Cufflinks,10,50,0.78007,0.88964,True,0
True,0.86265,True,3007.00000,0.91537,-19.44641,10,True,Cufflinks,10,50,0.78916,0.91018,True,1
True,0.83569,True,3536.00000,0.93736,-8.39490,10,True,Cufflinks,10,50,0.81307,0.91624,True,2
True,0.81569,True,2740.00000,0.94153,-12.69797,10,True,Cufflinks,10,50,0.85365,0.84589,True,3
True,0.94822,True,1294.00000,0.95488,-33.72254,10,True,Cufflinks,10,50,0.94049,0.80078,True,4
True,0.86567,True,8159.00000,0.92089,-22.62746,0,True,Cufflinks,10,75,0.75696,0.95612,True,0
True,0.86035,True,3158.00000,0.93220,-17.36133,0,True,Cufflinks,10,75,0.76314,0.95465,True,1
True,0.85915,True,3415.00000,0.93778,-7.07708,0,True,Cufflinks,10,75,0.76750,0.96700,True,2
True,0.81346,True,2868.00000,0.95546,-12.22293,0,True,Cufflinks,10,75,0.81241,0.98622,True,3
True,0.95184,True,1225.00000,0.97637,-29.12788,0,True,Cufflinks,10,75,0.90367,0.99383,True,4
True,0.86746,True,8171.00000,0.90756,-25.84889,10,True,Cufflinks,10,75,0.75229,0.89831,True,0
True,0.85477,True,3126.00000,0.92046,-21.73456,10,True,Cufflinks,10,75,0.75976,0.91476,True,1
True,0.84966,True,3512.00000,0.93122,-9.57455,10,True,Cufflinks,10,75,0.78331,0.92546,True,2
True,0.83148,True,2795.00000,0.93597,-13.63994,10,True,Cufflinks,10,75,0.82433,0.85667,True,3
True,0.93275,True,1264.00000,0.95351,-32.96129,10,True,Cufflinks,10,75,0.92959,0.81039,True,4
True,0.87134,True,8371.00000,0.91299,-26.04710,0,True,Cufflinks,10,100,0.72441,0.95699,True,0
True,0.86649,True,3101.00000,0.91965,-23.08994,0,True,Cufflinks,10,100,0.72525,0.95780,True,1
True,0.86379,True,3458.00000,0.94451,-11.54302,0,True,Cufflinks,10,100,0.74465,0.96989,True,2
True,0.80779,True,2825.00000,0.96315,-12.86014,0,True,Cufflinks,10,100,0.79150,0.98712,True,3
True,0.93989,True,1231.00000,0.97673,-29.88784,0,True,Cufflinks,10,100,0.89277,0.99479,True,4
True,0.87747,True,8104.00000,0.90339,-28.89080,10,True,Cufflinks,10,100,0.73532,0.90396,True,0
True,0.87227,True,3069.00000,0.90931,-25.87734,10,True,Cufflinks,10,100,0.73314,0.92030,True,1
True,0.85406,True,3433.00000,0.93802,-16.14541,10,True,Cufflinks,10,100,0.74104,0.93360,True,2
True,0.83871,True,2759.00000,0.94101,-15.15142,10,True,Cufflinks,10,100,0.79340,0.86471,True,3
True,0.95837,True,1273.00000,0.93771,-31.71980,10,True,Cufflinks,10,100,0.90652,0.79910,True,4
True,0.87563,True,8121.00000,0.92197,-33.26890,0,True,Salmon,10,50,0.77047,0.94882,True,0
True,0.85087,True,3031.00000,0.91745,-31.41060,0,True,Salmon,10,50,0.77862,0.94792,True,1
True,0.81155,True,3635.00000,0.95014,-21.16071,0,True,Salmon,10,50,0.80055,0.96520,True,2
True,0.79897,True,2920.00000,0.97364,-21.89815,0,True,Salmon,10,50,0.84315,0.98075,True,3
True,0.98866,True,1323.00000,0.98795,-35.63323,0,True,Salmon,10,50,0.93651,0.95149,True,4
True,0.95626,True,8139.00000,0.88124,-49.48780,10,True,Salmon,10,50,0.76508,0.81719,True,0
True,0.93349,True,3007.00000,0.88051,-44.31701,10,True,Salmon,10,50,0.79381,0.79054,True,1
True,0.92619,True,3536.00000,0.88861,-33.55289,10,True,Salmon,10,50,0.83456,0.72699,True,2
True,0.93613,True,2740.00000,0.89980,-33.56529,10,True,Salmon,10,50,0.88139,0.65139,True,3
True,0.96832,True,1294.00000,0.90408,-47.16894,10,True,Salmon,10,50,0.95518,0.48975,True,4
True,0.88050,True,8159.00000,0.92156,-33.84333,0,True,Salmon,10,75,0.74470,0.95014,True,0
True,0.85465,True,3158.00000,0.93004,-31.72834,0,True,Salmon,10,75,0.74193,0.95067,True,1
True,0.83250,True,3415.00000,0.93835,-25.43142,0,True,Salmon,10,75,0.74934,0.96730,True,2
True,0.81939,True,2868.00000,0.96856,-24.17485,0,True,Salmon,10,75,0.81276,0.97966,True,3
True,0.98286,True,1225.00000,0.98387,-35.90614,0,True,Salmon,10,75,0.90857,0.95025,True,4
True,0.94383,True,8171.00000,0.88451,-46.43066,10,True,Salmon,10,75,0.74471,0.82359,True,0
True,0.93474,True,3126.00000,0.89000,-43.30956,10,True,Salmon,10,75,0.76136,0.79472,True,1
True,0.90233,True,3512.00000,0.88781,-30.26623,10,True,Salmon,10,75,0.81036,0.74211,True,2
True,0.92165,True,2795.00000,0.90380,-31.56697,10,True,Salmon,10,75,0.86047,0.67482,True,3
True,0.96361,True,1264.00000,0.90624,-45.71731,10,True,Salmon,10,75,0.94304,0.50730,True,4
True,0.88675,True,8371.00000,0.91178,-34.96327,0,True,Salmon,10,100,0.71724,0.94935,True,0
True,0.86553,True,3101.00000,0.91512,-33.77715,0,True,Salmon,10,100,0.71267,0.95364,True,1
True,0.82851,True,3458.00000,0.94157,-26.28174,0,True,Salmon,10,100,0.73395,0.96642,True,2
True,0.81593,True,2825.00000,0.96622,-24.13554,0,True,Salmon,10,100,0.78903,0.98019,True,3
True,0.97807,True,1231.00000,0.98435,-36.00889,0,True,Salmon,10,100,0.89521,0.95300,True,4
True,0.94632,True,8104.00000,0.88780,-47.15317,10,True,Salmon,10,100,0.73729,0.82383,True,0
True,0.93353,True,3069.00000,0.87231,-43.71054,10,True,Salmon,10,100,0.74617,0.79757,True,1
True,0.92601,True,3433.00000,0.88631,-33.24895,10,True,Salmon,10,100,0.77658,0.75261,True,2
True,0.91917,True,2759.00000,0.89507,-33.97514,10,True,Salmon,10,100,0.82421,0.69212,True,3
True,0.96858,True,1273.00000,0.89710,-46.81005,10,True,Salmon,10,100,0.92852,0.51552,True,4
True,0.85962,True,8121.00000,0.93867,-33.80075,0,True,RSEM,10,50,0.79067,0.95822,True,0
True,0.82349,True,3031.00000,0.93695,-28.64980,0,True,RSEM,10,50,0.80435,0.95602,True,1
True,0.78927,True,3635.00000,0.96149,-18.10942,0,True,RSEM,10,50,0.82146,0.96970,True,2
True,0.80274,True,2920.00000,0.97945,-23.64977,0,True,RSEM,10,50,0.84829,0.98820,True,3
True,0.98942,True,1323.00000,0.99174,-38.95447,0,True,RSEM,10,50,0.92593,0.99436,True,4
True,0.94016,True,8139.00000,0.91689,-44.79359,10,True,RSEM,10,50,0.77774,0.88220,True,0
True,0.92418,True,3007.00000,0.93380,-39.80754,10,True,RSEM,10,50,0.79514,0.90307,True,1
True,0.90724,True,3536.00000,0.94640,-31.80068,10,True,RSEM,10,50,0.81759,0.91271,True,2
True,0.92190,True,2740.00000,0.95522,-33.40214,10,True,RSEM,10,50,0.86423,0.80743,True,3
True,0.97913,True,1294.00000,0.94623,-47.10206,10,True,RSEM,10,50,0.94513,0.64795,True,4
True,0.89901,True,8159.00000,0.93466,-40.60097,0,True,RSEM,10,75,0.76088,0.96178,True,0
True,0.86067,True,3158.00000,0.94707,-36.48491,0,True,RSEM,10,75,0.76219,0.96007,True,1
True,0.84451,True,3415.00000,0.95402,-29.04047,0,True,RSEM,10,75,0.77160,0.97358,True,2
True,0.86332,True,2868.00000,0.97359,-32.15364,0,True,RSEM,10,75,0.82113,0.98785,True,3
True,0.98857,True,1225.00000,0.98781,-44.70137,0,True,RSEM,10,75,0.89551,0.99371,True,4
True,0.90234,True,8171.00000,0.91685,-40.39350,10,True,RSEM,10,75,0.75242,0.89393,True,0
True,0.86980,True,3126.00000,0.92903,-37.66173,10,True,RSEM,10,75,0.75720,0.90994,True,1
True,0.84026,True,3512.00000,0.94671,-26.57436,10,True,RSEM,10,75,0.79129,0.92050,True,2
True,0.86047,True,2795.00000,0.95528,-28.99251,10,True,RSEM,10,75,0.83721,0.82798,True,3
True,0.97231,True,1264.00000,0.94528,-42.74137,10,True,RSEM,10,75,0.93354,0.68828,True,4
True,0.87086,True,8371.00000,0.92542,-34.26579,0,True,RSEM,10,100,0.72966,0.96149,True,0
